"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"11037",3038,4307,1218,4887,5460,5150,2649,5108,2856,3990,"Monocytes"
"11044",2754,3356,6921,5836,5687,1731,6519,1977,1879,1317,"CD4+CD8-"
"11049",1742,3167,6837,5942,5592,1498,5082,2754,1994,1341,"CD4+CD8-"
"11051",2301,2151,1857,2955,4945,3638,1754,4711,2165,1613,"CD56dim"
"11055",1334,1322,6588,1971,5666,885,6006,6355,1908,1127,"CD8+CD4-"
"11061",2001,2420,6880,4307,5625,711,5526,5981,1421,973,"CD8+CD4-"
"11069",676,4306,6965,5831,5426,1900,6019,2803,1514,866,"CD4+CD8-"
"11077",2225,5661,1458,4109,5425,5599,2661,5633,3478,4067,"Monocytes"
"11081",2843,4733,1786,4495,5651,5334,1659,5414,2880,3397,"Monocytes"
"11083",2926,2464,3280,4411,5512,3384,3824,3931,3840,8121,"Eosinophils"
"11084",2269,4464,6927,5917,5428,1725,6050,2224,1294,854,"CD4+CD8-"
"11085",2663,2576,3173,4313,5281,3436,4027,3933,4680,7882,"Eosinophils"
"11090",2107,3500,6883,2614,5759,4955,5375,6170,1847,1239,"CD8+CD4-"
"11095",2268,3487,7008,1853,5726,2333,5056,6167,1739,1258,"CD8+CD4-"
"11097",2520,3925,6921,5700,5410,2030,6016,2332,1210,622,"CD4+CD8-"
"11099",2468,2199,7424,5794,5377,2274,6252,914,1909,1136,"CD4+CD8-"
"11102",2272,2768,6638,1581,5677,1924,5903,6084,1805,1228,"CD8+CD4-"
"11104",2350,3420,6912,5903,5558,1256,6260,1964,1808,964,"CD4+CD8-"
"11113",2586,2971,3704,4328,5424,3487,3773,3990,3572,7275,"Eosinophils"
"11115",2183,5631,1768,1749,5604,5225,1147,5126,2423,1489,"CD56dim"
"11121",2702,2097,7353,5798,5371,1406,5974,2010,1392,775,"CD4+CD8-"
"11130",2243,3276,3599,4198,5302,3568,3840,4057,4407,6961,"Eosinophils"
"11134",2504,3112,3652,4654,5474,3690,3882,4208,4305,8191,"Eosinophils"
"11143",2299,5070,1697,4757,5542,5229,3013,5336,3203,3359,"Monocytes"
"11149",1934,2284,3004,4283,5341,3214,3655,4003,4490,6951,"Eosinophils"
"11159",935,3618,7059,5955,5280,2135,6326,1851,1421,834,"CD4+CD8-"
"11165",2266,2170,6476,1126,5522,2721,5769,6241,2540,1274,"CD8+CD4-"
"11166",2796,4651,1711,4646,5667,5489,1356,5290,3134,3425,"Monocytes"
"11171",3045,3087,3755,4348,5273,3417,3690,4060,4741,7162,"Eosinophils"
"11173",1476,1041,6998,3550,5655,4296,6034,6286,1788,1048,"CD8+CD4-"
"11174",2981,2171,7139,5821,5465,1686,6005,2816,1387,752,"CD4+CD8-"
"11185",6339,2974,4432,6709,5259,6157,2570,3864,1884,1147,"Mature SIg Kappa"
"11188",1792,5006,7372,5866,5331,1739,6084,2711,1376,986,"CD4+CD8-"
"11192",2055,3573,6847,1401,5679,2501,1991,5818,2050,1204,"CD8+CD4-"
"11193",2443,5523,908,1854,5471,5793,1707,5275,1946,1312,"CD56bright"
"11196",5975,2425,2568,6428,5306,3546,2195,5779,1742,956,"Mature SIg Lambda"
"11202",2861,3741,7471,6038,5549,2043,6256,2792,1487,989,"CD4+CD8-"
"11203",3437,4730,2052,4618,5710,5304,2587,5110,2521,3762,"Monocytes"
"11205",2483,4669,2167,4555,5663,5028,2487,5118,5463,2694,"Monocytes"
"11210",2848,2553,3162,4169,5553,3519,3083,3803,3567,6478,"Eosinophils"
"11214",6372,4299,2393,6658,5599,3354,2548,6237,1646,900,"Mature SIg Lambda"
"11218",2492,3977,6807,5562,5374,2163,6483,2791,1749,891,"CD4+CD8-"
"11221",6571,4263,1731,6848,5378,7215,3238,4977,2021,1207,"Mature SIg Kappa"
"11223",2476,5328,7048,5782,5284,2068,6156,1671,1780,928,"CD4+CD8-"
"11224",2413,3414,6723,5872,5479,2249,5855,1996,2014,914,"CD4+CD8-"
"11229",1039,3030,6430,2191,5266,944,5669,6070,1253,709,"CD8+CD4-"
"11237",2514,4960,1611,4885,5571,5490,2208,5546,3243,3683,"Monocytes"
"11239",5760,2975,2309,6680,5005,6349,4300,3693,1352,849,"Mature SIg Kappa"
"11240",2438,4905,1971,4794,5442,5305,2422,5332,5255,2260,"Monocytes"
"11244",2550,3575,3603,4417,5404,3291,3413,4019,4148,6990,"Eosinophils"
"11250",2649,5270,1082,4952,5854,5295,2937,5384,5104,2218,"Monocytes"
"11260",3106,4797,3181,4798,5714,4954,1955,5029,3406,3744,"Monocytes"
"11263",2638,4571,2754,4949,5684,5142,2980,5111,2864,4208,"Monocytes"
"11264",2702,5694,1863,1836,5539,5686,2237,5575,2277,1426,"CD56dim"
"11269",3312,4573,6670,1377,5842,313,5427,6393,1765,1114,"CD8+CD4-"
"11272",3012,4961,2598,4927,5707,5452,2624,5340,3206,3814,"Monocytes"
"11281",2517,5328,1792,4610,5705,5413,2089,5332,3058,3525,"Monocytes"
"11298",6209,3623,1848,6804,5357,6180,3874,2963,1924,995,"Mature SIg Kappa"
"11300",1962,5047,1974,1994,5380,5464,2110,5735,1896,1086,"CD56dim"
"11301",2432,2811,3167,4460,5377,3573,3953,3884,4358,7233,"Eosinophils"
"11305",3046,4774,3317,4442,5471,5636,2955,5685,3327,3757,"Monocytes"
"11309",6139,4172,2009,6753,5382,6976,3841,4610,1616,766,"Mature SIg Kappa"
"11310",2326,891,6920,5812,5435,2032,5258,1951,1893,1067,"CD4+CD8-"
"11321",2208,3546,7152,5849,5421,2322,5899,1602,1446,777,"CD4+CD8-"
"11324",2350,3214,6946,2597,5780,2819,5573,6518,2098,1376,"CD8+CD4-"
"11328",3484,4003,2815,4872,5509,5214,2120,5131,2707,4399,"Monocytes"
"11333",921,1848,6837,5898,5409,1738,6095,2169,1863,1023,"CD4+CD8-"
"11334",1959,2830,6608,2512,5942,2679,5859,6391,1900,1776,"CD8+CD4-"
"11335",2003,3572,7235,5817,5221,1826,5487,2045,1226,1017,"CD4+CD8-"
"11338",3290,3738,6948,5669,5414,1894,6652,2810,1566,1103,"CD4+CD8-"
"11340",1638,2210,7333,5702,5235,1777,5831,2228,1551,578,"CD4+CD8-"
"11349",1915,5343,2774,1584,5476,4896,1719,4698,1824,970,"CD56dim"
"11350",2199,4031,6820,5728,5158,3965,5989,2779,1504,1056,"CD4+CD8-"
"11359",1622,3396,6788,5632,5303,2370,5817,1285,1641,936,"CD4+CD8-"
"11361",3124,4370,2175,4948,5594,5122,2571,5164,2414,3557,"Monocytes"
"11363",1418,2217,6748,3383,5575,2667,6127,6305,1656,939,"CD8+CD4-"
"11364",2569,4756,2051,4895,5664,5174,1691,5140,5146,1843,"Monocytes"
"11371",1979,5077,7258,6007,5338,1737,5713,2038,1665,817,"CD4+CD8-"
"11376",2575,2752,3676,4535,5536,3566,3860,4116,3871,7392,"Eosinophils"
"11378",2852,1666,7133,1723,5596,2656,6186,6161,1601,947,"CD8+CD4-"
"11380",2126,3536,3748,4592,5473,3625,3879,4183,4408,7231,"Eosinophils"
"11383",2329,5203,2119,4423,5584,5662,3405,5516,3062,4466,"Monocytes"
"11400",2807,4760,7117,5876,5515,1123,5921,2114,1690,883,"CD4+CD8-"
"11407",3740,4753,3431,4968,5781,5476,3269,5769,4001,3750,"Monocytes"
"11412",6326,5457,2407,7008,5593,7247,4566,3738,1858,1031,"Mature SIg Kappa"
"11413",2427,3139,6962,5952,5537,1847,5668,2903,1795,880,"CD4+CD8-"
"11416",3112,3697,3367,4675,5444,3618,3938,4340,4055,7355,"Eosinophils"
"11417",3399,4501,3168,4782,5765,5117,1078,5125,2313,4153,"Monocytes"
"11420",2305,1459,6799,2329,5633,2619,6193,6338,2082,1277,"CD8+CD4-"
"11421",1481,2885,6686,1124,5708,856,6279,6288,1932,1296,"CD8+CD4-"
"11423",1631,2270,6876,5731,5303,1966,5429,1401,1474,737,"CD4+CD8-"
"11428",2169,4871,1995,4319,5675,5281,2744,5407,3096,3315,"Monocytes"
"11435",2072,2533,6859,2132,5560,2446,6197,6241,2044,1023,"CD8+CD4-"
"11439",1223,3856,7108,5957,5538,2193,6329,2307,1825,939,"CD4+CD8-"
"11443",4092,3125,3816,4839,5444,3655,4147,4513,4328,7538,"Eosinophils"
"11444",2612,3482,7081,1626,5622,2951,6065,6310,1608,897,"CD8+CD4-"
"11449",1356,2863,6763,5900,5481,2088,5862,2749,2599,998,"CD4+CD8-"
"11451",5396,4315,2111,6612,5166,5276,3991,3475,1557,846,"Mature SIg Kappa"
"11454",2311,3698,6748,2261,5829,1627,5925,6472,2014,1478,"CD8+CD4-"
"11455",2141,3173,3622,4439,5398,3480,4098,4022,4415,7943,"Eosinophils"
"11467",6258,4276,2099,6666,5244,3390,4244,5345,1458,797,"Mature SIg Lambda"
"11469",1996,527,7123,1347,5413,2471,6152,6046,1594,795,"CD8+CD4-"
"11473",2174,1531,7132,5910,5699,2348,6000,2048,1861,1006,"CD4+CD8-"
"11480",1670,3837,6315,5999,5296,1575,5796,2256,1316,714,"CD4+CD8-"
"11487",2268,4873,3391,4268,5437,5442,2717,5381,2710,2430,"Monocytes"
"11489",6351,2739,2628,6868,5543,2785,2337,5842,2072,1338,"Mature SIg Lambda"
"11495",1954,1376,6630,1208,5405,2231,6213,6260,1765,1034,"CD8+CD4-"
"11504",2313,1496,7233,1663,5794,2927,5651,6625,2446,1733,"CD8+CD4-"
"11507",5991,5465,2023,7092,5597,3789,4248,6377,1807,1127,"Mature SIg Lambda"
"11508",2033,3445,6797,2033,5624,1422,4547,5493,1971,1279,"CD8+CD4-"
"11509",5780,4203,3274,6119,4945,5680,3120,3418,1378,908,"Mature SIg Kappa"
"11510",2181,2149,6805,2233,5549,2185,5586,6141,2170,1037,"CD8+CD4-"
"11513",2483,5123,1762,4745,5534,5499,3243,5478,3212,3990,"Monocytes"
"11518",1368,2784,6711,1542,5599,452,5909,6261,2043,1386,"CD8+CD4-"
"11520",3170,3572,3454,4699,5237,3834,2764,4272,4376,6497,"Eosinophils"
"11523",2234,5301,2073,2535,5549,5135,2021,5265,2073,1510,"CD56dim"
"11530",1827,2294,6884,5866,5595,1578,6810,2730,1810,1031,"CD4+CD8-"
"11533",2060,2585,6767,2882,5443,2734,5511,6229,1429,789,"CD8+CD4-"
"11537",2075,4618,6712,1486,5332,2669,5574,6105,1512,645,"CD8+CD4-"
"11538",1835,5312,2924,4707,5642,5470,2804,5526,2891,3241,"Monocytes"
"11542",2157,4565,1444,1302,5607,5238,1791,5331,2203,1585,"CD56dim"
"11548",1854,2244,7227,5965,5587,602,5565,2042,1570,1179,"CD4+CD8-"
"11550",2612,3851,7007,5569,5134,3166,5358,3271,1628,1515,"CD4+CD8-"
"11556",514,3930,6856,5826,5648,2281,6585,2401,1704,900,"CD4+CD8-"
"11561",6021,2893,2163,6433,5105,4830,3136,3926,1499,849,"Mature SIg Kappa"
"11562",1947,2028,3742,4193,5339,3378,3887,4001,4480,6903,"Eosinophils"
"11563",2082,1710,6950,1017,5704,2804,5498,6410,2104,1285,"CD8+CD4-"
"11574",2652,4780,7057,5937,5385,1784,6227,1354,1337,800,"CD4+CD8-"
"11575",2503,5469,1330,1547,5786,5644,736,5101,2853,1878,"CD56dim"
"11576",2497,2847,7128,2542,5841,3433,5224,6395,2201,1405,"CD8+CD4-"
"11581",2124,3325,7219,5844,5386,1403,5855,1870,1467,749,"CD4+CD8-"
"11582",2053,5144,1416,4146,5588,5427,2226,5430,5329,2102,"Monocytes"
"11584",2458,5178,2467,4297,5610,5550,1669,5549,5956,2909,"Monocytes"
"11587",2173,5946,619,1426,5600,5629,2689,5041,2450,1786,"CD56dim"
"11592",1434,1504,6957,5872,5492,1469,5537,1649,1808,897,"CD4+CD8-"
"11598",2694,3902,7353,5935,5558,2064,6446,2461,1743,1014,"CD4+CD8-"
"11601",3481,5859,6849,1418,5943,2599,5823,6470,1855,1279,"CD8+CD4-"
"11604",1700,4199,7207,5825,5526,2128,6190,1783,1342,953,"CD4+CD8-"
"11606",1939,2542,7503,6093,5508,1570,6079,2557,2148,1006,"CD4+CD8-"
"11607",2515,3525,7228,5839,5289,1919,5430,2116,1230,700,"CD4+CD8-"
"11608",3601,3244,3844,4863,5618,3865,4499,4461,4385,8191,"Eosinophils"
"11615",6323,2174,2086,6265,5287,6546,1737,3983,1611,829,"Mature SIg Kappa"
"11617",1106,3788,7457,5861,5490,1906,6430,2233,1572,874,"CD4+CD8-"
"11631",2500,5132,1350,1933,5578,5351,2065,5697,2049,1554,"CD56dim"
"11634",1306,2318,7394,5986,5607,2448,6410,2657,1374,1190,"CD4+CD8-"
"11641",2641,2737,6986,4169,5852,2865,5393,6429,1886,1234,"CD8+CD4-"
"11650",3322,4758,7424,5956,5455,944,6130,2317,1360,812,"CD4+CD8-"
"11654",2534,2952,6883,5993,5773,3045,5063,2914,2089,1158,"CD4+CD8-"
"11663",2016,2265,6947,5592,5273,1195,5818,2202,1250,595,"CD4+CD8-"
"11674",1633,1665,7068,5616,5262,2059,6804,1909,2189,1100,"CD4+CD8-"
"11677",2781,1059,7050,1370,5422,1786,5753,6105,1564,800,"CD8+CD4-"
"11680",2237,4453,2062,4392,5236,5163,1861,5158,2473,3677,"Monocytes"
"11682",5992,3078,2003,6443,5256,6595,639,3673,1608,894,"Mature SIg Kappa"
"11683",2735,1372,6752,5714,5497,1138,5880,2032,1962,806,"CD4+CD8-"
"11684",2578,3600,7074,5853,5492,1212,5978,2406,1530,900,"CD4+CD8-"
"11685",6281,2224,2051,6528,5435,5779,1078,4442,1990,1185,"Mature SIg Kappa"
"11693",2311,4014,7127,5881,5392,1726,5998,2676,1606,717,"CD4+CD8-"
"11695",1643,4748,7088,5966,5538,2098,6038,2795,1520,691,"CD4+CD8-"
"11701",1876,3918,7046,5765,5335,1632,5890,2259,1328,584,"CD4+CD8-"
"11706",2395,5757,1735,2420,5675,5330,1252,5438,2398,1577,"CD56dim"
"11721",2213,2064,6777,5863,5368,2123,6552,2250,1598,964,"CD4+CD8-"
"11722",2124,3225,7050,1853,5528,1456,6276,6213,2034,959,"CD8+CD4-"
"11728",2469,3360,3092,4114,5312,3548,3384,3794,4607,6920,"Eosinophils"
"11735",2667,3032,3497,4564,5599,3536,3838,4195,3884,7296,"Eosinophils"
"11739",6117,4091,2259,6855,5607,3262,4802,6129,1804,950,"Mature SIg Lambda"
"11743",2398,3819,7234,5666,5294,2286,5692,1625,1142,703,"CD4+CD8-"
"11746",1805,4550,7304,5828,5354,1290,5969,1953,1641,723,"CD4+CD8-"
"11748",2659,5639,7019,6418,5945,2657,6950,2952,2464,2325,"CD4+CD8-"
"11749",2323,2370,7160,5778,5610,1775,6048,2161,1438,777,"CD4+CD8-"
"11753",2663,4617,1982,4791,5603,5236,1780,5334,3333,3498,"Monocytes"
"11756",1980,2856,6817,5628,5427,2374,5769,2672,1551,1012,"CD4+CD8-"
"11757",2457,5167,1764,5006,5389,4897,2101,4900,3256,2815,"Monocytes"
"11759",1279,3726,7419,5878,5482,1888,6198,2269,1399,894,"CD4+CD8-"
"11761",2539,2568,2831,4427,5374,3392,3860,4015,4524,7970,"Eosinophils"
"11768",1878,1254,6717,2217,5533,2747,4832,6112,1554,1056,"CD8+CD4-"
"11769",2353,2864,2986,4089,5498,3378,3303,3840,4584,7442,"Eosinophils"
"11771",2083,2765,3474,4301,5775,4676,3525,4378,3916,7055,"Eosinophils"
"11775",2093,2575,6860,1918,5712,2159,5472,6363,1793,1357,"CD8+CD4-"
"11782",2262,4972,2052,3903,5703,5442,1346,5085,3078,3231,"Monocytes"
"11786",2390,4437,2289,4788,6101,5053,2591,5648,3638,3535,"Monocytes"
"11790",2478,5263,2305,2386,5616,5334,1994,5727,2244,1325,"CD56dim"
"11792",1833,1770,7338,5992,5417,2037,5726,3633,1349,803,"CD4+CD8-"
"11793",2880,3306,7458,5916,5521,1113,6250,2382,1516,1174,"CD4+CD8-"
"11794",2268,2808,2916,3994,5119,3106,3767,3797,4292,6642,"Eosinophils"
"11795",6207,3340,1632,6625,5200,5823,620,3637,1780,1014,"Mature SIg Kappa"
"11797",2186,4321,6996,5918,5425,1409,5954,2593,1504,752,"CD4+CD8-"
"11802",1979,2188,7008,5721,5468,926,6058,2071,1948,817,"CD4+CD8-"
"11811",5868,3266,2527,6805,5385,6664,2683,3977,1690,868,"Mature SIg Kappa"
"11821",1990,5426,2319,1533,5494,5987,2038,3980,2256,1434,"CD56bright"
"11825",1945,1810,6789,2875,5771,1937,5504,6441,2097,1525,"CD8+CD4-"
"11827",2001,4924,6475,5784,5281,2212,5725,1828,1456,829,"CD4+CD8-"
"11832",1570,3043,6783,3982,5784,1778,5409,6380,1806,1209,"CD8+CD4-"
"11834",6466,2982,3594,6810,5071,5038,2955,4094,1850,1048,"Mature SIg Kappa"
"11840",6370,3514,3075,6361,5264,3711,2093,5133,1679,1042,"Mature SIg Lambda"
"11841",6031,4177,2778,6820,5203,3838,2081,5628,1684,900,"Mature SIg Lambda"
"11843",2200,5432,2062,4405,5392,5399,3122,5565,3454,3425,"Monocytes"
"11846",2237,2913,3378,4245,5403,3321,3523,4162,4170,7000,"Eosinophils"
"11847",1537,2097,6766,5652,5302,2592,5856,2069,1474,688,"CD4+CD8-"
"11849",2490,6149,416,1155,5748,5273,1314,4697,2131,1631,"CD56dim"
"11856",1968,3000,6725,5741,5280,1587,6103,2608,1636,1037,"CD4+CD8-"
"11857",1778,2956,3192,4258,5479,3265,3737,3887,4100,6951,"Eosinophils"
"11864",1222,2724,7220,5663,5242,1620,5779,2909,1458,883,"CD4+CD8-"
"11867",2573,2878,2276,1568,5643,4485,1964,5086,1964,1236,"CD56dim"
"11869",2490,5901,6856,6092,5644,2267,5760,1755,1699,1285,"CD4+CD8-"
"11874",1434,3900,7070,2782,5696,2500,5666,6420,1516,1489,"CD8+CD4-"
"11876",2956,3126,3453,4258,5227,3412,3468,3868,4505,6986,"Eosinophils"
"11877",3439,5222,2912,4686,5598,4847,1956,4952,2592,4593,"Monocytes"
"11881",1056,4618,7407,5969,5514,1800,5900,1789,1550,780,"CD4+CD8-"
"11883",6130,4168,2632,6357,5347,3904,1894,6001,1578,894,"Mature SIg Lambda"
"11892",2334,4864,2025,4847,5685,5255,2440,5344,3058,3836,"Monocytes"
"11896",2036,3113,6924,5741,5357,2234,5413,1813,1235,563,"CD4+CD8-"
"11899",6390,3295,2555,6542,5510,6714,721,4687,1588,1089,"Mature SIg Kappa"
"11901",2660,4932,3261,4139,5526,5301,1537,5378,3123,3270,"Monocytes"
"11905",2207,6176,2013,1786,5509,5508,937,5712,1988,1680,"CD56dim"
"11913",4024,1720,7068,5929,5458,1635,6404,2389,1925,1130,"CD4+CD8-"
"11915",2680,2733,6878,5818,5456,2065,6427,2718,1787,1023,"CD4+CD8-"
"11916",1787,5322,7114,6024,5599,2406,6228,2523,2125,1136,"CD4+CD8-"
"11918",2527,3278,3377,4280,5757,3374,3897,3932,4522,6911,"Eosinophils"
"11922",2161,5213,2799,4700,5566,5461,2814,5530,3327,3421,"Monocytes"
"11924",1168,3778,6977,1862,5831,293,5375,6349,2058,1277,"CD8+CD4-"
"11927",3283,5040,7056,5755,5414,1377,6276,2317,1434,1103,"CD4+CD8-"
"11930",6500,4104,2522,6508,5185,3878,2298,5545,1857,1017,"Mature SIg Lambda"
"11934",1834,2800,6977,5785,5349,1309,5086,2678,2002,1045,"CD4+CD8-"
"11935",6170,3088,959,6539,5176,6076,3519,3758,2101,1009,"Mature SIg Kappa"
"11936",1334,1861,6688,2620,5531,2363,5481,5928,1544,1261,"CD8+CD4-"
"11938",2146,4764,7115,5807,5440,1864,5680,2394,1228,723,"CD4+CD8-"
"11959",1364,2607,6640,2414,5449,2504,6178,6290,1524,843,"CD8+CD4-"
"11960",1151,3953,7285,5902,5509,1724,6061,1668,1720,806,"CD4+CD8-"
"11961",1944,1234,6660,2445,5804,2400,6111,6435,2202,1378,"CD8+CD4-"
"11963",2758,4937,1902,3957,5442,5327,2701,5226,2751,3760,"Monocytes"
"11965",2337,2889,6976,5109,5718,2352,5662,6360,2063,1149,"CD8+CD4-"
"11973",6027,2898,1918,6422,5355,6295,590,3248,1605,755,"Mature SIg Kappa"
"11982",2021,2234,3435,4390,5513,3621,3679,4107,4020,7038,"Eosinophils"
"11984",1822,2648,3777,4517,5451,3615,4040,4299,4263,7343,"Eosinophils"
"11988",2431,3933,7392,5803,5331,1672,5898,1881,1414,528,"CD4+CD8-"
"11990",2517,5729,1724,2269,5756,6180,1767,6119,2561,1925,"CD56bright"
"12001",2723,5598,1730,2363,5658,6330,900,5341,2243,1649,"CD56bright"
"12002",2571,2567,6850,3135,5671,885,5913,6313,1735,1168,"CD8+CD4-"
"12011",2599,3127,3297,4148,5262,3556,3309,3959,4513,6836,"Eosinophils"
"12012",2719,2368,3089,4516,5448,3508,3934,4293,4058,7401,"Eosinophils"
"12013",6156,1737,2430,6380,5566,3292,4478,5740,1476,897,"Mature SIg Lambda"
"12015",2273,4909,2183,4402,5515,5181,1367,5220,2591,4223,"Monocytes"
"12021",2034,2674,6873,2457,5263,1630,6095,6210,1811,978,"CD8+CD4-"
"12025",1703,3241,6841,2020,5457,1817,4709,5911,2125,1045,"CD8+CD4-"
"12026",2079,4071,6880,5785,5341,1890,6045,1645,1289,780,"CD4+CD8-"
"12028",1797,2818,7065,5845,5305,2385,5705,2756,1453,1083,"CD4+CD8-"
"12032",2275,1780,3620,4396,5359,3433,3352,4102,4471,7006,"Eosinophils"
"12033",6312,3636,3015,6435,5346,3920,2291,6427,1701,1006,"Mature SIg Lambda"
"12034",2106,5698,1245,2519,5501,6151,837,4601,2065,1611,"CD56bright"
"12039",2255,2145,6697,2576,5636,3567,4569,6422,1915,1428,"CD8+CD4-"
"12040",2341,4414,2958,4303,5388,4873,2383,4989,3115,3600,"Monocytes"
"12049",2908,4305,7146,6083,5470,1722,5675,2622,1121,871,"CD4+CD8-"
"12054",1941,3634,7051,5652,5294,1284,5562,1952,1326,648,"CD4+CD8-"
"12058",2591,2860,1674,2228,5311,5688,1129,4922,1990,1056,"CD56bright"
"12059",2660,5279,1280,4206,5580,5399,2517,5404,3346,3774,"Monocytes"
"12065",2516,5069,992,4904,5535,5373,2011,5395,3112,4083,"Monocytes"
"12068",3672,1249,6887,5853,5582,2127,6245,3592,1647,1089,"CD4+CD8-"
"12080",2185,4182,6740,2162,5942,1921,6277,6245,2159,1223,"CD8+CD4-"
"12089",6120,3869,1731,6464,5288,3678,1896,5991,1537,809,"Mature SIg Lambda"
"12091",2139,3262,3492,4629,5562,3472,3523,3955,3888,7474,"Eosinophils"
"12093",2716,4536,2062,4688,5233,5260,2699,5163,3622,3575,"Monocytes"
"12094",2984,4812,2565,4424,5559,5135,1216,5302,3200,3713,"Monocytes"
"12101",1796,2636,6994,2034,5377,1668,5858,6218,1620,928,"CD8+CD4-"
"12106",2592,4938,886,5188,5558,5450,1812,5325,3054,3663,"Monocytes"
"12112",3438,5259,1962,3651,5436,5494,1970,5550,3174,3459,"Monocytes"
"12118",2209,2136,6763,6045,5564,2016,6331,2453,1498,1209,"CD4+CD8-"
"12123",4219,3290,3667,4836,5365,3787,3888,4361,4399,7662,"Eosinophils"
"12124",1964,2573,2470,4393,5296,3331,3971,3938,4349,6839,"Eosinophils"
"12127",1181,1030,7410,5961,5613,1825,6415,2208,1834,1271,"CD4+CD8-"
"12131",3693,5009,2663,4844,5620,5121,1154,5111,2916,3870,"Monocytes"
"12134",1723,2864,7124,1526,5732,3857,5505,6001,1739,1293,"CD8+CD4-"
"12139",2781,4078,6994,5870,5553,1848,6182,2155,1407,837,"CD4+CD8-"
"12140",2086,4980,1292,4684,5530,5306,2199,5265,3138,3764,"Monocytes"
"12145",2605,5900,1406,1699,5687,5326,2439,5478,2018,1252,"CD56dim"
"12148",2109,4560,7129,5747,5314,1572,5685,1322,1279,642,"CD4+CD8-"
"12153",6016,3188,3614,6231,5127,6204,2886,4049,1590,1486,"Mature SIg Kappa"
"12155",2500,4905,7003,5856,5597,2206,6415,2390,1306,986,"CD4+CD8-"
"12156",1896,3880,6940,1565,5415,2251,5890,6459,1315,757,"CD8+CD4-"
"12158",2539,3162,3853,4371,5517,3318,3732,4179,4172,7121,"Eosinophils"
"12164",6564,2469,1785,7357,5682,6479,811,2718,1937,1603,"Mature SIg Kappa"
"12167",1324,4362,7221,5841,5336,1985,5810,235,1534,760,"CD4+CD8-"
"12176",2494,1282,6921,5763,5269,2378,6443,1798,1825,837,"CD4+CD8-"
"12184",2653,5383,2163,4331,5551,5495,2494,5482,3182,3736,"Monocytes"
"12185",1537,739,7376,5987,5429,1732,6309,2967,1611,1037,"CD4+CD8-"
"12188",2098,3358,6867,5598,5262,2610,5773,2207,1497,659,"CD4+CD8-"
"12190",1750,1917,6986,2204,5798,1081,5537,6438,2046,1269,"CD8+CD4-"
"12196",2369,3526,7118,5933,5538,1396,6144,2800,1593,772,"CD4+CD8-"
"12197",2010,1464,7296,6065,5354,2066,5530,2648,1563,1006,"CD4+CD8-"
"12199",2659,4547,2055,4541,5597,4781,2579,4816,3002,3186,"Monocytes"
"12200",2453,4785,1467,4350,5472,5463,2623,5459,3232,3557,"Monocytes"
"12201",2896,3870,7061,5901,5409,2156,5948,2863,1210,849,"CD4+CD8-"
"12205",2464,3273,3651,4527,5382,3480,3155,4344,4247,6928,"Eosinophils"
"12206",1830,2014,3689,4316,5529,3783,4067,3875,4327,7399,"Eosinophils"
"12215",2354,2561,6844,2874,5715,2878,5179,6035,1804,1285,"CD8+CD4-"
"12219",1876,2032,6983,5750,5409,1891,5816,2009,1411,933,"CD4+CD8-"
"12221",2201,4458,7010,2048,5520,2153,6193,6364,1296,936,"CD8+CD4-"
"12224",2888,2656,2832,4447,5335,3507,3371,4172,4478,7015,"Eosinophils"
"12230",2367,1900,7382,5822,5554,1312,6359,2287,1382,1039,"CD4+CD8-"
"12232",2226,1929,7122,1120,5426,1690,6053,5918,1528,806,"CD8+CD4-"
"12243",2714,4788,7276,5925,5582,1955,6381,1666,1515,942,"CD4+CD8-"
"12247",1198,2446,7157,5720,5288,1660,6194,2069,1182,823,"CD4+CD8-"
"12249",5539,3121,1225,6058,4970,5988,2158,3401,1704,677,"Mature SIg Kappa"
"12255",2646,1469,6952,928,5340,2029,5961,6271,1412,817,"CD8+CD4-"
"12256",2571,2062,7170,6123,5648,1958,6420,2694,2012,1198,"CD4+CD8-"
"12258",3494,2370,3840,4693,5493,3702,4054,4336,4285,7775,"Eosinophils"
"12259",2252,2365,6581,5599,5572,1889,5967,2823,1959,1344,"CD4+CD8-"
"12263",2630,4802,2718,4651,5677,5477,1468,5441,5200,2791,"Monocytes"
"12270",2297,4784,2465,5400,5579,5278,2187,5235,5830,2865,"Monocytes"
"12271",6460,3416,2072,6668,5487,6546,1005,4932,1810,885,"Mature SIg Kappa"
"12273",3144,4612,2383,4666,5618,5528,2838,5436,3054,3722,"Monocytes"
"12275",2698,3094,6670,2174,5676,1476,3914,5663,1867,1204,"CD8+CD4-"
"12277",2027,2721,7336,5816,5360,1864,6178,1119,1482,709,"CD4+CD8-"
"12281",5601,3165,2874,6209,4588,3399,2360,4417,1300,706,"Mature SIg Lambda"
"12284",2439,5033,1889,4587,5529,5309,1484,5382,3652,3215,"Monocytes"
"12292",2549,2280,7010,2176,5831,3452,5022,5698,1851,1344,"CD8+CD4-"
