"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"24609",2421,4172,6825,1197,5278,875,5377,6306,1579,987,"CD8+CD4-"
"24610",2434,4460,2231,3791,4793,4904,2471,4647,3396,3072,"Monocytes"
"24611",1960,3445,6830,1633,5139,825,5345,6237,1606,917,"CD8+CD4-"
"24612",3244,4466,6564,1321,5711,1836,6130,6326,1869,1474,"CD8+CD4-"
"24619",2045,3207,2744,4673,4678,4300,1811,4012,3158,2682,"Monocytes"
"24629",2351,4654,2342,4198,4726,4844,1730,4675,3314,3200,"Monocytes"
"24631",1363,4767,7271,5880,5557,1727,5950,2617,1522,1261,"CD4+CD8-"
"24638",5851,4769,2731,6210,5204,2223,4011,5510,1674,875,"Mature SIg Lambda"
"24641",1949,5473,3302,1560,5461,5519,1188,3339,2040,1474,"CD56dim"
"24645",6017,3010,2274,6541,5199,6433,3460,3255,1579,770,"Mature SIg Kappa"
"24647",1763,4159,1867,3761,4832,4653,2525,4538,3220,3261,"Monocytes"
"24649",2185,2063,6606,1689,5740,2210,5630,6485,2129,1627,"CD8+CD4-"
"24651",2113,4612,2866,3768,4384,4561,1468,4336,2727,2864,"Monocytes"
"24654",1835,4786,3456,3417,4559,4733,2748,4546,2803,2442,"Monocytes"
"24665",2302,4808,1806,2791,5371,5257,1901,2542,1847,1723,"CD56dim"
"24666",743,3422,6621,5782,5620,1449,6212,2364,2205,1392,"CD4+CD8-"
"24670",2860,3002,7111,5642,5333,1898,5282,1630,1418,838,"CD4+CD8-"
"24682",2556,4733,2362,4349,4882,4957,2656,4909,3569,3340,"Monocytes"
"24684",2097,4752,1396,1910,5368,5442,1858,5019,2051,1598,"CD56dim"
"24685",1144,3486,6670,5617,5382,1731,6174,2050,1273,895,"CD4+CD8-"
"24686",5633,3367,2560,5971,4972,1978,3267,5826,1224,795,"Mature SIg Lambda"
"24689",4166,3553,4048,4742,5121,3544,3306,4567,3674,6549,"Eosinophils"
"24690",2909,3486,7083,1814,5514,3192,5324,6417,2145,1429,"CD8+CD4-"
"24692",2308,2443,6862,5791,5205,1564,5408,1520,2195,1374,"CD4+CD8-"
"24702",3037,3024,6802,5824,5497,1050,6016,2959,1591,1194,"CD4+CD8-"
"24705",2579,3527,7013,5647,5100,2254,5397,2421,1143,881,"CD4+CD8-"
"24707",3596,2953,7269,876,5482,2372,5878,5979,1772,1117,"CD8+CD4-"
"24710",2064,1323,6634,1001,5631,387,4788,6304,2071,1413,"CD8+CD4-"
"24728",1863,4026,7137,5911,5277,1112,5513,2305,1854,1328,"CD4+CD8-"
"24729",1816,4827,1866,2041,5196,5368,3050,4664,2031,1350,"CD56dim"
"24730",2670,1498,6939,5822,5450,998,4896,1821,1659,1363,"CD4+CD8-"
"24731",2498,3588,6485,5578,5138,2114,5729,2919,1193,1092,"CD4+CD8-"
"24732",1911,2313,6577,1897,5695,1509,4711,6510,2004,1280,"CD8+CD4-"
"24733",1928,5516,2847,614,5097,4664,2049,3359,2079,1609,"CD56dim"
"24737",2089,5552,664,2430,5684,6057,1502,3289,2349,1680,"CD56bright"
"24749",1572,3791,2457,4685,4870,4612,3011,4399,3219,2790,"Monocytes"
"24752",2128,2344,7088,1050,5616,2166,5495,5794,1821,1210,"CD8+CD4-"
"24756",1653,3211,7079,5735,5252,1736,5756,2250,1431,914,"CD4+CD8-"
"24758",6340,3888,3030,6515,5495,2801,1755,6538,1795,1068,"Mature SIg Lambda"
"24760",2023,4302,6959,1810,5238,2446,4347,6215,1843,1046,"CD8+CD4-"
"24762",2482,2180,6903,5799,5426,967,5749,1998,1821,1272,"CD4+CD8-"
"24772",6498,1254,1156,6494,4967,2769,1932,5562,1845,1218,"Mature SIg Lambda"
"24776",1852,5236,1477,2139,5373,4544,1723,3484,1933,1614,"CD56dim"
"24785",1646,1139,6976,1920,5718,346,5407,6520,2186,1476,"CD8+CD4-"
"24788",1946,3501,1856,1471,5546,5552,2990,4418,2067,1526,"CD56dim"
"24789",1610,5657,840,1593,5406,4985,2251,3432,2176,1442,"CD56dim"
"24791",2352,4316,4649,3834,4533,4894,1888,5037,2645,2893,"Monocytes"
"24792",1897,3185,6939,651,5341,1068,5692,6285,1685,954,"CD8+CD4-"
"24797",1885,2972,2590,4110,4074,3834,2587,3738,2257,3399,"Monocytes"
"24798",1882,1591,6940,1263,5594,52,5558,6570,1191,844,"CD8+CD4-"
"24804",3085,2218,7184,502,5519,1486,5909,6333,1834,959,"CD8+CD4-"
"24807",2242,4443,2084,4217,4962,4824,2087,4662,3220,3188,"Monocytes"
"24811",2067,4674,1802,2575,5362,4974,1736,3205,1976,1510,"CD56dim"
"24822",1570,2677,6728,5876,5413,1834,5184,2517,2046,1131,"CD4+CD8-"
"24835",2328,1283,7061,5582,5350,1633,5331,2916,2098,1307,"CD4+CD8-"
"24843",2104,5133,1316,1984,5417,4775,2897,3177,2322,1565,"CD56dim"
"24848",2298,2789,6710,2470,5624,1606,4888,6123,1696,1040,"CD8+CD4-"
"24853",2992,3462,7212,5700,5273,1200,5782,925,1628,968,"CD4+CD8-"
"24855",3343,2465,7106,2612,5470,1221,5179,6377,1494,895,"CD8+CD4-"
"24861",2206,3536,1354,4709,4881,4608,2001,4428,3147,3121,"Monocytes"
"24864",2943,3336,6857,1318,5408,1750,5470,6283,1472,1136,"CD8+CD4-"
"24874",6385,2889,856,6127,5369,0,2196,6604,1799,1015,"Mature SIg Lambda"
"24876",1726,4693,2716,2199,5261,5101,2226,4150,2007,1440,"CD56dim"
"24878",1939,3429,6754,5404,5194,3173,5606,2545,1125,1043,"CD4+CD8-"
"24879",6408,4174,2274,6565,5350,6105,1155,3513,1798,1076,"Mature SIg Kappa"
"24880",2801,3397,3519,4260,5121,3147,2988,4257,4281,6472,"Eosinophils"
"24887",1416,1312,7015,5533,5078,1387,5328,2565,1327,973,"CD4+CD8-"
"24896",1706,5175,2649,1296,5379,5667,2330,3004,1899,1350,"CD56dim"
"24900",2625,4241,2360,4442,4714,4731,2904,4481,3122,3160,"Monocytes"
"24901",2020,2181,2914,4034,5051,3260,3742,3694,4200,6552,"Eosinophils"
"24903",1823,4027,870,4697,4716,4515,2291,4315,3594,2740,"Monocytes"
"24911",1982,4127,2349,3921,4461,4218,2266,4209,2510,3282,"Monocytes"
"24915",1184,2588,6902,5820,5434,1242,6123,2688,1784,1090,"CD4+CD8-"
"24921",6029,2669,1530,6277,5339,2546,2136,6247,1616,895,"Mature SIg Lambda"
"24922",1858,4317,903,4500,4579,4589,1798,4333,3202,2619,"Monocytes"
"24926",2090,5320,2513,2176,5293,4897,2868,3673,2109,1629,"CD56dim"
"24932",1686,3717,6582,2850,5232,3721,5420,6145,1408,951,"CD8+CD4-"
"24935",1946,2431,6893,5972,5529,1346,5730,1930,1487,970,"CD4+CD8-"
"24945",1411,3656,7137,5904,5323,2665,5756,2526,1675,906,"CD4+CD8-"
"24952",1612,4706,1795,4422,4985,1987,2848,3390,2818,2102,"Monocytes"
"24955",2289,2737,3537,4442,5367,3355,3295,4349,4297,6819,"Eosinophils"
"24962",2073,3247,6884,5829,5261,2109,5831,1719,1595,1106,"CD4+CD8-"
"24987",2210,5703,6876,1435,5408,1366,5628,2450,1612,1366,"TCRgd-"
"24991",1920,4420,2384,2344,5473,4896,2009,3277,2042,1382,"CD56dim"
"24992",1772,4411,1165,1979,5310,4949,2261,4415,1704,1210,"CD56dim"
"24997",5824,4265,1320,6452,5222,2590,3122,6217,1621,1156,"Mature SIg Lambda"
"25009",6280,2302,1268,6132,5108,2131,1829,5443,1812,926,"Mature SIg Lambda"
"25013",2041,4467,2319,3467,4349,4820,2038,4566,2954,2891,"Monocytes"
"25019",3110,3759,6887,6093,5426,1488,6379,2329,2193,1455,"CD4+CD8-"
"25021",1918,1782,6423,920,5620,1615,5028,6216,1850,1288,"CD8+CD4-"
"25023",2534,4351,6844,5578,5122,1105,5478,2340,1140,729,"CD4+CD8-"
"25026",2393,3314,6734,5747,5083,1856,5817,2242,1025,689,"CD4+CD8-"
"25028",2208,2733,6907,1607,5630,2312,5540,4138,1918,1315,"TCRgd-"
"25029",1391,3860,7123,5602,5289,1477,5885,2477,1549,864,"CD4+CD8-"
"25031",2754,3940,7054,5672,5197,1047,5465,1882,1634,912,"CD4+CD8-"
"25035",1960,3637,6529,5919,5687,1363,6104,2117,1971,1344,"CD4+CD8-"
"25036",1510,3638,6972,5804,5257,1723,5432,1656,1165,692,"CD4+CD8-"
"25039",2593,3369,7233,5894,5421,1631,5928,2645,1681,1326,"CD4+CD8-"
"25043",2174,4103,3172,4508,4954,4064,1874,4079,2817,2472,"Monocytes"
"25045",2016,4553,2672,4603,4869,5018,1336,4761,3502,3168,"Monocytes"
"25046",2026,5015,1662,1739,5464,4850,1749,4765,2221,1523,"CD56dim"
"25051",2137,4929,2747,1873,5276,5034,1602,3349,1928,1606,"CD56dim"
"25056",1986,2065,6660,1580,5465,1874,4889,5395,1796,1248,"TCRgd-"
"25061",2037,4723,2067,910,5209,4892,1721,4778,2119,1358,"CD56dim"
"25075",1979,3377,1890,4706,5360,4345,3084,4108,3896,2941,"Monocytes"
"25080",781,2884,6840,1842,5308,909,6037,5808,2036,1416,"CD8+CD4-"
"25083",2840,1496,6590,1733,5565,1953,4175,6371,1898,1342,"CD8+CD4-"
"25088",2528,3492,6757,1640,5602,1808,5394,6425,1717,1223,"CD8+CD4-"
"25092",3392,2909,3851,4675,5323,3780,4227,4576,3626,6896,"Eosinophils"
"25093",2435,4867,2111,1081,5248,4350,1978,4800,2035,1368,"CD56dim"
"25103",3975,3784,6605,5603,5514,1444,6430,2226,1359,945,"CD4+CD8-"
"25105",2268,3735,3086,4170,4717,4761,2581,4359,3398,2440,"Monocytes"
"25110",1987,4231,1194,4441,4989,4519,2081,4520,3579,3186,"Monocytes"
"25112",1996,3885,1834,4250,4603,4070,2578,4014,2295,2673,"Monocytes"
"25113",1994,4018,2644,4197,4400,4495,1574,4265,2577,2242,"Monocytes"
"25122",2525,3127,7279,5548,5290,1306,5565,2383,1658,954,"CD4+CD8-"
"25135",2177,3274,1849,4646,4700,4256,1758,3917,2360,2190,"Monocytes"
"25137",2567,3475,4172,4844,5418,3761,3975,4703,4151,6823,"Eosinophils"
"25140",2207,3501,6979,441,5519,1097,5720,6307,1717,1128,"CD8+CD4-"
"25145",5882,1918,1782,6118,5385,6685,2629,3207,1687,1109,"Mature SIg Kappa"
"25149",1828,1876,3001,1027,5318,4908,2410,3726,1927,1476,"CD56dim"
"25157",2551,1538,7251,2324,5719,5963,5211,5997,1516,1242,"CD8+CD4-"
"25160",1694,1519,7029,979,5505,381,5677,6279,1372,1114,"CD8+CD4-"
"25161",2176,4441,2544,4595,4776,5074,2294,4860,3719,3371,"Monocytes"
"25171",2161,2479,6508,1872,5369,2280,4616,6094,1747,1070,"CD8+CD4-"
"25173",1285,4961,6902,5471,5203,1404,5968,2630,1712,959,"CD4+CD8-"
"25175",2065,2570,1974,1756,5592,4885,2196,3125,1859,1458,"CD56dim"
"25181",2429,2544,3445,4196,5106,3527,3098,3879,4018,7116,"Eosinophils"
"25182",3410,3943,6864,5763,5167,2501,6232,2520,1986,984,"CD4+CD8-"
"25183",1951,5083,1697,1878,5755,5066,1542,2622,2273,1734,"CD56dim"
"25203",5529,2993,1587,6123,5123,6403,3258,3088,1186,646,"Mature SIg Kappa"
"25210",2110,4502,2045,4662,4720,4635,1900,4369,3113,2649,"Monocytes"
"25213",2352,4221,2256,4092,4873,4620,2349,4500,2986,2832,"Monocytes"
"25232",1994,2027,6869,5864,5415,1864,6112,1266,2044,1131,"CD4+CD8-"
"25233",1775,4705,2394,1872,5420,5179,1951,3632,1934,1463,"CD56dim"
"25241",2039,1857,6452,5313,5012,2164,4375,1902,1512,959,"CD4+CD8-"
"25245",1998,3626,2173,1532,5310,4449,2137,3960,2071,1371,"CD56dim"
"25246",1914,4265,2249,4801,4632,4326,2790,4190,3317,3273,"Monocytes"
"25257",1256,2100,7109,1524,5429,4652,5312,5371,1643,1026,"TCRgd-"
"25265",1742,3782,1717,2719,5014,6317,3135,3749,2186,1432,"CD56bright"
"25271",2040,4373,2795,4160,4512,4385,1959,4397,2614,2822,"Monocytes"
"25279",1787,4783,2276,1735,5305,4931,2815,3388,2145,1508,"CD56dim"
"25281",1953,3506,2561,3700,4606,4458,2100,4187,3031,2636,"Monocytes"
"25282",2071,3154,7046,5774,5253,1554,5259,2357,1293,897,"CD4+CD8-"
"25283",1812,5246,1765,1698,5552,4717,2186,3193,1811,1474,"CD56dim"
"25290",1954,4109,1336,4272,4495,4800,1842,4404,2482,2895,"Monocytes"
"25296",1923,4361,2680,4631,5060,5250,3021,4959,3434,2956,"Monocytes"
"25310",1697,4270,1425,1573,5407,4944,3400,3190,2269,1570,"CD56dim"
"25314",2093,1997,1971,2659,5402,4970,1679,4729,1908,1403,"CD56dim"
"25317",2366,2021,6533,1384,5576,2617,5701,6071,2057,1134,"CD8+CD4-"
"25320",1830,4141,1812,4542,4575,4551,2261,4490,2890,2966,"Monocytes"
"25329",2033,3527,6990,2363,5425,1693,5508,6255,1607,1229,"CD8+CD4-"
"25331",1669,1994,6634,1924,5468,1865,3998,4761,1983,1229,"TCRgd-"
"25340",723,3723,7263,5909,5436,1534,5735,2431,1692,982,"CD4+CD8-"
"25343",1968,2570,6873,2091,5330,1206,5508,6231,1268,998,"CD8+CD4-"
"25346",5488,5182,2948,6181,5435,2268,2717,6535,1251,781,"Mature SIg Lambda"
"25348",1942,1873,6662,1879,5542,1576,4537,6214,2160,1448,"CD8+CD4-"
"25360",2484,2861,2289,4752,4904,4256,2714,4305,1986,2883,"Monocytes"
"25362",2133,2322,1949,1979,5231,4579,2321,5007,2091,1523,"CD56dim"
"25370",2139,3154,2838,3407,3988,4160,2753,4679,3481,2891,"Monocytes"
"25372",1720,2469,6909,5649,5223,1907,5250,3242,1446,912,"CD4+CD8-"
"25379",2274,2511,6859,5556,5014,1510,5859,2674,1540,815,"CD4+CD8-"
"25385",2604,5323,1422,2340,5319,5065,1541,3446,2068,1624,"CD56dim"
"25387",2620,4040,6782,5752,5268,1570,5746,2264,1507,1294,"CD4+CD8-"
"25389",2810,4777,6511,5450,5124,2189,5990,2337,1211,824,"CD4+CD8-"
"25390",5990,3590,1853,6390,5380,6742,3397,3008,1941,1098,"Mature SIg Kappa"
"25402",2251,3247,2202,1172,5122,4491,1382,3229,2034,1432,"CD56dim"
"25405",1987,4053,7074,5812,5241,1998,5856,2187,1415,979,"CD4+CD8-"
"25406",1708,1529,6983,5689,5347,1905,6194,1967,1432,1026,"CD4+CD8-"
"25408",1824,3570,7053,5801,5370,1450,5786,2175,1680,1095,"CD4+CD8-"
"25409",2292,4144,3255,2274,4086,3249,1960,3684,2314,2211,"Monocytes"
"25413",1631,4126,7228,5849,5440,1103,5651,2911,1837,1109,"CD4+CD8-"
"25420",1734,3161,6858,5454,5037,2299,4771,2863,1693,979,"CD4+CD8-"
"25422",2078,3753,2512,2602,5338,4664,2888,4423,2006,1534,"CD56dim"
"25423",1976,3000,3819,4276,5279,3492,3935,4104,4018,7302,"Eosinophils"
"25432",1791,2630,6538,5793,5481,1679,6047,2828,1745,1232,"CD4+CD8-"
"25435",928,3705,7054,5787,5340,1744,5662,2152,1341,889,"CD4+CD8-"
"25438",2094,3060,6519,768,5223,1019,5832,5757,1899,875,"CD8+CD4-"
"25439",1787,3157,6831,5773,5366,1047,5844,2106,2016,1180,"CD4+CD8-"
"25440",2233,3776,2825,2369,5137,4647,2291,3876,2263,1721,"CD56dim"
"25453",2040,3240,2653,4701,4521,4357,2069,4134,3213,3305,"Monocytes"
"25458",2205,3947,7116,5854,5365,1590,5506,1924,1643,976,"CD4+CD8-"
"25469",6127,3481,1200,6137,5302,6227,3113,2640,1838,830,"Mature SIg Kappa"
"25482",5570,3620,1705,6371,5585,3194,1831,6715,1758,984,"Mature SIg Lambda"
"25483",1310,2202,6709,5719,5420,1540,4996,2430,1819,1147,"CD4+CD8-"
"25489",2991,877,6587,2179,5532,3207,4637,5898,1827,1458,"CD8+CD4-"
"25497",2144,4240,2570,4343,4806,4821,1239,4564,3459,2715,"Monocytes"
"25500",1058,2806,6827,5724,5319,1779,5691,2194,1939,1358,"CD4+CD8-"
"25501",1666,4885,2680,2342,5376,5401,1209,4791,1984,1272,"CD56dim"
"25511",2115,1940,7219,5772,5428,1048,5733,2469,1702,1018,"CD4+CD8-"
"25512",2132,3935,1481,4396,4647,4257,2544,4157,2998,2920,"Monocytes"
"25513",5807,1786,1596,6623,5499,2016,2459,6283,1905,1123,"Mature SIg Lambda"
"25515",2765,2171,6379,5540,5051,1906,5869,2967,1601,937,"CD4+CD8-"
"25519",2317,5477,1576,1800,5130,4410,2177,3222,1803,1347,"CD56dim"
"25524",2120,2012,6690,5603,5099,2356,5370,2157,1766,758,"CD4+CD8-"
"25526",2225,4967,2162,1753,5284,4958,2264,4253,1612,1183,"CD56dim"
"25535",1490,1623,6774,1392,5485,949,5082,6390,1977,1326,"CD8+CD4-"
"25536",2551,3150,3530,3290,3985,2721,1907,4280,3100,3251,"Monocytes"
"25556",2240,2636,3452,4460,5202,3259,3540,4580,4267,6283,"Eosinophils"
"25564",2062,4276,2028,4758,4937,5345,2471,4944,2911,3125,"Monocytes"
"25569",2153,5336,1667,2378,5118,4873,2093,5258,1945,1492,"CD56dim"
"25571",5509,4567,1653,6471,5162,2685,2894,5614,1693,1018,"Mature SIg Lambda"
"25576",2306,4342,1586,2330,5125,4428,1735,2709,2098,1382,"CD56dim"
"25582",2087,2764,6969,5809,5508,935,5938,2255,1649,1023,"CD4+CD8-"
"25583",1913,3965,7371,5780,5360,1737,5836,2472,1451,897,"CD4+CD8-"
"25585",2128,3548,2440,4283,4623,4515,1918,4341,2159,2001,"Monocytes"
"25592",5509,2926,2163,6226,5071,2901,2884,5929,1190,965,"Mature SIg Lambda"
"25597",1831,4179,7391,5772,5348,1548,5987,2368,1501,1057,"CD4+CD8-"
"25598",2078,4690,2790,3079,4629,4019,1864,4051,2834,2766,"Monocytes"
"25604",2560,922,6591,2253,5707,81,5425,6424,2122,1588,"CD8+CD4-"
"25605",3103,2932,6744,1520,5638,1141,5083,6107,1921,1098,"CD8+CD4-"
"25606",1370,3804,7144,5929,5328,1386,5538,1805,1421,993,"CD4+CD8-"
"25607",2080,2881,7085,5906,5405,2018,5782,2013,1521,1068,"CD4+CD8-"
"25612",6198,3559,1651,6701,5450,2626,1684,5804,1931,1207,"Mature SIg Lambda"
"25613",1816,3501,6817,5519,5214,1544,5742,2602,1372,954,"CD4+CD8-"
"25618",2344,5438,864,2012,5358,4891,2275,4099,2095,1903,"CD56dim"
"25622",2982,3554,6977,2304,5426,1336,5886,6204,1963,1665,"CD8+CD4-"
"25624",946,2636,6932,2292,5376,2247,5480,6117,1656,883,"CD8+CD4-"
"25626",2075,3195,1843,4446,5005,4448,1538,4246,2916,2684,"Monocytes"
"25628",1652,4251,7348,5877,5218,1409,5598,1012,1439,979,"CD4+CD8-"
"25631",5971,5442,3069,6982,5424,7360,3604,3541,1841,1081,"Mature SIg Kappa"
"25632",2369,5981,1518,1205,5553,4928,1990,3579,2052,1529,"CD56dim"
"25637",1883,3678,6860,5624,5266,1328,6252,2423,1616,1101,"CD4+CD8-"
"25639",2168,4010,2669,5141,4999,1715,2141,2855,3590,2619,"Monocytes"
"25640",1712,2057,6639,1656,5613,1940,5352,6357,2086,1334,"CD8+CD4-"
"25643",2380,5928,3004,2411,5321,4043,2028,3467,2133,1280,"CD56dim"
"25649",1832,3002,6768,874,5651,402,5255,6554,1858,1387,"CD8+CD4-"
"25664",2304,3832,6670,2014,5498,876,5373,6214,1863,1283,"CD8+CD4-"
"25678",3150,3589,6635,5618,5331,2042,6391,1679,1638,1084,"CD4+CD8-"
"25684",1613,3856,1658,4047,4840,4790,2791,4558,2823,3204,"Monocytes"
"25691",5613,3551,1365,5929,5430,2330,2889,6356,1776,1001,"Mature SIg Lambda"
"25695",1839,4219,3076,4006,4773,4513,2683,4380,3417,2836,"Monocytes"
"25696",1246,2380,7387,5859,5234,1491,5367,2584,1392,970,"CD4+CD8-"
"25708",2075,4951,2357,4763,4969,4664,1918,4435,3512,3168,"Monocytes"
"25710",2033,1374,6860,2299,5418,2520,5596,6209,1385,1037,"CD8+CD4-"
"25731",1165,2541,6838,5640,5410,1947,6258,2049,1636,954,"CD4+CD8-"
"25739",2232,5460,3070,1930,5333,4681,1371,3750,1983,1521,"CD56dim"
"25747",2266,2136,6895,5576,5329,971,5630,2768,1640,1101,"CD4+CD8-"
"25753",2611,3293,6747,2316,5490,2953,5717,6358,1565,1237,"CD8+CD4-"
"25758",673,2589,7038,2167,5561,2308,5883,6287,1878,1526,"CD8+CD4-"
"25762",1681,3985,1513,4294,4528,4141,2192,3902,2688,2603,"Monocytes"
"25768",6153,5021,2653,6758,5607,6944,4591,2697,1891,987,"Mature SIg Kappa"
"25769",2433,5711,1325,2005,5176,4802,2219,3397,2163,1516,"CD56dim"
"25773",2509,1682,6770,1237,5443,2312,4995,6089,2005,1688,"CD8+CD4-"
"25779",2030,4905,1351,1964,5430,5349,1832,3134,2065,1601,"CD56dim"
"25786",2150,2702,1722,2801,5232,5005,1485,4056,2000,1234,"CD56dim"
"25792",2260,1868,6900,5769,5204,2417,5392,1390,1730,1175,"CD4+CD8-"
"25795",1913,3162,6819,5521,5034,1699,6222,1387,1793,982,"CD4+CD8-"
"25798",1980,2476,2941,2268,5525,4888,2149,4992,2224,1382,"CD56dim"
"25801",2570,4064,7067,5762,5295,666,5687,1832,1468,821,"CD4+CD8-"
"25802",1816,5538,2299,1444,4990,4917,2081,3364,2064,1445,"CD56dim"
"25812",1602,3448,6856,2169,5364,3042,5832,6249,1483,1320,"CD8+CD4-"
"25815",2223,2940,2790,3255,3960,2560,1958,3623,2995,3329,"Monocytes"
"25817",2700,2972,4018,4030,4755,3053,2614,3938,4513,6439,"Eosinophils"
"25820",2707,5152,7336,5728,5197,618,5616,2395,1622,1106,"CD4+CD8-"
"25824",2189,5434,2976,2356,5218,4885,2177,3137,2072,1521,"CD56dim"
"25833",1972,4440,7050,5640,5308,1593,5266,1940,1512,835,"CD4+CD8-"
"25834",3290,2972,4266,4453,5305,3786,3484,4371,4789,7647,"Eosinophils"
"25837",5792,2723,1353,6055,5164,2257,1246,5757,1596,781,"Mature SIg Lambda"
"25839",763,2984,6408,5840,5415,2293,5359,2883,1742,1251,"CD4+CD8-"
"25842",2058,2844,6506,1846,5603,2465,4938,6242,2117,1336,"CD8+CD4-"
"25844",2844,2879,6961,1908,5293,2250,5700,6237,1801,1376,"CD8+CD4-"
"25854",2185,3386,2828,2798,3949,4371,2423,4433,3209,3119,"Monocytes"
"25856",1664,2800,7042,5791,5266,2258,5805,2792,1512,1371,"CD4+CD8-"
"25867",2286,3065,2429,4629,4824,5073,3083,4711,3463,2785,"Monocytes"
"25868",1799,2106,7046,6026,5483,1182,5618,2548,1801,1344,"CD4+CD8-"
"25869",2000,1615,6787,1890,5627,2692,5176,6269,2024,1261,"CD8+CD4-"
"25878",1832,5762,1809,3082,5477,5049,1339,3507,2199,1557,"CD56dim"
"25892",2468,4246,7351,5969,5320,1835,5922,2335,1503,886,"CD4+CD8-"
"25893",6290,3457,2388,6590,5194,2487,2426,6730,1585,1196,"Mature SIg Lambda"
"25895",1867,3047,6410,1058,5507,837,4477,6048,1822,1403,"CD8+CD4-"
"25896",1978,3178,7085,4932,5465,5091,5698,4185,1849,1169,"TCRgd-"
"25898",1741,4162,2386,4023,4340,4770,2711,4666,3097,2717,"Monocytes"
"25902",1689,2655,7234,5914,5397,1915,5659,2678,1691,1023,"CD4+CD8-"
"25904",1781,4252,1073,4182,4672,4437,2397,4261,3403,3056,"Monocytes"
"25910",2537,1863,6766,5792,5283,2497,5859,2920,1654,1128,"CD4+CD8-"
"25916",2408,4135,1696,4805,4766,3706,1878,3596,4067,3168,"Monocytes"
"25921",2634,3018,3647,4124,4962,2698,3400,4335,4753,6744,"Eosinophils"
"25923",3390,2808,6663,5508,5384,864,6187,2698,1677,1251,"CD4+CD8-"
"25926",6180,4707,1051,6677,5332,3234,4311,6018,1710,869,"Mature SIg Lambda"
"25932",1942,4115,3070,4445,4693,4691,2563,4549,3405,2802,"Monocytes"
"25934",1931,3876,7373,5793,5300,1577,5617,2719,1611,807,"CD4+CD8-"
"25936",2394,921,6671,5887,5410,1577,5916,2026,1847,1196,"CD4+CD8-"
"25951",1873,3074,6726,699,5424,1837,4682,6008,1950,1012,"CD8+CD4-"
"25953",1689,3635,6788,1302,5314,2164,5875,6281,1363,968,"CD8+CD4-"
"25959",2611,3883,3622,3247,3913,3034,2323,4409,3677,2424,"Monocytes"
"25975",5804,1646,1512,6609,5452,2503,2373,6255,1791,869,"Mature SIg Lambda"
"25977",1632,2544,3674,4002,5086,3096,3247,3909,4580,6634,"Eosinophils"
"25981",2079,4739,1602,2973,4338,4650,2420,4568,2599,3157,"Monocytes"
"25987",3520,4135,7437,5961,5540,1700,6111,2305,1597,1084,"CD4+CD8-"
"25989",1164,1979,6488,2164,5481,1341,5440,6234,1334,1275,"CD8+CD4-"
"25990",1943,3320,2115,4680,4624,3969,2463,3710,2441,2597,"Monocytes"
"25992",2074,2828,6781,4516,5560,658,5269,6147,1987,1223,"CD8+CD4-"
"25993",2017,2759,1851,2024,5280,4741,1401,3387,2081,1400,"CD56dim"
"25995",1790,2726,6497,1798,5615,806,5351,6203,2077,1389,"CD8+CD4-"
"25996",1783,1765,6872,5634,5268,1672,5137,1996,1339,920,"CD4+CD8-"
"26004",1239,3874,7266,5611,5211,2150,5732,2180,1665,1125,"CD4+CD8-"
"26006",1530,3134,7179,795,5510,876,6232,6353,1546,1169,"CD8+CD4-"
"26007",2251,2523,3602,4531,5473,3803,3947,4269,4276,7952,"Eosinophils"
"26013",6029,2964,1925,6181,5091,6633,2702,3167,1536,895,"Mature SIg Kappa"
"26015",1809,3892,7190,5732,5153,1189,5712,2005,1621,1007,"CD4+CD8-"
"26017",2445,5075,1555,2882,5047,4984,1503,3259,2053,1318,"CD56dim"
"26021",1703,4272,2506,4569,4798,4735,2990,4716,3258,2968,"Monocytes"
"26023",2201,4088,7019,5748,5317,855,5648,2439,1626,793,"CD4+CD8-"
"26030",1868,4301,2119,3948,4644,4757,2006,4608,4093,3174,"Monocytes"
"26031",1880,1293,6782,1943,5681,2247,5102,6465,2164,1288,"CD8+CD4-"
"26032",1300,3167,6470,1875,5106,1670,5671,5948,1080,872,"CD8+CD4-"
"26038",3717,3852,7030,5764,5340,1121,6187,2714,1801,1245,"CD4+CD8-"
"26042",2228,3764,3512,3493,4219,2837,2660,4382,4048,3121,"Monocytes"
"26044",1992,2090,7003,2204,5562,1154,5479,6453,1802,1251,"CD8+CD4-"
"26046",1787,3081,7010,5964,5443,1867,4886,2346,2111,1070,"CD4+CD8-"
"26055",2000,2161,6396,2957,5606,2895,5672,6071,2324,1387,"CD8+CD4-"
"26057",1769,2003,6810,2003,5632,1785,5292,5837,2092,1384,"CD8+CD4-"
"26062",1833,3565,6903,747,5282,801,5620,6252,1333,1131,"CD8+CD4-"
"26066",2222,5040,1137,1792,5450,5614,636,2914,2046,1416,"CD56dim"
"26080",1890,2231,6957,1451,5541,784,5739,6337,1815,1339,"CD8+CD4-"
"26090",1406,3318,6980,5771,5347,1257,5831,2803,1647,1057,"CD4+CD8-"
