"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"10357",6335,3978,1247,6564,5232,6321,523,3288,2157,1170,"Mature SIg Kappa"
"10358",2323,5224,1245,1409,5437,4829,2124,3685,2494,1318,"CD56dim"
"10359",1412,2586,6970,5778,5387,737,5535,2513,2002,938,"CD4+CD8-"
"10365",3225,3995,6923,5545,5272,1963,5641,1679,2046,884,"CD4+CD8-"
"10378",1105,2650,6882,5927,5392,2065,5441,2124,2261,1121,"CD4+CD8-"
"10380",2797,2282,7079,5585,5200,1485,5624,2716,1886,966,"CD4+CD8-"
"10381",2482,1349,7123,5900,5436,1992,5535,2025,2543,1230,"CD4+CD8-"
"10383",2318,4893,2772,4445,5032,4799,2781,5056,4826,2883,"Monocytes"
"10385",2319,4632,2314,2517,5379,5287,1868,4020,2426,1372,"CD56dim"
"10389",2163,4115,6899,5636,5163,1759,5515,2365,1939,1007,"CD4+CD8-"
"10390",1497,3157,6649,2130,5624,1970,5439,6093,2650,1232,"CD8+CD4-"
"10391",1720,3636,6931,1592,5448,1549,5743,6288,2299,1249,"CD8+CD4-"
"10394",1034,3116,7195,5662,5217,2242,5555,2727,1994,1134,"CD4+CD8-"
"10395",1485,4425,7196,5705,5272,1801,6006,1982,1984,1013,"CD4+CD8-"
"10401",1891,4214,2738,4739,4960,4749,2171,4889,3713,3523,"Monocytes"
"10402",500,2626,6746,5702,5530,2174,6202,2041,2280,1132,"CD4+CD8-"
"10406",2693,5080,6783,5530,5367,2255,6017,2321,1389,952,"CD4+CD8-"
"10408",2111,4712,2456,4144,4771,4701,2094,4827,4279,2745,"Monocytes"
"10410",2588,5064,2991,3869,5109,4982,1596,5029,3797,3563,"Monocytes"
"10418",1777,3277,6970,5743,5461,2473,5920,2474,2051,932,"CD4+CD8-"
"10421",2082,3090,2050,1807,5230,4942,1941,1852,2092,1340,"CD56dim"
"10422",2232,3675,7076,5773,5323,1773,5967,1588,2010,946,"CD4+CD8-"
"10425",2254,2572,3216,3537,5028,2778,2773,3736,4398,6235,"Eosinophils"
"10426",2454,1998,6504,3540,5446,2358,5337,6440,2662,1300,"CD8+CD4-"
"10435",2614,2483,3816,4290,5280,3518,3950,4189,3668,7464,"Eosinophils"
"10436",2070,4878,2975,4359,5465,4956,2161,5018,4452,2775,"Monocytes"
"10450",1807,4629,2831,2907,5511,5527,2190,3683,2842,1635,"CD56dim"
"10456",2733,5436,6971,5792,5486,1475,5529,2178,2121,935,"CD4+CD8-"
"10458",2115,1710,6117,2469,5552,5201,4710,6375,2630,1477,"CD8+CD4-"
"10463",1779,1582,7061,5713,5235,1459,5026,2227,1827,982,"CD4+CD8-"
"10464",1851,4151,2758,3742,4759,4187,2042,4322,2757,4152,"Monocytes"
"10470",1959,4415,2474,4434,5307,4859,2663,4981,3260,3209,"Monocytes"
"10478",1271,3119,6882,5623,5321,893,6136,1841,2659,1265,"CD4+CD8-"
"10479",1587,2094,6846,941,5559,1610,5920,6523,2329,1294,"CD8+CD4-"
"10480",2314,3184,3574,4290,5230,3239,3827,4422,3999,6827,"Eosinophils"
"10483",6322,2228,1542,6158,5235,6263,3879,3135,2281,1156,"Mature SIg Kappa"
"10488",1896,5003,2041,2263,5117,5179,2218,3038,2991,1348,"CD56dim"
"10497",1616,434,7346,5892,5574,1686,5668,1975,2080,1123,"CD4+CD8-"
"10500",2491,2848,6859,2431,5515,1269,4625,6394,2464,1350,"CD8+CD4-"
"10508",2622,1705,6947,5664,5338,1755,5224,2770,2089,1057,"CD4+CD8-"
"10510",2936,2725,3561,4121,5206,3410,3507,4376,4483,7084,"Eosinophils"
"10511",6187,2224,1754,6847,5246,6465,1003,2830,2358,1091,"Mature SIg Kappa"
"10517",3070,3655,6678,4034,5388,787,4728,5724,2232,1140,"CD8+CD4-"
"10524",2090,5102,2634,4055,5263,5100,1654,5501,4310,3506,"Monocytes"
"10525",2818,621,7173,5735,5243,1062,5210,2228,1872,816,"CD4+CD8-"
"10529",2266,3060,3698,4142,5209,3328,3191,4067,4869,6726,"Eosinophils"
"10534",2207,3420,7066,5630,5276,1654,6182,1933,1985,982,"CD4+CD8-"
"10536",6078,3389,1401,6275,5245,6160,2865,3104,2284,1032,"Mature SIg Kappa"
"10539",2179,2016,6900,666,5336,1410,5765,6339,1904,1049,"CD8+CD4-"
"10557",2030,4636,2150,4168,4933,4583,1631,4947,4139,3747,"Monocytes"
"10566",1915,5337,2346,4165,5079,5398,1961,5462,4534,3744,"Monocytes"
"10571",3357,1672,6870,5772,5601,1566,5091,2788,2650,1286,"CD4+CD8-"
"10574",1282,3158,7077,1817,5440,2010,5675,6416,2579,1175,"CD8+CD4-"
"10575",2090,4270,2378,2656,5475,5405,1647,3400,2725,1419,"CD56dim"
"10576",1720,4532,6922,5727,5337,1154,5356,2654,1770,996,"CD4+CD8-"
"10585",1852,2625,6452,2673,5463,1803,5649,6211,2194,1300,"CD8+CD4-"
"10590",1450,1222,6953,5967,5534,1800,5089,2181,2258,1148,"CD4+CD8-"
"10591",3212,2775,3936,4573,5282,3440,3940,4731,3478,6834,"Eosinophils"
"10595",2016,4232,2882,3310,4819,4331,2265,4481,3174,3226,"Monocytes"
"10598",2040,4496,2006,4074,5051,4479,1808,4761,3912,3469,"Monocytes"
"10599",1875,3128,6988,5704,5459,954,5830,1889,2332,1178,"CD4+CD8-"
"10605",2355,2733,6539,1890,5254,1981,5731,6105,2278,1068,"CD8+CD4-"
"10606",2025,2203,6706,3484,5563,929,4866,6280,2739,1270,"CD8+CD4-"
"10614",2811,3407,6977,6039,5487,2174,5908,2956,2772,1451,"CD4+CD8-"
"10615",1498,3325,6951,5669,5321,1819,6365,3117,2279,1099,"CD4+CD8-"
"10618",6536,2067,2969,6770,5041,6923,3778,3051,2279,971,"Mature SIg Kappa"
"10619",6233,3946,1833,6178,5081,1613,1721,4254,2655,1175,"Mature SIg Lambda"
"10622",3211,2471,6907,2099,5443,1366,5904,6431,2044,1361,"CD8+CD4-"
"10625",1490,3199,6942,5544,5364,3263,5594,2563,2344,1205,"CD4+CD8-"
"10626",1250,2571,7096,5835,5550,1611,6392,2757,2913,1524,"CD4+CD8-"
"10628",1577,1986,6872,1668,5460,3128,5643,6233,2247,1511,"CD8+CD4-"
"10629",1937,1570,6514,1087,5440,856,5279,6243,2262,1361,"CD8+CD4-"
"10633",6517,3204,2115,6787,5280,6415,3491,3186,2401,833,"Mature SIg Kappa"
"10649",2511,4792,1803,2025,5499,5303,1801,5655,2602,1469,"CD56dim"
"10652",2500,1874,7240,5613,5167,1429,5281,1851,1787,864,"CD4+CD8-"
"10654",1524,4475,7352,5726,5211,1530,5482,1387,1846,750,"CD4+CD8-"
"10655",1618,4240,2100,4959,5227,4350,2863,4699,3455,3155,"Monocytes"
"10657",2227,4339,2265,1742,5158,5102,2725,5222,2881,1200,"CD56dim"
"10659",2523,2606,3321,4338,5339,3189,2845,4170,4089,6892,"Eosinophils"
"10661",2057,1526,6882,5574,5490,3676,4888,1076,2486,1414,"CD4+CD8-"
"10666",2594,2585,3839,4180,5311,3368,3970,4340,4314,6820,"Eosinophils"
"10667",2732,5636,1863,1387,5418,5297,1158,4238,3097,1792,"CD56dim"
"10668",2421,4209,7060,5596,5253,1809,5611,2118,1696,816,"CD4+CD8-"
"10674",2127,3681,3158,1368,5515,4659,2790,3455,2270,1403,"CD56dim"
"10679",2067,3597,7038,5718,5342,1933,5573,2502,1828,999,"CD4+CD8-"
"10683",1750,2522,7060,5755,5362,1356,5863,2526,2064,830,"CD4+CD8-"
"10691",2525,1646,6889,5665,5404,1489,5636,2541,2542,1224,"CD4+CD8-"
"10693",2253,3069,6904,5613,5183,1671,5456,2230,2298,862,"CD4+CD8-"
"10694",2502,3225,7098,5402,5208,1306,5269,2170,1781,825,"CD4+CD8-"
"10696",2342,4412,1306,3531,4707,4239,2231,4472,2918,3109,"Monocytes"
"10697",3422,1328,6893,1643,5283,1182,5626,6077,1918,1041,"CD8+CD4-"
"10709",6459,2415,1601,6894,5226,4887,1265,3123,2655,1345,"Mature SIg Kappa"
"10718",1291,2646,6790,5572,5441,1569,6097,2883,2572,1369,"CD4+CD8-"
"10724",2481,2679,6538,2400,5364,1311,4343,2734,1984,1030,"TCRgd-"
"10733",2883,3078,6857,2269,5375,2757,5412,6277,1838,1024,"CD8+CD4-"
"10739",1975,2905,6957,1788,5524,1783,5097,6258,2016,1140,"CD8+CD4-"
"10745",2116,4535,1752,2892,5382,4794,1521,1883,2574,1257,"CD56dim"
"10747",2029,3719,7080,5522,5036,1880,5670,1660,1746,750,"CD4+CD8-"
"10749",2187,4774,2014,4438,5318,4988,1961,5216,4117,3639,"Monocytes"
"10752",1862,4311,2763,4208,4895,4875,2363,5022,3907,2571,"Monocytes"
"10754",1996,3978,2275,4078,5188,4607,1561,4714,2924,3020,"Monocytes"
"10761",5958,2023,1863,6167,4973,5664,2845,2419,2403,901,"Mature SIg Kappa"
"10764",2089,1598,6732,5673,5505,3832,5365,2222,2304,1259,"CD4+CD8-"
"10767",2072,4983,1676,4449,5154,4953,1608,5139,4237,2885,"Monocytes"
"10768",3514,2468,3615,4441,5375,3393,3720,4440,4094,6772,"Eosinophils"
"10769",1732,682,7085,5875,5659,1307,6237,3005,2701,1382,"CD4+CD8-"
"10776",1967,4855,1653,2513,4961,4829,2160,4796,3352,3830,"Monocytes"
"10778",5991,4347,1679,6604,4931,6019,1085,2891,1601,1035,"Mature SIg Kappa"
"10783",2042,1490,6807,4478,5609,2035,4708,6172,2836,1342,"CD8+CD4-"
"10784",2035,1595,6885,5944,5427,1851,6359,2422,2344,1262,"CD4+CD8-"
"10786",1847,2529,6829,5665,5033,1853,5529,2246,1563,879,"CD4+CD8-"
"10796",1606,3475,6898,5670,5234,2136,5829,3110,1717,938,"CD4+CD8-"
"10801",5966,3004,988,6147,5208,1871,2046,5419,1903,901,"Mature SIg Lambda"
"10806",2374,4590,7044,5739,5381,1574,5903,1464,2001,921,"CD4+CD8-"
"10807",2305,5318,2006,2173,5352,5546,1258,3687,2584,1414,"CD56dim"
"10810",2366,3680,4093,4427,5417,3610,3832,4374,4144,7719,"Eosinophils"
"10814",2333,4703,2432,2438,4953,4764,2246,4782,2884,3073,"Monocytes"
"10815",3344,2988,6810,3026,5074,2147,5688,5506,1973,1107,"TCRgd-"
"10817",2959,839,7125,1882,5259,2403,5628,6172,1925,862,"CD8+CD4-"
"10818",1782,4746,1867,4030,5150,5026,1946,5105,3644,3275,"Monocytes"
"10820",2795,3125,4228,4393,5193,3561,3930,4500,3634,6984,"Eosinophils"
"10821",1874,3827,2638,4334,5144,4436,2380,4698,3488,3619,"Monocytes"
"10824",2889,4822,2297,2205,5070,5355,1609,2936,2306,1560,"CD56dim"
"10825",2216,2886,2652,4111,5323,3005,3873,4013,4437,6652,"Eosinophils"
"10826",209,2981,6612,6002,5509,1593,6441,2227,2255,1074,"CD4+CD8-"
"10828",2502,4954,2870,2505,5677,5537,1721,5639,2517,1409,"CD56dim"
"10833",1777,2933,6832,1001,5453,779,5736,6348,1890,1184,"CD8+CD4-"
"10837",2271,3279,1596,2430,5489,5431,1552,5630,2513,1691,"CD56dim"
"10839",2328,4221,6709,1721,5362,2784,5538,6281,1703,968,"CD8+CD4-"
"10841",950,3311,6758,1815,5291,1347,5608,5960,2227,1052,"CD8+CD4-"
"10845",1625,1989,6828,5831,5536,1756,6061,2286,2706,1495,"CD4+CD8-"
"10848",1932,4580,1131,3771,5119,4828,2090,4963,4189,2737,"Monocytes"
"10857",5711,2416,1072,6274,5413,6410,2844,2737,2293,1044,"Mature SIg Kappa"
"10863",1320,3071,6983,5791,5378,1800,5737,2695,2862,1071,"CD4+CD8-"
"10870",2201,4324,2286,4273,4745,4626,2440,4889,3622,2962,"Monocytes"
"10874",2170,4979,2065,3649,5057,4741,1868,4873,3868,3791,"Monocytes"
"10875",6187,3596,2408,6429,5124,6507,1602,3321,2728,1057,"Mature SIg Kappa"
"10878",2763,1182,7092,5870,5613,1727,5978,3056,2067,1071,"CD4+CD8-"
"10879",1770,1719,7122,5951,5592,1953,5235,2642,2393,1222,"CD4+CD8-"
"10889",1822,2961,3612,4256,5324,3607,3763,4012,4297,7525,"Eosinophils"
"10890",1799,4349,6885,5665,5115,1706,5727,1550,1849,1066,"CD4+CD8-"
"10892",2349,4017,3702,4561,4951,4291,2366,4723,2891,2294,"Monocytes"
"10895",2377,2922,7162,5833,5299,1735,4718,2624,2219,1167,"CD4+CD8-"
"10896",2240,4956,2784,4591,5119,5142,2435,5275,4178,3028,"Monocytes"
"10899",1855,4690,1947,3865,5347,5153,2102,5253,4243,3181,"Monocytes"
"10904",6439,4391,2441,6455,5521,1359,2079,6460,2000,918,"Mature SIg Lambda"
"10908",2102,4868,1609,4336,5224,4925,2099,5091,4428,3339,"Monocytes"
"10909",1959,3022,6788,5969,5660,2010,5498,2940,2233,1480,"CD4+CD8-"
"10911",2208,3701,2403,4313,4886,4540,1581,4630,3225,2615,"Monocytes"
"10921",6358,5535,2377,6648,5416,6650,4070,2923,2287,1281,"Mature SIg Kappa"
"10922",2820,4223,7270,5614,5192,2245,5947,1594,1858,938,"CD4+CD8-"
"10925",2951,4217,7068,5635,5379,2095,6278,2625,2311,1151,"CD4+CD8-"
"10928",1862,4129,2207,4585,5337,4847,1865,4791,3104,3346,"Monocytes"
"10929",6081,5386,2764,6671,5322,6955,3981,3421,2286,971,"Mature SIg Kappa"
"10931",1416,3029,6608,5758,5447,1997,6004,2837,2005,1077,"CD4+CD8-"
"10939",2591,2757,6796,2153,5448,2094,5652,6248,1937,1104,"CD8+CD4-"
"10949",2388,4459,2138,4577,5339,4904,1959,4974,3221,3318,"Monocytes"
"10950",2050,2519,6492,5782,5526,1651,6197,2660,2565,1230,"CD4+CD8-"
"10953",2961,2175,6838,1271,5668,3596,4569,6304,2030,1194,"CD8+CD4-"
"10954",3069,2048,7093,1111,5561,2579,5890,6273,2206,1010,"CD8+CD4-"
"10959",2729,2977,3317,4334,5249,3385,3992,4299,3782,6723,"Eosinophils"
"10960",2020,3477,7076,5798,5310,1539,6051,1928,2154,954,"CD4+CD8-"
"10978",2130,2964,6734,5723,5196,1715,5475,2644,2595,1361,"CD4+CD8-"
"10987",2619,3921,6858,5679,5244,1664,5976,2972,2127,991,"CD4+CD8-"
"11001",2223,5774,1926,1911,5472,5079,1808,5145,2304,1490,"CD56dim"
"11009",1897,4174,2829,4080,5166,4533,2043,4775,3434,2919,"Monocytes"
"11012",2362,2370,6903,638,5434,1630,5868,6339,1922,1110,"CD8+CD4-"
"11015",2612,815,6764,5374,5070,1821,5713,2407,1667,884,"CD4+CD8-"
"11017",2115,3796,2557,3606,4768,4762,2648,5005,3469,3275,"Monocytes"
"11018",2515,3328,3855,4442,5380,3384,3778,4418,3703,6908,"Eosinophils"
"11020",1992,2383,6976,1744,5264,1931,5720,6149,1749,796,"CD8+CD4-"
"11021",1700,3309,3115,4103,5142,3402,3695,4429,3935,6340,"Eosinophils"
"11024",2040,3661,6927,1634,5470,1712,6191,6199,2386,1129,"CD8+CD4-"
"11033",2109,2869,6659,1961,5492,2017,5841,6140,2210,1246,"CD8+CD4-"
"11036",1522,3169,7277,5697,5318,1392,5758,2362,1990,912,"CD4+CD8-"
"11040",2234,2173,7082,5796,5475,1389,6491,2848,2276,1243,"CD4+CD8-"
"11043",2086,4189,2663,4004,5023,4970,3027,5103,3169,3506,"Monocytes"
"11044",3176,3112,3690,4170,5184,3017,3417,4188,3656,6786,"Eosinophils"
"11045",2413,1730,6842,5717,5438,2055,6015,2654,2094,1093,"CD4+CD8-"
"11046",2464,887,6939,1920,5165,1691,5300,5900,2348,985,"CD8+CD4-"
"11048",1676,2352,6936,5665,5258,1061,5777,2479,1855,1156,"CD4+CD8-"
"11057",3377,2382,7040,5865,5461,1672,5859,2057,2098,1077,"CD4+CD8-"
"11058",1521,4168,7035,5727,5305,1601,5867,2230,2018,1137,"CD4+CD8-"
"11059",3344,3256,6747,5895,5558,2133,6639,1918,1612,1184,"CD4+CD8-"
"11061",3154,3074,6960,5739,5397,1416,5705,2137,2160,1134,"CD4+CD8-"
"11069",2230,3400,6916,2103,5345,1097,5741,6214,2069,1096,"CD8+CD4-"
"11073",2120,4194,7143,5731,5220,1837,5526,2337,1858,707,"CD4+CD8-"
"11077",6217,2556,1838,6245,5321,1562,1703,5816,2100,935,"Mature SIg Lambda"
"11080",2084,4368,1083,1018,5304,4581,2438,3034,2175,977,"CD56dim"
"11082",2269,4175,1635,1650,5338,5267,2326,2969,2040,1521,"CD56dim"
"11091",2312,3052,7123,5833,5320,1276,5600,2346,1770,813,"CD4+CD8-"
"11092",2076,2010,6685,4185,5537,2001,4911,2501,2512,1213,"TCRgd-"
"11095",2561,3035,2638,3977,5293,3175,3279,4114,4462,6282,"Eosinophils"
"11110",5832,2299,2815,5989,5300,5810,3425,2434,2139,1121,"Mature SIg Kappa"
"11133",1184,3140,7168,5779,5427,1287,6246,2811,2339,1121,"CD4+CD8-"
"11135",2202,4175,6948,5761,5339,1210,5991,3048,1687,912,"CD4+CD8-"
"11138",1194,2061,6677,5874,5471,1801,5608,2524,2443,1254,"CD4+CD8-"
"11144",2133,5192,2572,4133,5161,5113,1781,5223,4119,3300,"Monocytes"
"11153",2138,3451,1769,2424,5669,5480,1786,3269,2865,1477,"CD56dim"
"11156",2651,3297,6804,5716,5664,1421,6433,2199,2057,943,"CD4+CD8-"
"11159",2360,5683,2685,2315,5428,5650,2538,5297,2883,1852,"CD56dim"
"11160",2010,2345,6899,3263,5613,1762,4623,6388,2309,1265,"CD8+CD4-"
"11161",2002,3078,4046,4113,5173,3317,3589,4175,4061,6833,"Eosinophils"
"11163",2420,738,7046,2698,5484,710,5888,6381,2149,1066,"CD8+CD4-"
"11166",2372,5286,1813,2668,5579,5432,2453,3979,2429,1714,"CD56dim"
"11169",2805,3568,7019,5614,5268,2276,5966,2527,2060,1052,"CD4+CD8-"
"11170",5963,2917,1580,6454,5084,1779,2077,4965,2550,996,"Mature SIg Lambda"
"11176",1809,2831,6908,1679,5339,244,5702,6217,2229,1035,"CD8+CD4-"
"11183",1896,5407,839,2506,5480,5272,3143,5812,2624,1540,"CD56dim"
"11188",2320,3369,3190,3933,4389,4043,1671,4221,3503,2292,"Monocytes"
"11195",1792,3381,6960,5802,5663,1763,5693,2389,2996,1324,"CD4+CD8-"
"11196",2547,3630,6977,2145,5369,1362,5713,6346,2166,1118,"CD8+CD4-"
"11197",798,1208,6651,5874,5543,1813,6040,1982,2131,1044,"CD4+CD8-"
"11199",2329,528,7095,4234,5747,4994,5277,6571,2779,1602,"CD8+CD4-"
"11203",2109,892,6874,3022,5647,1852,5242,6290,2522,1427,"CD8+CD4-"
"11209",2469,2943,4023,4046,5280,3159,3511,4148,4021,6584,"Eosinophils"
"11213",2277,4705,1502,1847,5307,5177,1201,5185,2239,1259,"CD56dim"
"11219",2164,3052,7101,1610,5434,2327,5780,6370,1993,1046,"CD8+CD4-"
"11221",1721,4476,2871,3848,4719,4504,2479,4682,3576,3319,"Monocytes"
"11233",963,4140,6675,1493,5743,1951,6047,6446,2534,1568,"CD8+CD4-"
"11238",1499,2807,6986,1963,5515,1973,4913,6059,2143,1246,"CD8+CD4-"
"11245",2528,2376,3008,4220,5262,3138,3130,4289,4346,6574,"Eosinophils"
"11246",1644,2423,7068,1995,5222,1753,5850,5979,1908,859,"CD8+CD4-"
"11253",2204,2335,2863,3976,5102,3129,3380,4104,4205,6138,"Eosinophils"
"11273",2748,3830,6879,5398,5035,2244,5607,2183,1764,638,"CD4+CD8-"
"11275",1969,2780,3485,4190,5111,3441,3505,4370,3698,6614,"Eosinophils"
"11276",2496,6086,325,3130,5397,5421,2972,4107,2571,1835,"CD56dim"
"11280",2008,3878,3237,4710,5554,4700,3499,4696,4613,3325,"Monocytes"
"11293",5941,4741,1246,5898,5043,2061,3502,6016,1819,776,"Mature SIg Lambda"
"11296",2399,2961,3347,3769,5169,3250,2556,3900,3973,6375,"Eosinophils"
"11298",1878,2130,7049,6014,5720,2001,4962,2740,2690,1192,"CD4+CD8-"
"11305",1396,1503,6924,5802,5398,2045,5734,2237,2414,1167,"CD4+CD8-"
"11308",4158,3477,4462,4626,5307,3853,3620,4538,4026,7098,"Eosinophils"
"11312",2190,5551,1930,2394,5360,5510,2995,5460,2585,1374,"CD56dim"
"11315",2113,5230,2528,3913,4840,5147,2632,5320,3382,3893,"Monocytes"
"11317",2174,4870,6909,5848,5439,1500,5823,2481,1948,1154,"CD4+CD8-"
"11318",3791,2618,3712,4493,5408,3433,4033,4523,3754,7282,"Eosinophils"
"11323",2131,2952,3741,4284,5353,3488,3771,4274,4601,7753,"Eosinophils"
"11331",2126,3907,7002,5579,5355,1745,5469,2565,1858,799,"CD4+CD8-"
"11336",1927,3941,6997,5598,5229,1400,5908,1934,2133,847,"CD4+CD8-"
"11345",2346,2858,3598,4351,5394,3253,3284,3950,4341,7451,"Eosinophils"
"11346",1984,4994,2278,2338,5494,4267,2255,5537,2398,1727,"CD56dim"
"11353",2495,2875,7008,5743,5388,1577,5975,2424,2333,966,"CD4+CD8-"
"11357",2186,3875,1944,2232,5349,4423,1382,4907,2382,1435,"CD56dim"
"11364",2197,1935,7034,2914,5533,426,4890,6545,2592,1197,"CD8+CD4-"
"11368",2542,3713,6918,1609,5526,1779,5757,6302,2083,1041,"CD8+CD4-"
"11370",1570,3647,7035,5499,5190,2057,5331,2862,1362,655,"CD4+CD8-"
"11380",2087,4717,1962,3061,5266,4903,2911,5140,3605,3342,"Monocytes"
"11382",2826,2860,7029,5664,5483,1633,5690,2081,2235,1068,"CD4+CD8-"
"11403",2329,2602,7136,5658,5274,2222,6054,2642,1863,966,"CD4+CD8-"
"11405",2437,3005,6994,5485,5075,2340,5113,2138,1519,652,"CD4+CD8-"
"11407",1503,3076,7046,5608,5124,1575,5358,1867,1640,748,"CD4+CD8-"
"11409",2583,3845,6856,5794,5442,2275,6105,1785,2352,1286,"CD4+CD8-"
"11413",1472,3858,6988,5622,5281,1767,4758,2154,2406,982,"CD4+CD8-"
"11419",1916,4073,6684,1283,5351,2718,5672,6408,2016,926,"CD8+CD4-"
"11421",1790,2077,6549,4144,5474,4154,5397,6252,2577,1472,"CD8+CD4-"
"11422",2933,2356,6890,1846,5336,2749,5537,6223,1703,890,"CD8+CD4-"
"11425",2087,3367,3606,3981,5257,3019,3350,3905,4138,6867,"Eosinophils"
"11440",2127,2092,3581,4202,5147,2848,3443,3927,3984,6755,"Eosinophils"
"11443",2306,4829,2296,2125,5364,5112,1726,4962,2709,1827,"CD56dim"
"11446",1616,2720,6618,2475,5287,2469,4777,6106,2163,1077,"CD8+CD4-"
"11452",2189,2935,1956,2128,5558,5506,2079,3164,2533,1393,"CD56dim"
"11465",2068,1035,7308,1393,5522,1716,6004,6373,2270,1107,"CD8+CD4-"
"11467",2069,3401,7086,5562,5190,2078,5875,2728,1802,864,"CD4+CD8-"
"11485",2056,3110,7126,5643,5503,1946,5702,2390,1608,1035,"CD4+CD8-"
"11490",2633,800,7068,2129,5429,1595,5824,6081,2028,1057,"CD8+CD4-"
"11492",2774,1091,6816,744,5586,1623,4792,6481,2277,1372,"CD8+CD4-"
"11493",1699,4187,6996,5900,5748,4746,5658,2435,2734,1516,"CD4+CD8-"
"11503",6302,4033,1774,6033,5272,6336,1716,3571,2160,991,"Mature SIg Kappa"
"11505",6510,4351,1785,6797,5569,2730,1773,6443,2631,1345,"Mature SIg Lambda"
"11506",3197,3493,6574,2136,5355,587,5575,6146,1707,898,"CD8+CD4-"
"11512",2315,3512,7038,5517,5194,998,5476,2542,1799,765,"CD4+CD8-"
"11515",1829,4772,2428,2491,5182,4957,2342,4959,3280,3536,"Monocytes"
"11518",1639,2410,6648,5909,5486,4055,6206,2951,2213,1259,"CD4+CD8-"
"11538",2281,3394,4054,4229,5325,3422,3891,4192,3354,6604,"Eosinophils"
"11539",1611,3967,7099,2799,5568,581,6010,6305,2281,1435,"CD8+CD4-"
"11552",2235,2554,6871,5499,5058,1541,4760,2254,1930,742,"CD4+CD8-"
"11558",2026,4619,2801,4195,5199,4848,2625,4943,3439,3428,"Monocytes"
"11560",2254,4806,2391,4166,4978,4941,1353,5076,3925,3244,"Monocytes"
"11600",2289,4263,1589,3870,4970,4908,2103,5072,3668,2931,"Monocytes"
"11602",6244,3613,2146,6542,5346,6094,3338,2688,1996,1071,"Mature SIg Kappa"
"11603",2826,3403,6250,4963,5385,1447,5537,2255,1800,796,"TCRgd-"
"11604",1391,1536,6956,1115,5612,3974,5286,5088,2280,1189,"TCRgd-"
"11607",2741,2340,4072,4503,5309,3621,3893,4267,3242,7415,"Eosinophils"
"11614",2347,4277,2084,4491,5000,4228,2708,4605,3898,3341,"Monocytes"
"11617",2281,5007,3415,3502,5250,4987,1725,5176,3574,3744,"Monocytes"
"11618",2496,3006,3587,4052,5221,3076,3660,4041,4606,7148,"Eosinophils"
"11624",1918,2758,3896,4138,5417,2950,3791,4032,4434,6773,"Eosinophils"
"11631",1982,1388,6903,908,5316,2091,5781,6123,2025,898,"CD8+CD4-"
"11634",6302,3882,2386,6301,5059,5398,2689,2750,2121,859,"Mature SIg Kappa"
"11636",2506,1763,6739,1597,5309,2243,5805,6165,2269,1205,"CD8+CD4-"
"11639",1062,4255,7132,5632,5035,1576,5582,1441,1615,693,"CD4+CD8-"
"11642",1235,4290,7280,5717,5321,1244,5684,2230,2083,867,"CD4+CD8-"
"11651",2867,1961,6716,5664,5194,1937,6106,2517,2410,968,"CD4+CD8-"
"11656",2296,2631,4038,4270,5256,3180,3442,3964,4205,7078,"Eosinophils"
"11657",5949,3635,2579,6290,5146,5777,2243,2948,2102,753,"Mature SIg Kappa"
"11658",748,2567,7047,5654,5443,2093,5776,1782,1824,921,"CD4+CD8-"
"11664",5747,4163,1949,5929,4738,2341,1711,5033,1678,681,"Mature SIg Lambda"
"11671",2443,3470,3803,4389,5141,3309,3399,4220,3472,6931,"Eosinophils"
"11672",1772,4542,7145,5687,5202,1133,5879,2663,1861,842,"CD4+CD8-"
"11677",2641,3231,3389,4009,5174,3203,3265,4145,4592,6541,"Eosinophils"
"11681",2026,4132,1737,4421,4951,4793,1893,5009,3730,2571,"Monocytes"
"11684",2837,2832,3803,4034,5177,2953,3551,4190,4011,6676,"Eosinophils"
"11686",1742,4387,1669,4587,5472,4871,2427,4942,3425,3105,"Monocytes"
"11690",2166,3164,2487,4136,5338,3241,3528,4239,4374,6528,"Eosinophils"
"11692",1700,1355,6714,5399,5211,1721,5305,1912,1977,912,"CD4+CD8-"
"11693",2728,2732,6608,2260,5264,2511,5585,6036,1996,827,"CD8+CD4-"
"11694",6366,3811,1529,6460,5353,2343,1201,5541,2036,946,"Mature SIg Lambda"
"11703",1779,1969,6804,1612,5353,1400,6161,6212,2081,1049,"CD8+CD4-"
"11707",2604,3216,3922,4256,5329,3348,3755,4477,4578,6949,"Eosinophils"
"11708",2437,5053,2542,2329,5429,5692,2833,5785,2643,1802,"CD56dim"
"11716",2205,2648,7103,5872,5309,1433,5851,2285,2040,924,"CD4+CD8-"
"11717",3967,3063,6999,5240,5065,1707,5404,2451,2120,830,"CD4+CD8-"
"11721",2522,3287,3789,3999,5342,3294,2771,4378,4532,6711,"Eosinophils"
"11724",2253,4852,7119,5972,5411,1745,6001,2326,2354,1118,"CD4+CD8-"
