"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"14055",2093,4809,3059,4673,4731,5453,2883,4832,2669,3337,"Monocytes"
"14056",2435,2539,7033,2209,5478,3276,5775,6025,1557,1525,"CD8+CD4-"
"14058",2566,4900,2592,4185,4733,5859,2844,5101,2896,3419,"Monocytes"
"14060",1011,2843,6555,1226,5407,2552,5800,6420,1226,1063,"CD8+CD4-"
"14062",2489,4726,2792,4511,4811,5515,2502,4895,2930,3540,"Monocytes"
"14064",2445,2092,7040,5706,5654,2084,6054,2852,1890,1574,"CD4+CD8-"
"14065",2157,4038,6784,5384,5165,1938,5573,1726,1128,1072,"CD4+CD8-"
"14066",2846,5247,3235,3736,4987,5849,1298,5144,2466,2558,"Monocytes"
"14073",2261,4431,2814,3913,4632,5435,2283,4622,2410,3373,"Monocytes"
"14082",2944,4576,2822,4949,4991,5773,3281,5049,2694,2977,"Monocytes"
"14085",2521,3770,7157,1423,5711,2262,5545,6447,1822,1230,"CD8+CD4-"
"14088",2587,4830,3172,4354,4931,5900,2128,5249,3716,3949,"Monocytes"
"14092",1984,4173,2880,4709,4700,5496,3592,4701,2093,4201,"Monocytes"
"14098",2628,4429,2942,4495,4765,5143,2386,4451,2531,3761,"Monocytes"
"14105",2625,1800,6965,5788,5532,2201,7016,1470,2020,1582,"CD4+CD8-"
"14107",2696,2022,2758,1704,5785,5909,4832,6330,2141,2111,"CD56dim"
"14109",2406,4795,2657,4473,4799,5550,2676,4826,3077,3942,"Monocytes"
"14110",2759,4973,2909,4330,5653,6311,3749,5594,4456,2301,"Monocytes"
"14121",1729,3354,6906,2476,5680,3750,5729,6305,1734,1470,"CD8+CD4-"
"14124",3523,4675,6807,5533,5341,1950,6064,2083,1261,1005,"CD4+CD8-"
"14127",2071,4023,2809,1722,5227,7083,4522,3482,1866,1902,"CD56bright"
"14130",2908,3087,7093,5439,5505,1894,5896,2737,1748,1370,"CD4+CD8-"
"14132",1593,2474,2200,1182,5693,5528,3322,4895,2169,1745,"CD56dim"
"14133",6131,3122,2245,6560,5451,6963,3659,3213,1535,1268,"Mature SIg Kappa"
"14137",2376,2939,6645,5713,5771,1268,6488,3419,2175,1566,"CD4+CD8-"
"14138",2382,3720,2241,1495,5805,5645,4317,5782,2220,1971,"CD56dim"
"14140",1923,3862,6828,5475,5356,1736,6017,1309,1410,924,"CD4+CD8-"
"14142",2710,4574,2491,4088,4671,5557,2746,4863,2513,5011,"Monocytes"
"14148",2074,4288,7299,5464,5232,1973,5898,1865,1703,961,"CD4+CD8-"
"14149",1347,4233,6910,1229,5616,1934,5823,6216,1695,1430,"CD8+CD4-"
"14150",2113,4761,2918,4165,4724,5866,2601,5093,2975,3468,"Monocytes"
"14153",6245,4448,2401,6257,5429,3497,3111,5837,1481,1157,"Mature SIg Lambda"
"14156",3080,4663,2589,4706,5192,5825,3245,5077,2849,2846,"Monocytes"
"14157",2562,4738,2576,4912,4800,5638,3537,4917,3000,3105,"Monocytes"
"14158",2971,2897,6672,5702,5498,1553,6751,2309,2164,1936,"CD4+CD8-"
"14160",2707,4605,3169,4877,4810,5605,3247,4867,3392,4154,"Monocytes"
"14161",2119,5037,2999,4258,5149,5836,2245,5222,3367,3409,"Monocytes"
"14164",2241,3856,7043,1940,5622,2202,5293,6492,1772,1540,"CD8+CD4-"
"14165",2241,4902,3164,4343,4664,5539,3518,4906,2613,4127,"Monocytes"
"14170",2085,2273,3557,4034,5154,3203,3627,3763,3169,6559,"Eosinophils"
"14171",5660,2766,2210,6167,5151,6609,4328,2556,1787,1338,"Mature SIg Kappa"
"14176",1881,4341,7322,1560,5426,3514,5887,6294,1658,1509,"CD8+CD4-"
"14177",2301,5149,1945,4273,4872,5855,3382,5079,2916,3211,"Monocytes"
"14180",2304,2739,3564,4078,5081,2923,3265,3868,3236,5727,"Eosinophils"
"14184",2191,4258,2685,4583,4835,5433,2095,4972,2096,3143,"Monocytes"
"14190",2025,3851,6752,5608,5525,2032,6546,1737,1580,1311,"CD4+CD8-"
"14192",2602,4618,2599,4660,4978,5739,1886,4990,3071,3035,"Monocytes"
"14195",2331,4656,3260,3812,4985,5793,2665,5077,2697,2942,"Monocytes"
"14196",760,3180,6484,5759,5682,2545,6364,3326,1800,1465,"CD4+CD8-"
"14200",1758,4368,6949,5673,5386,2172,6421,2323,1538,1184,"CD4+CD8-"
"14203",3133,3082,3787,4569,5324,3708,3699,4136,3682,6460,"Eosinophils"
"14204",2752,5961,2959,1211,5552,6237,3208,6092,1768,1571,"CD56dim"
"14205",3641,1320,6232,5824,5612,1993,6583,2726,1931,1576,"CD4+CD8-"
"14206",2133,4022,2638,4365,4482,5318,2958,4654,2827,3434,"Monocytes"
"14207",2568,4856,2883,3918,4802,5726,2236,4967,2562,4107,"Monocytes"
"14209",3293,3542,6848,5661,5529,1842,6448,2122,1166,1110,"CD4+CD8-"
"14215",1085,3901,7125,1637,5687,2021,6221,6435,1908,1755,"CD8+CD4-"
"14216",1343,3667,6575,5838,5674,2620,6863,3501,1706,1535,"CD4+CD8-"
"14217",1892,2814,6950,2037,5722,2157,5552,6467,1821,1623,"CD8+CD4-"
"14228",2946,2528,3987,4570,5451,3959,3781,4136,3668,7516,"Eosinophils"
"14231",2466,2243,3555,4038,5245,3130,3703,3690,3434,6626,"Eosinophils"
"14243",2042,4933,3047,3901,4956,5788,3807,5151,3129,3400,"Monocytes"
"14244",3339,3422,3671,4283,5245,3519,3741,4066,3831,6747,"Eosinophils"
"14250",2534,3772,6990,1213,5786,2433,5522,6487,2048,1589,"CD8+CD4-"
"14252",3003,2619,3573,4390,4932,3294,3740,4007,3018,6348,"Eosinophils"
"14255",3062,5173,2847,4052,5011,6023,2907,5341,3384,3503,"Monocytes"
"14256",2276,4346,2297,1866,5442,6010,2665,5589,2017,1496,"CD56dim"
"14258",2555,5119,3168,4464,5042,5815,2267,5109,2968,3423,"Monocytes"
"14259",1235,4078,6897,5383,5261,1477,6045,2511,1218,725,"CD4+CD8-"
"14264",2343,4222,2349,4496,4741,5526,2824,4911,2896,2880,"Monocytes"
"14266",5979,4480,1591,6248,5391,3250,3540,5952,1271,1094,"Mature SIg Lambda"
"14267",2411,3972,6906,5726,5220,1803,6455,2390,1414,1327,"CD4+CD8-"
"14279",2183,3470,6820,5516,5632,1185,6471,2667,1524,1238,"CD4+CD8-"
"14282",2107,2486,3489,4110,5207,3329,3135,3743,3699,6003,"Eosinophils"
"14287",2858,5133,3176,4519,5299,5829,2074,5090,3135,3980,"Monocytes"
"14298",5567,1557,1372,6342,5416,7264,5076,3622,1935,1246,"Mature SIg Kappa"
"14300",5739,4005,2608,6210,5169,5746,2727,2995,1412,910,"Mature SIg Kappa"
"14306",2951,3608,6604,5689,5726,2886,6647,2841,2060,1636,"CD4+CD8-"
"14307",2133,3288,3620,4188,4990,3059,3226,3897,4084,6419,"Eosinophils"
"14308",6132,1649,1426,6754,5495,7372,5087,3655,1638,1340,"Mature SIg Kappa"
"14313",6044,1971,2046,6791,5388,7452,4795,3292,1687,1303,"Mature SIg Kappa"
"14314",2491,3053,1920,1780,5427,5987,3337,4916,1906,1522,"CD56dim"
"14317",2568,3690,6924,5793,5537,1645,5882,2459,1655,1420,"CD4+CD8-"
"14318",2229,4897,2787,4563,5140,5902,3355,5151,3055,3673,"Monocytes"
"14321",6288,1718,1703,6848,5564,6892,4812,4066,1681,1615,"Mature SIg Kappa"
"14322",2617,3865,6957,2410,5815,2298,5571,6299,1836,1459,"CD8+CD4-"
"14325",2011,3794,6795,348,5560,1717,5958,6380,1349,1110,"CD8+CD4-"
"14331",6043,1102,1964,6456,5313,7585,5384,3598,2236,1897,"Mature SIg Kappa"
"14335",1941,4002,6668,5408,5390,1750,5911,2275,1172,927,"CD4+CD8-"
"14336",2061,4078,7134,1695,5827,4448,5662,6427,1884,1543,"CD8+CD4-"
"14337",2689,4939,2534,1961,5277,6525,2916,5657,1756,1682,"CD56dim"
"14339",2204,4458,7240,5798,5436,1656,6453,2454,1438,1233,"CD4+CD8-"
"14343",3396,5963,3363,2232,5272,6457,2966,5811,1850,1862,"CD56dim"
"14344",1944,2740,6658,5085,5776,2593,5371,6041,1975,1666,"CD8+CD4-"
"14345",2062,5007,3028,4785,4882,5857,4116,5190,2808,4179,"Monocytes"
"14351",2014,3041,1204,803,5664,5142,2777,5240,2099,1773,"CD56dim"
"14352",2126,4795,2355,4012,4703,5641,2701,4893,2959,3829,"Monocytes"
"14353",6034,3344,1933,6390,5361,6747,4153,3249,1384,1105,"Mature SIg Kappa"
"14355",2671,4639,2771,4391,4677,5439,2277,4832,2521,4132,"Monocytes"
"14362",2186,1907,6771,3519,5658,3174,5543,6379,2005,1704,"CD8+CD4-"
"14364",2708,4095,6948,5622,5442,1706,6098,1070,1392,1173,"CD4+CD8-"
"14366",1935,3183,7207,5821,5549,1954,5481,2779,1407,1314,"CD4+CD8-"
"14369",2107,4563,2406,4603,4757,5389,2626,4721,2544,3602,"Monocytes"
"14372",2886,4351,2446,4925,4760,5294,2784,4675,2591,3352,"Monocytes"
"14373",2906,2961,3800,4225,5063,3309,3375,3838,3512,6672,"Eosinophils"
"14377",6283,4168,2484,6843,5237,7144,4648,2875,1495,1047,"Mature SIg Kappa"
"14383",2123,2605,6920,5131,5596,3437,5487,6105,1674,1401,"CD8+CD4-"
"14384",2492,3534,6757,5825,5563,2659,6230,2209,1619,1475,"CD4+CD8-"
"14387",2163,3346,3404,4131,5022,3215,3977,3812,2833,6493,"Eosinophils"
"14390",1355,3465,7179,2013,5738,2139,5619,6302,1794,1563,"CD8+CD4-"
"14392",2444,4289,2413,4626,5171,5827,2493,5000,3501,3183,"Monocytes"
"14397",2693,3166,6707,1245,5438,2780,5364,5901,1888,1687,"CD8+CD4-"
"14398",2556,4208,6947,5400,5303,2560,5692,2006,1165,731,"CD4+CD8-"
"14403",1762,5034,2071,2040,5408,6087,1848,5558,1935,1615,"CD56dim"
"14404",1751,2886,6715,1145,5725,2858,6231,6221,2066,1485,"CD8+CD4-"
"14405",2169,2949,3563,4231,5208,3396,3581,4000,3434,6630,"Eosinophils"
"14406",6226,1658,1673,6490,5487,4097,2697,5983,1883,1449,"Mature SIg Lambda"
"14408",1213,3764,7125,4264,5713,1907,6040,6313,1798,1332,"CD8+CD4-"
"14412",1644,3187,7095,4711,5899,449,6002,6556,3226,1615,"CD8+CD4-"
"14413",2247,3284,6685,2298,5646,1509,5240,6305,1723,1451,"CD8+CD4-"
"14415",2475,4855,2842,3981,4997,5817,2810,5038,2916,3105,"Monocytes"
"14417",2473,4254,2205,1287,5548,6111,3879,6038,1971,1775,"CD56dim"
"14418",2083,5076,2879,4604,5155,5851,3821,5147,2973,2946,"Monocytes"
"14420",2887,3755,7058,5528,5419,2091,6182,1253,1218,1168,"CD4+CD8-"
"14422",1636,4991,7299,5653,5536,1413,6322,2560,1257,1214,"CD4+CD8-"
"14423",2006,3912,2494,4645,5018,5327,2858,4618,2869,3358,"Monocytes"
"14425",2788,2227,3781,4306,5157,3247,3294,3890,3313,6695,"Eosinophils"
"14426",2281,2377,6573,1087,5356,1658,6058,6322,1731,1343,"CD8+CD4-"
"14427",1650,2551,6561,5509,5272,1849,6176,2061,1432,1033,"CD4+CD8-"
"14430",2294,4296,6844,5539,5618,1594,6628,2622,1774,1206,"CD4+CD8-"
"14431",2585,3280,6795,5505,5420,1870,6729,2631,1643,1217,"CD4+CD8-"
"14432",2278,4500,3152,4403,4824,5120,2892,4520,2653,4018,"Monocytes"
"14436",2449,4659,3050,4714,4967,5738,2642,5057,3095,3236,"Monocytes"
"14437",2217,5014,2968,4783,4859,5581,3429,4933,3096,3402,"Monocytes"
"14438",5779,3950,1696,5807,4785,6637,4590,2471,1332,1072,"Mature SIg Kappa"
"14444",2233,1744,6623,1933,5461,4963,4862,5682,1567,1407,"CD8+CD4-"
"14447",2692,2413,7092,4507,5747,2810,5732,6539,1656,1425,"CD8+CD4-"
"14451",2948,4784,7177,5606,5474,2552,5978,1938,1600,1391,"CD4+CD8-"
"14452",2629,5138,7104,5686,5422,1936,6337,1572,1380,1113,"CD4+CD8-"
"14455",1306,3986,7150,5732,5473,1946,6578,2419,1426,1238,"CD4+CD8-"
"14467",495,2303,6500,5646,5465,2425,6109,2622,1693,1217,"CD4+CD8-"
"14472",6206,1620,2310,6628,5482,7103,4620,3139,1970,1551,"Mature SIg Kappa"
"14473",1915,6250,3643,1859,5614,5302,2288,5341,2132,1709,"CD56dim"
"14479",2526,5646,2958,1412,5454,6189,3424,5787,1759,1727,"CD56dim"
"14483",2584,4951,2287,4678,5244,5953,2703,5318,3139,3473,"Monocytes"
"14486",2766,5097,2984,4428,5040,5689,2186,4992,3457,3534,"Monocytes"
"14488",2118,5341,2974,4610,5087,5968,3321,5261,3377,3616,"Monocytes"
"14490",1783,3440,6840,2232,5701,1996,5689,6411,1892,1597,"CD8+CD4-"
"14495",2298,4457,3134,4883,5030,5719,2839,4967,2841,3865,"Monocytes"
"14500",239,4159,7084,1313,5510,2284,6331,6222,1487,1388,"CD8+CD4-"
"14503",2758,4685,3052,4799,4849,6153,1346,5304,3215,3349,"Monocytes"
"14504",6574,2789,2483,6680,5534,7185,3592,3580,1505,1684,"Mature SIg Kappa"
"14505",2452,5112,2594,4542,5497,6369,4419,5664,4490,3387,"Monocytes"
"14508",3000,5266,2467,3995,4792,6009,3280,5241,2860,3277,"Monocytes"
"14509",3272,5760,3247,1451,5490,6314,2927,5911,2057,1750,"CD56dim"
"14510",2846,3143,6663,2147,5626,2126,5759,6206,1762,1391,"CD8+CD4-"
"14514",2030,4984,2881,4032,4631,5618,3476,4861,2974,3620,"Monocytes"
"14523",2482,4388,2232,1129,5336,5768,2826,5069,1856,1704,"CD56dim"
"14525",2359,5264,3368,4235,4974,5738,3227,4926,3255,4088,"Monocytes"
"14529",1657,3213,6646,1284,5480,3015,5146,6243,1715,1391,"CD8+CD4-"
"14532",2391,4131,2212,4756,4877,5649,2982,4905,3345,3488,"Monocytes"
"14536",2162,3906,7264,1765,5733,5558,6194,6485,2129,1717,"CD8+CD4-"
"14537",2485,5021,2519,1049,5501,6237,2374,5412,1808,1780,"CD56dim"
"14538",2254,3887,6988,5709,5548,2304,5454,3076,1522,1203,"CD4+CD8-"
"14539",2174,3777,6922,1578,5739,4174,5507,6505,2052,1694,"CD8+CD4-"
"14540",5791,3647,2064,6290,5083,4012,2461,6300,1252,879,"Mature SIg Lambda"
"14541",3121,2841,6507,5674,5473,1762,6416,2857,1627,1284,"CD4+CD8-"
"14542",2119,4090,3763,4392,5403,3567,3793,3975,3714,6612,"Eosinophils"
"14543",2099,3574,6590,5735,5673,2028,5181,2887,1686,1359,"CD4+CD8-"
"14544",1717,2081,7132,2131,5895,5743,6635,6417,2166,1936,"CD8+CD4-"
"14545",1860,3361,6732,1268,5666,1664,5597,6372,1703,1254,"CD8+CD4-"
"14549",2498,5271,2712,1058,5400,5939,1890,5769,1890,1783,"CD56dim"
"14550",5685,2036,2011,6506,4870,6117,3113,2788,1862,1236,"Mature SIg Kappa"
"14558",3043,3838,7015,2621,5560,1923,5721,6190,1577,1249,"CD8+CD4-"
"14559",1996,5489,6756,5675,5631,3114,6890,2245,1455,1252,"CD4+CD8-"
"14567",2142,4308,6827,5372,5125,2339,5609,2420,1116,673,"CD4+CD8-"
"14569",6461,2288,1577,6742,5530,4156,3358,6322,1926,1638,"Mature SIg Lambda"
"14570",6291,3459,2262,6530,5562,3693,4087,6250,1756,1348,"Mature SIg Lambda"
"14573",2456,3200,6966,1663,5623,1052,5272,6486,1743,1420,"CD8+CD4-"
"14580",1781,1860,6697,1834,5646,1790,5837,6283,1611,1436,"CD8+CD4-"
"14589",2768,2456,3761,4478,5308,3692,3914,4187,2688,6899,"Eosinophils"
"14592",1354,4169,7313,5748,5428,1906,6206,2498,1462,1297,"CD4+CD8-"
"14598",2169,4922,3225,4334,5236,5802,2448,5161,3296,3159,"Monocytes"
"14599",2055,3064,6988,2591,5509,3533,5667,6008,1537,1359,"CD8+CD4-"
"14602",6025,1745,1938,6086,5136,7035,4639,2833,1655,963,"Mature SIg Kappa"
"14604",2788,2733,2069,2048,5693,5913,1018,5599,1892,1752,"CD56dim"
"14606",6238,4051,2449,6671,5140,3553,2808,5249,1400,1127,"Mature SIg Lambda"
"14610",2784,3256,7009,5436,5602,1767,5904,2351,1595,1380,"CD4+CD8-"
"14612",2282,4560,2165,4813,4936,5353,1618,4737,3019,3456,"Monocytes"
"14618",2407,5184,6965,5473,5281,1641,5862,1552,1601,1143,"CD4+CD8-"
"14621",2247,2992,1573,1700,5561,5492,1684,4968,1736,1335,"CD56dim"
"14622",2584,4853,2615,4304,4978,5730,3142,5021,3007,3484,"Monocytes"
"14630",1967,3809,6873,1179,5386,1773,5856,6260,1411,1033,"CD8+CD4-"
"14635",2378,4851,2587,4118,4716,5547,1991,4798,2666,3751,"Monocytes"
"14641",2368,3092,6739,1681,5559,2228,6052,6413,1626,1527,"CD8+CD4-"
"14645",2726,3651,2444,4785,5190,6019,2912,5581,3175,3113,"Monocytes"
"14648",1617,4049,6998,5756,5551,2255,6384,1957,1741,1356,"CD4+CD8-"
"14655",2580,4733,2855,4806,4980,5862,1898,5170,3203,3841,"Monocytes"
"14658",2938,4967,2965,4433,5126,5971,1663,5343,3647,3580,"Monocytes"
"14659",2250,2953,6768,1772,5586,2893,5841,6457,1778,1370,"CD8+CD4-"
"14663",3428,4832,3171,4192,5250,6338,2671,5566,3250,3396,"Monocytes"
"14669",2603,4264,2027,1656,5721,6388,2450,5341,1727,1540,"CD56dim"
"14675",2798,4401,2435,4497,4879,5794,3321,5091,3156,2955,"Monocytes"
"14679",2664,3121,6780,5678,5609,2637,6869,2640,2149,1630,"CD4+CD8-"
"14682",2658,4789,2565,4374,4812,5786,3285,5105,3154,3281,"Monocytes"
"14683",2863,3071,3997,4403,5250,3600,3396,4003,3225,7016,"Eosinophils"
"14685",2100,2425,6588,5657,5340,1954,6710,2592,1613,1110,"CD4+CD8-"
"14687",2721,4884,3425,4274,4902,6251,2513,5524,2866,3817,"Monocytes"
"14693",2287,3621,2276,2350,5685,6076,2918,5224,1996,1602,"CD56dim"
"14694",1840,4551,2925,3312,4480,5097,2742,4712,2582,3449,"Monocytes"
"14696",2777,3806,7011,1055,5429,2388,6382,6283,1561,1176,"CD8+CD4-"
"14699",6476,4236,2938,6753,5568,6016,3384,3507,1825,1446,"Mature SIg Kappa"
"14700",2529,3714,7021,1670,5792,2507,6138,6399,2146,1727,"CD8+CD4-"
"14705",1286,4039,7001,5716,5443,2243,5937,2881,1601,1279,"CD4+CD8-"
"14711",2325,4518,2556,3766,4852,5300,1508,4681,2797,3675,"Monocytes"
"14712",2656,5003,3150,4274,5019,6001,3620,5350,3492,4734,"Monocytes"
"14714",6159,3985,1527,6349,5047,3824,2485,5596,1720,1265,"Mature SIg Lambda"
"14715",1740,3095,7002,672,5481,1406,5940,6239,1375,1385,"CD8+CD4-"
"14716",2075,2148,1494,1568,5665,5429,3124,5144,2238,1840,"CD56dim"
"14723",1594,3073,6932,2273,5465,3104,5470,6225,1824,1767,"CD8+CD4-"
"14728",6221,1828,2166,6705,5321,4010,2072,6081,1569,1254,"Mature SIg Lambda"
"14734",2212,2565,3538,4135,5178,3300,3779,3862,3441,6244,"Eosinophils"
"14743",1076,4751,7362,5572,5510,3047,6413,2136,1552,1372,"CD4+CD8-"
"14744",2545,5163,2882,4418,5103,5884,2935,5232,2983,3057,"Monocytes"
"14746",2110,2636,6952,1719,5483,2368,5639,6132,1852,1308,"CD8+CD4-"
"14747",1524,4094,7079,857,5861,826,5476,6499,2852,1356,"CD8+CD4-"
"14748",2667,5101,2971,3578,4932,5994,2017,5304,2831,3161,"Monocytes"
"14752",2771,3090,3625,4348,5351,3351,3506,3935,3915,6157,"Eosinophils"
"14755",2517,3095,6704,5735,5614,2556,6549,2241,1793,1343,"CD4+CD8-"
"14759",1703,2693,6756,615,5348,1940,5866,6238,1417,1135,"CD8+CD4-"
"14760",2076,4627,2099,1169,5823,6535,4427,5773,2033,1745,"CD56dim"
"14764",2266,4721,6904,5375,5324,1651,6284,2657,1429,1086,"CD4+CD8-"
"14765",2032,4613,3291,4333,4985,5634,3638,4890,2769,3583,"Monocytes"
"14768",1607,3549,7133,5718,5576,1810,6217,2820,1852,1077,"CD4+CD8-"
"14769",2751,5465,2866,1336,5598,6400,1537,5950,2051,1745,"CD56dim"
"14776",2386,4367,3085,4414,4650,5251,2031,4886,3293,4796,"Monocytes"
"14779",2338,5239,2523,1519,5371,5935,2949,5709,1841,1646,"CD56dim"
"14783",2715,5153,2814,2243,5436,6059,2159,5570,1739,1745,"CD56dim"
"14788",2130,3258,6963,5727,5618,2327,6395,2324,1500,1209,"CD4+CD8-"
"14789",2542,4313,6881,1177,5428,2511,6023,6228,1018,1039,"CD8+CD4-"
"14795",2167,4771,2694,4810,5013,5779,1738,5058,3092,4241,"Monocytes"
"14800",1465,3805,6839,5382,5459,2085,6248,1747,1436,1219,"CD4+CD8-"
"14801",3069,2577,6642,5699,5535,2374,6495,2273,1700,1276,"CD4+CD8-"
"14804",5693,2006,1982,5978,5298,4363,2354,6923,1823,1540,"Mature SIg Lambda"
"14808",3276,3669,6871,5719,5538,1812,6304,2186,1543,1335,"CD4+CD8-"
"14810",1163,2532,6528,5731,5556,1745,6760,2977,1683,1480,"CD4+CD8-"
"14812",550,3473,6981,1723,5393,2418,6666,6176,1790,1271,"CD8+CD4-"
"14817",2858,4979,2992,4217,4908,5644,2247,4834,3350,3268,"Monocytes"
"14818",2189,2587,3599,4235,5079,3269,3810,3901,3398,6524,"Eosinophils"
"14822",1967,4798,2507,4457,4873,5720,3033,4984,2601,3211,"Monocytes"
"14824",2183,4465,2150,1483,5521,5723,2420,5490,1662,1385,"CD56dim"
"14825",2073,3823,7219,1087,5576,2182,5626,6233,1637,1246,"CD8+CD4-"
"14826",2631,3603,6926,5778,5642,2143,5653,2644,1883,1496,"CD4+CD8-"
"14831",2565,2648,2296,2510,5468,5802,2573,5085,1702,1209,"CD56dim"
"14836",2626,5138,3408,4761,4564,5822,3374,5248,2271,2446,"Monocytes"
"14842",2297,4746,3106,4078,4997,5587,2224,4924,2953,3460,"Monocytes"
"14844",2776,5122,2916,4676,5125,5695,2812,4901,3133,3679,"Monocytes"
"14845",1968,2752,3769,4257,5153,3315,3711,3836,3255,6330,"Eosinophils"
"14848",1898,3787,7414,5691,5473,2345,6058,2788,1807,1356,"CD4+CD8-"
"14849",1910,4247,7095,5765,5657,2167,6791,2089,3279,1475,"CD4+CD8-"
"14850",2185,4699,2656,4079,4718,4968,2229,4371,2543,2880,"Monocytes"
"14854",2658,4878,2309,4365,5127,5783,2499,5050,2707,3299,"Monocytes"
"14857",2290,2599,6217,5765,5500,1855,6670,2455,1471,1399,"CD4+CD8-"
"14860",2537,4435,2405,1381,5455,5637,2806,5486,1683,1467,"CD56dim"
"14865",2742,4367,3143,4667,4927,5378,2767,4669,2877,3270,"Monocytes"
"14870",3159,2513,6359,5622,5508,2233,6504,2585,1475,1160,"CD4+CD8-"
"14871",2165,3391,6990,1869,5722,2272,5715,6431,1902,1532,"CD8+CD4-"
"14873",2253,5136,3366,4364,5024,6037,3091,5290,3242,3454,"Monocytes"
"14874",2754,4832,2869,4236,4659,5480,1773,4826,2921,3501,"Monocytes"
"14875",3211,4174,7038,5812,5691,2044,6256,2228,1558,1244,"CD4+CD8-"
"14877",1696,3217,6729,5996,5709,2308,6671,2687,1758,1633,"CD4+CD8-"
"14880",3548,4676,2171,4462,4471,5736,2989,4945,2545,3732,"Monocytes"
"14886",1836,5710,6446,1861,5470,2822,4966,6064,1281,1409,"CD8+CD4-"
"14887",2562,3049,3856,4352,5186,3589,3815,3953,3366,6756,"Eosinophils"
"14889",2723,2655,6569,5930,5750,1849,6548,2683,3361,1623,"CD4+CD8-"
"14892",2481,4802,3557,4732,4709,5524,2263,4819,2812,4516,"Monocytes"
"14894",2971,2719,3994,4446,5270,3649,3336,4011,3536,6660,"Eosinophils"
"14895",1402,3573,6836,1880,5615,2755,4867,5774,1973,1625,"CD8+CD4-"
"14898",1633,4156,7282,5712,5628,2110,5852,2506,1634,1330,"CD4+CD8-"
"14902",1415,3650,7204,5704,5359,2298,5882,2231,1304,1044,"CD4+CD8-"
"14903",2591,4784,2851,4273,5078,4978,2700,4453,3076,2511,"Monocytes"
"14906",1555,2831,6902,1030,5422,1650,6073,6140,1111,972,"CD8+CD4-"
"14907",2305,3359,6940,1539,5604,3403,6148,6440,1597,1330,"CD8+CD4-"
"14908",1536,3182,6548,1260,5559,2253,6424,6255,1618,1217,"CD8+CD4-"
"14910",2707,2362,4152,4578,5267,3416,3858,4091,3292,6636,"Eosinophils"
"14911",2303,3903,6623,5624,5467,2750,6922,2190,1727,1263,"CD4+CD8-"
"14913",1671,5317,7215,5738,5418,2768,6523,2629,1933,1268,"CD4+CD8-"
"14914",1597,2660,7014,2857,5775,2776,6242,6409,1985,1755,"CD8+CD4-"
"14915",6143,1658,1963,6692,5386,6854,4465,4130,1755,1260,"Mature SIg Kappa"
"14918",2707,5641,2687,1883,5658,6055,1847,5901,2171,1785,"CD56dim"
"14922",2675,4730,7224,5530,5527,2198,6185,2330,1207,997,"CD4+CD8-"
"14925",2540,4554,2521,4706,4891,5609,2418,4980,3010,3306,"Monocytes"
"14926",1005,4781,6917,5457,5428,2278,6291,2409,1213,966,"CD4+CD8-"
"14936",1947,3574,6812,5732,5591,2268,6284,2909,1919,1587,"CD4+CD8-"
"14937",2324,3830,7122,5840,5618,1732,6051,2701,1767,1417,"CD4+CD8-"
"14938",2486,2688,6338,5513,5311,1975,6432,2720,1658,1225,"CD4+CD8-"
"14939",2442,4420,2809,4721,4836,5267,2509,4689,2884,3813,"Monocytes"
"14945",2148,2762,6976,1051,5596,3217,5980,6461,1653,1666,"CD8+CD4-"
"14946",2441,4960,2438,4698,5157,6077,3259,5279,3112,3304,"Monocytes"
"14948",2449,5084,7270,5664,5502,1717,6139,2068,1518,1289,"CD4+CD8-"
"14951",1903,3621,7116,1341,5693,2433,5555,6291,1930,1648,"CD8+CD4-"
"14952",2148,2952,6765,4155,5679,2225,5956,6301,1772,1594,"CD8+CD4-"
"14954",2577,2912,6455,5693,5385,2004,5950,2838,1809,1459,"CD4+CD8-"
"14955",2802,4808,2858,5084,5205,5903,2866,5176,3156,3482,"Monocytes"
"14958",2665,3146,4166,4498,5319,3517,3984,4128,3202,7340,"Eosinophils"
"14959",3126,4547,7025,5555,5226,1419,6309,2443,1494,854,"CD4+CD8-"
"14963",2221,5188,7047,5582,5303,1833,6250,2185,1322,963,"CD4+CD8-"
"14964",5916,2685,2226,6167,5388,6662,4322,3255,1452,1061,"Mature SIg Kappa"
"14965",3292,3460,6789,1110,5541,2199,6405,6187,1598,1268,"CD8+CD4-"
"14972",2347,4657,7015,5453,5469,2118,6377,2213,1356,1108,"CD4+CD8-"
"14979",2684,4885,6894,5803,5652,1983,6880,2675,1510,1388,"CD4+CD8-"
"14980",3259,5375,2930,455,5437,6159,3124,6093,2064,1949,"CD56dim"
"14984",2778,3351,1897,2264,4919,7000,3463,4577,2023,1715,"CD56bright"
"14992",5747,6145,3672,7044,5562,7714,5198,4468,1634,1354,"Mature SIg Kappa"
"14994",1999,2914,6877,5725,5689,1887,7151,3073,1812,1610,"CD4+CD8-"
