"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"12860",3834,3275,3138,4775,5349,3714,3862,4223,4312,7486,"Eosinophils"
"12866",2473,4160,7255,5906,5473,1785,6036,2525,1499,1011,"CD4+CD8-"
"12869",979,2448,7099,5843,5571,1771,5966,1602,1950,975,"CD4+CD8-"
"12871",2201,3527,6793,1880,5629,1048,6029,6226,1472,953,"CD8+CD4-"
"12876",2809,2243,7273,5967,5631,1455,5934,2467,2598,1176,"CD4+CD8-"
"12888",3547,2894,4019,4162,4822,3986,2692,4258,3761,6789,"Eosinophils"
"12890",1967,2973,6709,5849,5672,2560,6248,2585,2095,783,"CD4+CD8-"
"12903",3449,4444,3330,4758,5649,4902,2632,5023,3006,4012,"Monocytes"
"12904",2009,1970,6609,5582,5389,3102,5198,3189,1666,749,"CD4+CD8-"
"12906",1168,4068,7001,5804,5361,2190,6544,2922,1816,1086,"CD4+CD8-"
"12908",1215,3757,6903,1484,5708,2756,6142,6277,1567,1193,"CD8+CD4-"
"12912",2327,4382,6993,1373,5432,2911,5991,6229,1624,1000,"CD8+CD4-"
"12917",2709,1738,6806,1889,5466,1474,6039,6208,1395,972,"CD8+CD4-"
"12925",2193,2463,7404,5905,5466,1800,5793,3016,1789,897,"CD4+CD8-"
"12932",2012,5048,7400,5829,5454,1675,5897,2668,1325,659,"CD4+CD8-"
"12943",2004,2283,6660,2463,5351,1823,5835,5632,1443,1105,"CD8+CD4-"
"12956",5637,4194,2288,5764,5061,3359,4039,4735,1039,619,"Mature SIg Lambda"
"12958",2033,5035,7239,5913,5506,2732,6296,2741,1611,671,"CD4+CD8-"
"12961",1016,2593,6383,3292,5827,2524,6193,6228,1870,1111,"CD8+CD4-"
"12969",3111,4034,6930,1407,5523,717,6113,6202,1517,947,"CD8+CD4-"
"12976",2965,3155,6997,5794,5462,2470,5403,3376,1591,984,"CD4+CD8-"
"12988",1781,5308,6865,5863,5519,3045,6193,3592,1696,1152,"CD4+CD8-"
"12998",2722,3339,6943,5970,5665,2129,6502,3057,1966,1244,"CD4+CD8-"
"12999",1521,4755,6755,5589,5147,1757,5903,2196,1221,545,"CD4+CD8-"
"13000",2421,2169,6747,2076,5782,2648,6062,6327,1921,1196,"CD8+CD4-"
"13012",2220,3504,6503,5353,5218,3769,5996,3456,783,1649,"CD4+CD8-"
"13015",1088,3729,6698,2499,5710,689,5890,6227,1884,1119,"CD8+CD4-"
"13020",1033,4023,6677,1448,5486,2511,6030,6296,1810,950,"CD8+CD4-"
"13029",2200,2560,2796,4499,5418,3621,3735,4211,3553,6800,"Eosinophils"
"13041",2609,2387,3376,4377,5350,3209,3280,3804,3908,7014,"Eosinophils"
"13053",1810,2472,6989,5950,5720,1627,6114,2339,1816,1056,"CD4+CD8-"
"13061",5828,3155,2286,6036,5358,5723,2105,5253,1313,601,"Mature SIg Kappa"
"13065",954,2515,6635,1950,5539,2406,5987,5975,1663,1011,"CD8+CD4-"
"13074",2320,3717,7059,1658,5478,2469,5924,6264,1662,908,"CD8+CD4-"
"13075",5219,4293,2454,6173,4868,4063,3345,6000,1622,863,"Mature SIg Lambda"
"13087",5709,4380,2957,5833,4864,5061,2657,4454,1555,639,"Mature SIg Kappa"
"13089",2305,2367,3501,4819,5634,3476,3876,3969,4301,6904,"Eosinophils"
"13101",4843,2572,3411,6069,5272,4118,1617,4914,1230,589,"Mature SIg Lambda"
"13102",6036,4295,3543,6496,5266,6635,2259,5361,1487,645,"Mature SIg Kappa"
"13105",3075,5006,2300,3475,5629,5385,2029,5392,3489,4000,"Monocytes"
"13120",2499,2975,6430,2266,5469,2333,5762,6256,1609,1003,"CD8+CD4-"
"13126",2271,2963,3543,4740,5468,3612,3974,4166,4473,7791,"Eosinophils"
"13127",5592,3318,3152,6462,5402,4516,2469,5807,1319,854,"Mature SIg Lambda"
"13132",2682,3672,6803,1736,5381,1624,5925,6075,1899,489,"CD8+CD4-"
"13141",4919,3668,1878,6542,5418,4080,2337,6054,1196,662,"Mature SIg Lambda"
"13145",1724,2526,7131,5924,5403,2177,6330,2362,2116,731,"CD4+CD8-"
"13149",2247,3553,3532,4268,5049,3851,3662,4265,3429,8191,"Eosinophils"
"13153",2142,3551,6798,1743,5539,1023,5866,6265,1934,760,"CD8+CD4-"
"13154",5574,1842,2455,6127,5218,6752,2361,3960,1784,1039,"Mature SIg Kappa"
"13166",1467,2429,6879,5937,5611,2054,6292,2689,1886,1258,"CD4+CD8-"
"13174",1995,2352,7207,5881,5209,1953,5375,2559,1943,1190,"CD4+CD8-"
"13176",1940,2876,6943,5618,5396,1573,5926,2857,1787,772,"CD4+CD8-"
"13183",5329,4438,2537,6274,5151,5319,4078,5785,1129,598,"Mature SIg Kappa"
"13186",2387,4889,1817,3370,5491,5444,2435,5470,4865,2585,"Monocytes"
"13192",2611,2990,7075,5923,5572,1338,6278,3030,1983,1036,"CD4+CD8-"
"13206",1246,2908,6585,2619,5434,2639,5882,6413,1401,789,"CD8+CD4-"
"13214",2137,4376,2551,3900,5358,5568,2268,5230,5030,3142,"Monocytes"
"13216",1811,1445,6741,2476,5744,3156,6245,6240,2343,1314,"CD8+CD4-"
"13220",2247,4204,7216,5805,5500,1807,5954,2280,1601,757,"CD4+CD8-"
"13248",2915,3314,7233,5778,5389,2127,6165,2816,1599,814,"CD4+CD8-"
"13263",5463,2252,2541,6330,5314,6630,3020,3483,1784,708,"Mature SIg Kappa"
"13268",1007,1819,6609,5889,5587,1445,6675,3849,2160,1014,"CD4+CD8-"
"13287",3045,1225,6671,5854,5483,3058,5964,2929,2363,1470,"CD4+CD8-"
"13290",3094,2771,3719,4655,5405,3497,3656,4183,4008,6935,"Eosinophils"
"13317",2446,2834,7171,5825,5550,2558,6046,3098,1557,754,"CD4+CD8-"
"13319",2295,804,6378,5852,5543,1407,6322,1922,1579,829,"CD4+CD8-"
"13331",1827,3492,6927,5767,5525,1802,6410,2674,2006,891,"CD4+CD8-"
"13340",6115,2500,2619,6594,5258,6573,2121,4498,1727,925,"Mature SIg Kappa"
"13343",2237,1514,6359,1160,5534,2539,6166,5717,1969,1094,"CD8+CD4-"
"13344",2698,4188,6658,5642,5370,4487,5487,3858,1811,2042,"CD4+CD8-"
"13346",2986,4624,7269,5876,5650,2653,6065,2344,1499,777,"CD4+CD8-"
"13347",4860,3835,2083,5713,4555,5152,3585,4907,1075,757,"Mature SIg Kappa"
"13351",2116,2967,6569,2065,5416,1219,5862,6293,1640,834,"CD8+CD4-"
"13353",1913,2064,6711,5938,5414,1518,5164,2433,2348,995,"CD4+CD8-"
"13355",1746,2569,3128,4118,5391,3311,3838,3704,4148,7015,"Eosinophils"
"13360",2571,2283,3329,4439,5437,3561,4051,4244,3805,6831,"Eosinophils"
"13365",1933,5159,7007,5870,5527,1064,6014,2500,1472,866,"CD4+CD8-"
"13366",1519,1788,6856,5956,5743,1354,6061,3092,1844,1064,"CD4+CD8-"
"13390",3451,2652,7032,6091,5714,2049,6544,2968,2541,1042,"CD4+CD8-"
"13394",1371,4130,7143,5706,5341,2207,6056,2207,1617,575,"CD4+CD8-"
"13396",763,3272,7030,1658,5527,3237,6191,6284,1695,1064,"CD8+CD4-"
"13408",5354,3872,2976,5773,5213,3305,2883,5124,1152,537,"Mature SIg Lambda"
"13415",3179,3657,6812,1895,5433,3293,6136,5962,1836,986,"CD8+CD4-"
"13423",2761,4712,6674,5631,5341,2208,6026,2693,1393,757,"CD4+CD8-"
"13427",1637,3872,7092,5868,5493,1087,5934,2658,1577,860,"CD4+CD8-"
"13428",1056,4044,6618,1115,5146,2520,5953,5839,1180,809,"CD8+CD4-"
"13429",6439,4340,2538,6437,5152,5190,1770,5226,2714,1000,"Mature SIg Kappa"
"13431",6048,3419,3116,6338,5077,5786,3994,4301,1168,688,"Mature SIg Kappa"
"13445",1027,3339,6727,5763,5500,1511,6404,1381,1707,711,"CD4+CD8-"
"13447",1144,5507,6399,5605,5352,2071,6458,2599,1784,671,"CD4+CD8-"
"13452",2778,4423,2916,4069,5560,4995,2989,5344,2859,3922,"Monocytes"
"13456",2162,5146,7298,5898,5528,2703,6300,3653,1569,1083,"CD4+CD8-"
"13457",2892,4510,3459,3594,5594,5321,2527,5364,5325,2982,"Monocytes"
"13458",843,2186,6786,5693,5661,1632,6406,3338,2055,1196,"CD4+CD8-"
"13464",5130,5479,1941,6441,5180,4969,4831,6201,1326,674,"Mature SIg Lambda"
"13467",944,1508,6775,5931,5545,1358,6709,2916,1782,944,"CD4+CD8-"
"13468",1735,3674,7175,5926,5405,2074,6014,2431,1562,711,"CD4+CD8-"
"13472",2410,3256,7137,5918,5433,2118,6348,2969,2102,888,"CD4+CD8-"
"13487",2408,3293,6667,1743,5446,1396,5828,6215,1742,743,"CD8+CD4-"
"13495",1877,3000,7186,5888,5491,1064,5894,2689,1756,812,"CD4+CD8-"
"13509",1453,4545,7270,6004,5575,1840,6140,2079,1567,789,"CD4+CD8-"
"13513",5684,2085,3122,6347,5082,2945,3864,4763,1837,1394,"Mature SIg Lambda"
"13515",5992,3563,2343,6286,5200,3958,1999,5820,1312,888,"Mature SIg Lambda"
"13516",2316,2238,6931,6039,5712,3344,6220,1642,1789,1441,"CD4+CD8-"
"13517",2537,4440,3262,4381,5485,5348,2948,5322,3883,3522,"Monocytes"
"13525",1893,4273,3234,4672,5715,5628,2767,5440,3958,3301,"Monocytes"
"13528",2891,3075,3788,4502,5891,4032,3808,4393,4292,7345,"Eosinophils"
"13531",2285,2904,6791,1375,5466,1605,5714,6130,1833,1036,"CD8+CD4-"
"13540",5708,3149,3008,5683,4869,5861,2695,3786,1066,510,"Mature SIg Kappa"
"13545",1592,2403,6617,5543,5162,2645,6315,2928,2310,1061,"CD4+CD8-"
"13549",2496,4863,1369,3998,5451,5212,2532,5092,3401,4147,"Monocytes"
"13551",2674,4573,7210,5739,5432,1654,6217,2523,1639,783,"CD4+CD8-"
"13556",2070,5203,2613,3445,5434,5542,3702,5609,5283,2453,"Monocytes"
"13583",1421,3768,6797,1613,5441,890,5684,6179,1301,460,"CD8+CD4-"
"13587",2208,4432,3157,3417,5614,5310,2346,5299,5168,2106,"Monocytes"
"13588",2085,1260,6839,2446,5677,2479,5420,6313,1901,1468,"CD8+CD4-"
"13597",5616,2042,3910,5977,4893,5452,2445,3944,1802,944,"Mature SIg Kappa"
"13600",2024,2486,6933,5855,5538,1876,6227,2545,1641,939,"CD4+CD8-"
"13601",2114,1899,6885,4289,5641,1294,5628,5109,2152,868,"CD8+CD4-"
"13603",2369,3917,2248,3703,5741,5110,2082,5557,4789,2133,"Monocytes"
"13623",2185,2017,6780,1382,5699,1680,4456,5676,2051,905,"CD8+CD4-"
"13633",1069,2450,7445,5932,5413,1749,5908,2442,1430,604,"CD4+CD8-"
"13636",5227,2482,3289,5649,4889,4928,2077,4634,1493,754,"Mature SIg Kappa"
"13639",2200,2480,7052,2391,5840,4307,6075,6519,1374,1209,"CD8+CD4-"
"13647",5784,3848,2221,6341,5102,5329,4335,4906,1323,829,"Mature SIg Kappa"
"13657",2699,2723,6734,2298,5818,2557,5406,5583,2130,1556,"CD8+CD4-"
"13662",1012,4440,7014,5874,5355,1809,5694,1858,2233,636,"CD4+CD8-"
"13663",1160,2975,6930,1940,5517,2702,5709,6168,1541,874,"CD8+CD4-"
"13669",1763,2280,6693,5516,5309,1455,5897,2640,1570,700,"CD4+CD8-"
"13681",2303,3650,6893,1922,5527,1543,5898,6098,1737,908,"CD8+CD4-"
"13687",1491,2970,6738,2898,5468,3051,5943,5841,1440,837,"CD8+CD4-"
"13696",2175,3430,7269,6021,5583,2959,6187,2484,1902,1391,"CD4+CD8-"
"13698",2047,2528,3279,4321,5439,3548,3637,3936,4614,7187,"Eosinophils"
"13700",3016,3834,6518,6050,5657,2426,6814,3072,2581,1397,"CD4+CD8-"
"13703",2011,3027,6987,1519,5396,2609,6009,6173,1763,1023,"CD8+CD4-"
"13705",2178,3324,6471,2100,5833,2074,6245,6191,1891,1383,"CD8+CD4-"
"13709",5761,3211,2970,6266,5127,5116,3029,4533,1254,616,"Mature SIg Kappa"
"13711",4683,2237,2572,5244,4342,4831,2423,4209,783,1119,"Mature SIg Kappa"
"13712",1434,1585,6613,1684,5712,3603,6328,6235,2071,1034,"CD8+CD4-"
"13716",3078,4167,6628,5721,5307,1993,5619,2967,1385,613,"CD4+CD8-"
"13726",1538,3670,7095,5586,5390,1025,5625,2548,1522,566,"CD4+CD8-"
"13727",3518,2408,3767,4733,5338,3807,3648,4049,4212,6732,"Eosinophils"
"13734",1795,2939,7166,5935,5652,1599,6130,2868,2084,1070,"CD4+CD8-"
"13738",965,3272,6988,5869,5386,1928,5663,3914,1745,1025,"CD4+CD8-"
"13740",2222,3477,2468,3847,5851,4151,2572,4426,4745,2330,"Monocytes"
"13744",952,2484,6745,5786,5470,1822,6473,2403,1701,806,"CD4+CD8-"
"13749",1774,1112,6754,2517,5597,1360,5718,6110,2102,1247,"CD8+CD4-"
"13750",3192,4466,2595,3255,5461,5128,1371,5083,3642,3514,"Monocytes"
"13765",4456,3018,4124,5106,5752,4092,4072,4683,4232,7374,"Eosinophils"
"13769",2999,3574,6905,2532,5578,2993,5998,6302,1695,866,"CD8+CD4-"
"13773",1830,4764,1704,3277,5217,5318,2587,5064,3123,3672,"Monocytes"
"13776",2650,3085,2348,1915,5321,5493,494,4096,2069,1293,"CD56dim"
"13787",2266,3114,6918,1651,5224,3048,5857,6042,1312,944,"CD8+CD4-"
"13796",1858,3814,7109,1568,5955,5088,5743,6501,2213,1460,"CD8+CD4-"
"13804",1877,4279,7294,5936,5417,2613,5972,2088,1453,598,"CD4+CD8-"
"13810",2108,2910,3236,4319,5462,3449,3659,3855,4143,8191,"Eosinophils"
"13813",1855,4969,1242,3442,5030,5218,2636,5712,3252,2318,"Monocytes"
"13819",2026,2793,3510,4411,5367,3383,3874,3814,3832,7319,"Eosinophils"
"13828",1862,4502,2340,3862,5356,5209,3130,5179,4469,2276,"Monocytes"
"13843",1904,3114,6521,1922,5284,2701,5529,5729,1174,495,"CD8+CD4-"
"13844",2063,2972,6287,4707,5424,2693,5787,6030,1571,814,"CD8+CD4-"
"13848",1704,5488,1607,3548,5136,4980,2648,5851,3549,2714,"Monocytes"
"13849",2270,2897,3392,4385,5280,3271,3416,3887,4126,7925,"Eosinophils"
"13857",2666,3474,6696,1657,5272,1382,5708,6175,1432,849,"CD8+CD4-"
"13860",2447,2107,6261,5768,5605,3030,5791,3834,2095,1236,"CD4+CD8-"
"13872",3306,3963,7070,5832,5488,4241,6019,3874,2752,2783,"CD4+CD8-"
"13902",6264,3344,2753,6306,5400,5711,3406,4599,2580,840,"Mature SIg Kappa"
"13919",2016,2793,3797,4652,5552,3664,4054,4069,4987,8191,"Eosinophils"
"13969",3384,4641,7139,5907,5531,2791,6024,3198,1582,857,"CD4+CD8-"
"13977",1481,1973,7157,5987,5686,2111,6509,2094,2049,1081,"CD4+CD8-"
"13984",1365,2731,6689,5830,5385,2362,6022,2776,1716,899,"CD4+CD8-"
"13990",2319,1900,3467,4342,5233,2968,3574,3844,3835,6594,"Eosinophils"
"14009",2387,3821,7232,5768,5445,1996,6090,2831,1431,905,"CD4+CD8-"
"14014",2733,4330,7208,5787,5293,1685,5762,2901,1377,624,"CD4+CD8-"
"14029",2816,2029,6974,1533,5545,1683,5374,6115,1958,975,"CD8+CD4-"
"14047",2251,2006,1969,2240,5853,4581,2702,3884,2203,1457,"CD56dim"
"14048",3461,4034,2708,3862,5291,4968,3181,5141,3514,3297,"Monocytes"
"14052",2590,3591,6892,5931,5422,1491,6165,3293,1587,986,"CD4+CD8-"
"14056",2589,4624,6780,1349,5366,2818,5918,6190,1639,857,"CD8+CD4-"
"14057",3222,3133,3875,4702,5423,3750,3955,4233,3627,7371,"Eosinophils"
"14059",6048,2899,3221,6153,5385,4784,1886,5735,1619,729,"Mature SIg Lambda"
"14061",5493,1087,3427,5634,4901,5012,3803,4567,1489,849,"Mature SIg Kappa"
"14071",995,3837,6461,5857,5535,2193,6644,2960,1787,1125,"CD4+CD8-"
"14074",1256,2916,6165,3592,5446,1442,5883,6147,1971,933,"CD8+CD4-"
"14077",1944,3072,3363,4791,5582,3669,4110,4201,3862,8172,"Eosinophils"
"14080",2823,2220,6940,5923,5639,1793,5831,2751,1567,1023,"CD4+CD8-"
"14081",951,1654,6958,5973,5559,2362,6668,3265,2146,1020,"CD4+CD8-"
"14084",1997,4215,6931,5880,5492,2178,6271,1937,1589,916,"CD4+CD8-"
"14094",1279,2238,6823,1528,5782,2097,5847,6215,1990,1277,"CD8+CD4-"
"14096",1207,3275,6116,5952,5610,2312,5980,2812,2099,1160,"CD4+CD8-"
"14098",2736,4138,2768,3399,5406,5499,2034,5436,3173,3819,"Monocytes"
"14109",2999,2848,6882,5970,5512,2176,6120,3221,2054,1059,"CD4+CD8-"
"14115",2648,2814,6696,1948,5887,3060,6419,6438,2194,1407,"CD8+CD4-"
"14130",2153,1508,6908,3847,5833,1572,5724,6245,2067,1209,"CD8+CD4-"
"14143",1629,2893,6990,5918,5447,2143,6354,1879,2605,854,"CD4+CD8-"
"14144",3214,3847,7257,5938,5472,1478,5746,2801,2087,757,"CD4+CD8-"
"14150",1566,2147,6813,5849,5502,2402,6279,3059,2563,1000,"CD4+CD8-"
"14153",6234,4089,2685,6560,5204,6025,3079,5521,1274,674,"Mature SIg Kappa"
"14155",2895,4353,3257,4208,5326,5336,2306,5306,3041,3677,"Monocytes"
"14171",2325,2561,6975,5924,5590,1485,5508,2294,1937,981,"CD4+CD8-"
"14178",1946,3589,6441,1642,5500,3126,5827,6131,1353,1138,"CD8+CD4-"
"14179",4233,2739,3415,5295,4903,4195,4320,4946,1443,829,"Mature SIg Lambda"
"14184",2581,4783,6933,5685,5288,1428,5426,1941,1222,480,"CD4+CD8-"
"14188",3024,4148,3298,4924,5745,5348,3559,5504,2624,4169,"Monocytes"
"14194",2093,2956,6776,5983,5665,1966,6685,2047,2063,1061,"CD4+CD8-"
"14206",1019,4478,7196,5911,5398,1946,5914,2322,1427,720,"CD4+CD8-"
"14208",2668,1946,7020,5763,5520,1788,6134,2432,1783,1375,"CD4+CD8-"
"14210",2821,4486,7020,5930,5525,1877,5989,2006,1485,863,"CD4+CD8-"
"14219",1264,3393,7145,5904,5347,1960,5848,2089,1671,849,"CD4+CD8-"
"14229",3001,2057,6777,5680,5383,1943,6251,1720,1919,729,"CD4+CD8-"
"14242",3071,1998,6654,5707,5329,915,6187,2865,1764,726,"CD4+CD8-"
"14245",1906,2285,6536,5819,5487,1498,6084,2316,1847,975,"CD4+CD8-"
"14249",1569,5054,7158,6072,5532,2162,6009,2242,1456,607,"CD4+CD8-"
"14260",2650,3274,3951,4817,5384,3897,4145,4304,4301,7573,"Eosinophils"
"14267",2681,4455,2502,4614,5305,5254,1894,5327,5004,2304,"Monocytes"
"14273",2608,5323,1805,1818,5606,5801,686,5590,2201,1808,"CD56dim"
"14280",1477,3698,6569,5524,5177,1679,5877,2318,1630,700,"CD4+CD8-"
"14283",2878,4578,3607,3751,5359,5503,1636,5442,3362,4173,"Monocytes"
"14287",739,3602,6622,1950,5682,3363,6189,6274,1890,986,"CD8+CD4-"
"14314",3017,4516,2347,3960,5020,5221,1921,5077,3038,3704,"Monocytes"
"14323",2163,4783,2782,3420,5200,5040,2651,5127,3294,2774,"Monocytes"
"14339",2558,2986,7295,5904,5522,3831,6199,3521,2002,1900,"CD4+CD8-"
"14357",2280,2427,6654,2054,5462,1867,5970,6316,1487,888,"CD8+CD4-"
"14360",3638,3334,3865,4083,5503,4617,2414,4780,2763,4159,"Monocytes"
"14365",2624,3120,7184,5629,5447,2348,6151,2497,1374,814,"CD4+CD8-"
"14369",4860,2191,2816,5316,4248,3591,2970,4684,1340,860,"Mature SIg Lambda"
"14374",1591,3198,6785,5844,5503,1736,6035,2249,1510,772,"CD4+CD8-"
"14386",2557,3762,7069,5545,5343,4381,5710,3295,1598,1070,"CD4+CD8-"
"14396",2178,2747,2403,2257,5647,4911,4606,3736,1840,1314,"CD56dim"
"14406",2495,3224,6911,1124,5609,1878,6040,6136,2011,953,"CD8+CD4-"
"14413",777,2827,6664,1890,5313,2271,5911,4226,1267,510,"TCRgd-"
"14417",2483,4902,3132,3286,5642,5280,2473,5426,5613,2609,"Monocytes"
"14421",1454,3325,6640,4252,5676,4000,5795,6283,2537,1357,"CD8+CD4-"
"14424",3661,2860,6703,6001,5612,1635,6774,2769,2030,997,"CD4+CD8-"
"14425",2464,5061,525,1944,5376,4844,2099,4309,2041,1171,"CD56dim"
"14463",2938,1821,6953,5906,5643,2267,6287,3475,2007,1138,"CD4+CD8-"
"14474",1487,1310,6715,5688,5555,2097,6049,2626,1969,829,"CD4+CD8-"
"14488",2213,4376,2849,3679,5135,5332,1993,5159,3158,3309,"Monocytes"
"14498",2067,4075,7395,6017,5663,1935,6205,2736,2034,1059,"CD4+CD8-"
"14500",5317,3232,2342,6546,5399,5587,2703,4071,1318,717,"Mature SIg Kappa"
"14508",2760,3927,2645,4260,5443,5193,2444,5219,3805,2888,"Monocytes"
"14511",3450,563,7035,5905,5533,3605,6143,3738,2299,2768,"CD4+CD8-"
"14523",3327,4340,6724,2708,5578,1693,6019,6269,1825,1025,"CD8+CD4-"
"14538",1021,2151,6466,5936,5643,1987,6310,1954,1509,831,"CD4+CD8-"
"14559",2555,4703,2406,3868,5614,5422,3138,5422,4647,2998,"Monocytes"
"14560",6070,2671,3673,6350,4987,3867,2206,5338,1951,1179,"Mature SIg Lambda"
"14564",2353,1857,6744,768,5482,1178,5916,5695,1889,829,"CD8+CD4-"
"14566",2429,3344,6899,2554,5538,2652,5704,6331,1741,1053,"CD8+CD4-"
"14576",6438,3518,2309,6781,5349,5622,1376,3995,1495,866,"Mature SIg Kappa"
"14578",2706,3333,7349,6009,5638,1373,6290,1824,1226,843,"CD4+CD8-"
"14582",2836,2135,6915,2383,5566,4026,5400,6119,1652,1127,"CD8+CD4-"
"14585",2634,2604,1693,2122,6143,5244,1288,3890,2152,1580,"CD56dim"
"14587",1859,2684,6672,5911,5370,1895,6227,2525,2050,1059,"CD4+CD8-"
"14593",2015,1894,6390,5169,4847,2664,5211,2633,1536,659,"CD4+CD8-"
"14596",1945,2982,7249,5969,5564,1784,5702,3450,1970,888,"CD4+CD8-"
"14600",4393,3833,3417,6660,5491,4474,3549,6435,1458,1050,"Mature SIg Lambda"
"14602",5731,3571,3260,6173,4921,6435,2544,5014,1358,586,"Mature SIg Kappa"
"14610",1789,3846,7107,5824,5367,1919,6227,2035,1536,752,"CD4+CD8-"
"14619",2195,2672,6784,5798,5563,2218,6311,2465,1742,958,"CD4+CD8-"
"14658",1853,3648,6528,5693,5140,2517,5907,2367,1530,922,"CD4+CD8-"
"14659",5705,2362,3138,5958,5132,5403,2843,4500,1328,619,"Mature SIg Kappa"
"14666",2913,4960,3543,4886,5362,5301,2463,5269,5484,3023,"Monocytes"
"14668",2366,2349,3169,4381,5325,3397,3661,4152,4372,7029,"Eosinophils"
"14679",1578,2125,6856,4545,5615,2220,5162,6155,1714,942,"CD8+CD4-"
"14680",5605,3373,3105,6068,5256,6153,1507,4962,1480,737,"Mature SIg Kappa"
"14694",1817,2878,6604,5784,5458,2121,6069,2896,2164,914,"CD4+CD8-"
"14695",1946,4451,3156,4462,5617,5542,2857,5401,5583,2735,"Monocytes"
"14702",2121,4851,2723,4437,5617,5446,2451,5536,3403,3272,"Monocytes"
"14704",1166,3532,6861,5827,5453,2424,5909,2267,1605,1009,"CD4+CD8-"
"14710",1777,4312,2132,1579,5406,5841,1443,4558,2197,1298,"CD56bright"
"14711",5597,3849,3245,5773,5142,5909,1624,3722,1100,522,"Mature SIg Kappa"
"14713",1142,2554,6864,5644,5381,2291,6375,3508,2032,905,"CD4+CD8-"
"14717",1451,4832,7034,5733,5326,1655,6304,1385,1489,656,"CD4+CD8-"
"14725",1821,2248,3364,4407,5306,3483,3814,4037,3981,6919,"Eosinophils"
"14728",2626,1491,7205,6051,5641,2349,5763,2869,1986,1293,"CD4+CD8-"
"14744",2839,4311,3425,3330,5563,5586,3182,5366,4813,3658,"Monocytes"
"14747",6072,2455,2498,6459,5206,4223,2673,3896,1543,860,"Mature SIg Lambda"
"14759",2995,4282,2721,4311,5326,5646,2980,5538,3404,4064,"Monocytes"
"14760",2521,4124,6778,1630,5869,5182,6469,6529,2233,1626,"CD8+CD4-"
"14769",1235,1283,7147,5814,5432,1441,5713,2901,1694,1855,"CD4+CD8-"
"14774",1311,2119,6086,5866,5460,2039,6479,2913,2225,780,"CD4+CD8-"
"14783",5644,3010,3652,6186,5033,5828,3468,4538,1316,1381,"Mature SIg Kappa"
"14790",2704,817,6875,5902,5688,2455,6579,3872,2297,1250,"CD4+CD8-"
"14796",1454,2339,7067,5738,5444,1899,6140,1472,1504,723,"CD4+CD8-"
"14804",2392,2580,6972,5834,5443,1709,5864,2506,1580,866,"CD4+CD8-"
"14805",2322,1937,6892,5897,5576,2023,5523,2694,1727,746,"CD4+CD8-"
"14827",2473,4027,7301,5846,5492,1133,5624,2436,1299,656,"CD4+CD8-"
"14835",1839,1534,6990,4370,5746,1722,5488,6372,1955,1136,"CD8+CD4-"
"14839",2366,3248,6899,5942,5551,1928,5455,2667,2200,1233,"CD4+CD8-"
"14842",2032,3566,6516,5832,5588,1586,6192,2032,1974,964,"CD4+CD8-"
"14851",1343,4630,7169,5747,5475,964,6135,2284,1386,711,"CD4+CD8-"
"14853",5238,2199,2100,5846,4721,5496,2127,3812,1199,688,"Mature SIg Kappa"
"14855",2903,4562,1711,4075,5427,5651,3297,5562,3064,3857,"Monocytes"
"14872",2289,4610,7029,1931,5272,2413,5898,6231,1384,749,"CD8+CD4-"
"14877",2675,2997,6914,5889,5257,2091,5940,1638,1460,627,"CD4+CD8-"
"14895",3409,4090,6825,2959,5514,2870,6192,6106,1562,1133,"CD8+CD4-"
"14904",4459,2887,3623,5651,4915,3847,4550,4987,1114,495,"Mature SIg Lambda"
"14906",2236,1742,7083,5805,5793,1749,5908,3089,2338,1311,"CD4+CD8-"
"14919",2185,3416,6809,5776,5466,2291,6323,3598,2006,1163,"CD4+CD8-"
"14922",2729,4145,6994,1941,5683,2759,5825,6045,2390,1336,"CD8+CD4-"
"14924",2523,2903,6290,5864,5421,2118,6685,2875,1789,930,"CD4+CD8-"
"14940",3771,2510,6824,5829,5536,2124,6022,1284,1244,868,"CD4+CD8-"
"14943",2683,3327,7050,5883,5510,2522,5885,2530,1619,919,"CD4+CD8-"
"14958",2219,1499,7096,5965,5547,1812,6468,2607,2133,1070,"CD4+CD8-"
"14962",2168,4353,2996,3373,5699,5346,3771,5317,4923,2554,"Monocytes"
"14965",907,3333,7015,1580,5481,2757,5867,6048,1959,616,"CD8+CD4-"
"14984",2608,2669,6440,1917,5316,2378,5614,6067,1523,829,"CD8+CD4-"
"14989",3152,4155,1515,4346,5665,5082,1671,5176,3375,2534,"Monocytes"
"14993",1972,1065,7252,5905,5541,1601,5702,2649,1575,928,"CD4+CD8-"
"15000",1442,3280,6841,5929,5564,2164,5931,2779,2101,1047,"CD4+CD8-"
"15002",2260,2616,1637,2591,5666,5000,2246,3467,2570,1149,"CD56dim"
"15013",1511,2769,6828,2227,5520,2776,5939,6146,1943,694,"CD8+CD4-"
"15016",2269,3043,6599,5787,5403,2101,6266,2412,1614,720,"CD4+CD8-"
