"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"13694",1749,3020,7395,5920,5330,2119,5924,2300,1253,872,"CD4+CD8-"
"13695",1429,2387,7101,5777,5274,1657,6735,1450,1814,1062,"CD4+CD8-"
"13696",1024,4320,7377,5997,5463,1130,5884,2327,1255,841,"CD4+CD8-"
"13698",2300,4699,2885,4109,4847,4271,2312,4909,2684,3096,"Monocytes"
"13707",1714,3700,2415,3985,5207,3556,2388,4165,2821,2449,"Monocytes"
"13710",1971,3167,7021,6187,5769,857,6501,2989,2122,1434,"CD4+CD8-"
"13718",2289,4041,1202,4057,5069,4388,1675,4854,2995,2585,"Monocytes"
"13722",3028,4107,7051,5793,5500,1646,6504,2137,1389,866,"CD4+CD8-"
"13724",2037,3257,7564,5960,5435,778,5992,2107,1539,846,"CD4+CD8-"
"13726",2414,4925,1678,3896,4821,4598,2544,5306,3001,3324,"Monocytes"
"13728",1776,2505,6816,1990,5701,4711,4894,3790,1904,1226,"TCRgd-"
"13730",2074,5763,969,2348,5665,5139,1551,3918,1938,1460,"CD56dim"
"13734",2133,5074,1009,3783,5281,4445,1736,4915,3024,3463,"Monocytes"
"13738",6156,4602,1277,6450,5477,6445,2828,2968,1528,1037,"Mature SIg Kappa"
"13746",2624,3546,6944,5664,5246,1742,6115,1559,1382,686,"CD4+CD8-"
"13748",2255,4783,7158,5688,5466,990,6628,1867,1523,998,"CD4+CD8-"
"13749",1812,2953,1700,3957,5483,4074,2626,4657,3534,2199,"Monocytes"
"13752",803,2816,7022,4805,5867,1434,6600,6231,1908,1161,"CD8+CD4-"
"13757",2289,1820,6798,2657,5573,4483,4560,5852,2155,1040,"CD8+CD4-"
"13763",2810,2969,7069,5913,5566,1015,6316,2566,1619,959,"CD4+CD8-"
"13767",3049,3438,6837,982,5351,794,5939,6134,1474,897,"CD8+CD4-"
"13770",2014,6098,516,2145,5445,4846,1524,2403,1713,1320,"CD56dim"
"13772",2086,3974,2423,4110,4994,3700,1984,4119,2838,2878,"Monocytes"
"13777",1668,2843,7002,5871,5523,1187,6272,2398,1822,1136,"CD4+CD8-"
"13778",596,2902,6907,2439,5365,2974,6536,5871,1811,973,"CD8+CD4-"
"13782",1584,4115,7128,5881,5224,1636,5879,2616,1389,824,"CD4+CD8-"
"13784",1036,5205,6949,5723,5240,2371,6345,463,1218,829,"CD4+CD8-"
"13790",2416,4640,1762,3389,4524,4424,2262,4929,2901,2616,"Monocytes"
"13791",2488,4061,6739,2622,5694,591,5847,5892,1801,1054,"CD8+CD4-"
"13793",2044,4069,7055,5709,5298,1717,6224,1939,1344,852,"CD4+CD8-"
"13798",2146,5888,2338,2260,5314,5117,1987,5592,1887,1258,"CD56dim"
"13801",1926,1915,6937,1708,5393,1558,5587,6016,1461,1100,"CD8+CD4-"
"13807",3087,4179,7308,5920,5415,2429,5642,1151,1119,1001,"CD4+CD8-"
"13809",765,2893,7286,5865,5464,1876,5832,1942,1303,855,"CD4+CD8-"
"13815",2026,5675,1339,1802,5727,5126,1917,3504,1798,1215,"CD56dim"
"13826",1649,4782,1721,4133,5061,3879,2129,4554,2671,2974,"Monocytes"
"13831",1862,4784,2128,3494,4912,4537,2650,5001,2856,2815,"Monocytes"
"13836",3071,4508,7232,5642,5110,1985,5618,1537,1475,866,"CD4+CD8-"
"13839",2081,3034,3606,4279,5259,3491,2917,3850,4265,6448,"Eosinophils"
"13842",1713,5135,2236,2042,5593,5213,1465,4583,1871,1180,"CD56dim"
"13844",6078,5505,683,7218,6094,4354,4220,7516,1626,998,"Mature SIg Lambda"
"13847",2541,3761,3705,4490,5369,3518,3892,4133,3520,6701,"Eosinophils"
"13848",2076,5043,1194,4414,5047,4509,1617,5243,3030,3206,"Monocytes"
"13853",1216,1811,7105,5841,5484,1491,6263,1266,1583,987,"CD4+CD8-"
"13855",2684,4575,7191,5777,5085,1625,5509,1664,1077,422,"CD4+CD8-"
"13856",2134,4199,7138,5910,5430,1573,5813,2022,1161,841,"CD4+CD8-"
"13857",2339,4754,1064,3747,4583,4090,2699,4603,2377,3431,"Monocytes"
"13860",1683,3945,7046,5914,5652,1653,5423,2169,1542,934,"CD4+CD8-"
"13862",2206,4475,2009,4224,5130,4384,1931,4777,3433,2653,"Monocytes"
"13864",2169,1522,6441,5980,5486,1926,6303,2285,1924,1051,"CD4+CD8-"
"13870",2118,2663,3647,4263,5294,3424,3247,4027,3622,6568,"Eosinophils"
"13877",2541,1662,6693,5867,5431,1144,6339,2105,1654,956,"CD4+CD8-"
"13881",2634,3962,6939,2212,5349,1800,6036,6166,1535,829,"CD8+CD4-"
"13882",1881,4185,3207,3846,5229,4830,2384,5346,2905,2830,"Monocytes"
"13883",2742,3457,7095,1534,5773,889,5570,6331,1777,1234,"CD8+CD4-"
"13889",2088,4243,2060,3871,5001,4493,2768,4814,2923,2906,"Monocytes"
"13893",1723,4103,3383,1147,5440,4654,2211,1715,1722,1196,"CD56dim"
"13895",1848,2840,2939,4279,5318,3316,3378,3789,3993,6292,"Eosinophils"
"13896",2270,949,7110,1407,5717,2968,4637,6342,1444,1004,"CD8+CD4-"
"13900",2870,3560,3246,4469,5223,3621,3389,4302,3560,6548,"Eosinophils"
"13906",1837,1374,6844,1538,5527,5017,5047,6189,1592,1087,"CD8+CD4-"
"13907",1118,4129,7363,5822,5353,1540,5868,1264,1296,448,"CD4+CD8-"
"13914",1578,3351,6436,5845,5559,1324,6629,937,1648,1059,"CD4+CD8-"
"13915",2365,4507,7192,5949,5519,1509,6338,1804,1479,903,"CD4+CD8-"
"13919",1015,2243,6864,5894,5499,1961,6479,2607,1692,1087,"CD4+CD8-"
"13926",1632,6439,174,2589,5684,4886,2202,5600,2172,1662,"CD56dim"
"13928",2366,3158,3494,4436,5346,3329,3407,4207,4141,6867,"Eosinophils"
"13931",2072,4578,1696,4217,5077,4407,2331,4812,3203,2494,"Monocytes"
"13932",2088,5185,1557,1788,5568,5061,2197,3165,1988,1245,"CD56dim"
"13934",3732,5040,7306,6002,5514,1170,6534,1533,1505,951,"CD4+CD8-"
"13936",2133,2905,6833,889,5364,2595,5828,6074,1219,804,"CD8+CD4-"
"13939",2327,3632,2793,4363,5258,3210,3543,4093,3606,6463,"Eosinophils"
"13941",2306,4394,3743,1969,5484,5343,1232,4929,1712,1264,"CD56dim"
"13944",3013,4206,7066,5877,5354,1905,6245,2633,1577,1076,"CD4+CD8-"
"13949",2475,3415,3157,4006,5107,3103,2993,3790,3937,6430,"Eosinophils"
"13950",2283,3558,7315,5783,5173,1434,5861,1949,1275,795,"CD4+CD8-"
"13951",2575,4615,7210,5864,5415,1570,6296,1164,1188,781,"CD4+CD8-"
"13955",1448,2947,6611,2137,5701,2720,5971,6344,2068,1315,"CD8+CD4-"
"13957",1457,4935,7384,5895,5529,1749,6534,1348,1422,889,"CD4+CD8-"
"13959",3483,2173,6820,5919,5696,1465,7118,1869,2061,1410,"CD4+CD8-"
"13966",1948,1664,7111,5504,5385,1831,5350,2060,1779,846,"CD4+CD8-"
"13968",2088,4452,2878,3592,4928,4046,2468,4530,2867,2768,"Monocytes"
"13972",5452,4819,1094,6640,5253,5777,4313,3020,1283,832,"Mature SIg Kappa"
"13973",1991,1660,7099,5627,5254,1782,5503,1319,1439,798,"CD4+CD8-"
"13979",1474,3501,7151,1092,5351,1935,5915,5475,1026,801,"CD8+CD4-"
"13981",2651,3581,6959,5993,5669,1966,6347,1910,1813,1264,"CD4+CD8-"
"13983",2909,3885,2121,4110,5448,3546,2465,4310,3269,2133,"Monocytes"
"13990",794,3940,7390,5741,5371,1666,6385,1359,1540,798,"CD4+CD8-"
"13992",1984,5697,2683,2101,5485,5000,2072,3400,1894,1371,"CD56dim"
"13997",6309,3400,978,6395,5345,6003,2578,2716,1486,1092,"Mature SIg Kappa"
"14000",1696,6105,231,2413,5610,5237,2574,3392,1895,1405,"CD56dim"
"14002",2168,1313,7070,1598,5509,3753,4928,6090,1541,1120,"CD8+CD4-"
"14011",2225,6155,708,1521,5484,5659,645,2313,1638,1031,"CD56bright"
"14012",3071,3517,6955,5536,5316,1437,6072,1501,1616,860,"CD4+CD8-"
"14014",2557,5094,1422,3852,4950,4712,2896,5298,3048,2736,"Monocytes"
"14020",2055,3923,2425,1404,5436,4795,2041,3175,1953,1109,"CD56dim"
"14023",1835,4838,1745,1838,5487,5104,1816,2626,1733,1204,"CD56dim"
"14024",1909,4270,7154,5728,5280,1535,5832,2044,1218,939,"CD4+CD8-"
"14028",1632,2260,6845,2164,5667,3633,4901,5958,1561,992,"CD8+CD4-"
"14046",5799,2865,1097,6509,5232,6112,1410,2588,1727,903,"Mature SIg Kappa"
"14051",2009,5292,1977,1071,5602,5473,1252,5460,2000,1207,"CD56dim"
"14055",1465,3937,7168,2858,5520,1610,6158,5851,1820,1098,"CD8+CD4-"
"14060",583,2633,7013,5920,5564,2024,5986,2824,1987,1147,"CD4+CD8-"
"14066",2324,4761,3063,3658,5171,4394,1527,4951,2768,3190,"Monocytes"
"14067",2980,4767,7117,5758,5209,1990,5967,2095,1119,642,"CD4+CD8-"
"14068",2064,2525,3277,4145,5225,3223,3828,3871,4142,6249,"Eosinophils"
"14070",2013,3401,2661,4141,5261,3143,3411,3743,3898,6157,"Eosinophils"
"14072",2195,3997,7219,5927,5517,1710,6211,2595,1310,928,"CD4+CD8-"
"14075",2740,2816,3276,4239,5183,3183,3460,3774,4007,6442,"Eosinophils"
"14079",2031,3091,7080,5835,5219,1293,5735,2178,1319,729,"CD4+CD8-"
"14080",1900,4760,2462,3537,4895,3886,1995,4498,2714,2237,"Monocytes"
"14089",2069,1993,6885,778,5655,1225,5682,6472,1720,1207,"CD8+CD4-"
"14091",1755,5024,1004,3742,4868,4412,1542,5006,2860,3814,"Monocytes"
"14094",1655,5043,2597,4009,5125,4087,2807,4961,1431,2899,"Monocytes"
"14095",1200,5047,7257,5806,5337,1600,6137,1667,1478,875,"CD4+CD8-"
"14102",1806,4778,1693,3955,4863,4199,1948,4995,3071,3092,"Monocytes"
"14103",2293,4140,2207,3818,5086,3917,2498,4462,2704,2485,"Monocytes"
"14107",1749,3489,7066,1460,5441,1325,5804,6086,826,764,"CD8+CD4-"
"14108",2211,4658,2298,3768,5177,4487,1311,4956,3068,2565,"Monocytes"
"14109",899,3806,7147,5822,5342,1962,6133,2749,1392,1026,"CD4+CD8-"
"14111",2408,1804,6992,2490,5514,2661,5940,6176,1462,863,"CD8+CD4-"
"14114",1418,4247,2264,4021,4762,4413,2572,4953,2352,2757,"Monocytes"
"14115",1450,3284,6984,5894,5531,1983,5648,2667,1717,1269,"CD4+CD8-"
"14118",2095,4130,7339,5772,5372,2223,6025,1272,1464,1012,"CD4+CD8-"
"14119",2465,4541,1853,3763,5035,4100,2337,4759,3140,2453,"Monocytes"
"14121",2340,4519,2352,3220,4812,3794,2174,4627,2476,3156,"Monocytes"
"14123",2146,4681,1814,3568,5274,4505,2797,4889,2788,2819,"Monocytes"
"14130",2239,4812,2389,3722,5419,3756,1863,4256,3027,2471,"Monocytes"
"14134",2386,5018,2057,3704,5152,4578,2183,5167,2781,2216,"Monocytes"
"14135",2595,3307,3368,4354,5362,3376,3804,4063,4298,6568,"Eosinophils"
"14136",2612,6075,653,2213,5299,5251,1866,3482,1862,1087,"CD56dim"
"14137",2642,4572,1304,3473,4896,4395,2082,4914,2810,2878,"Monocytes"
"14139",2534,2773,6669,6165,5680,1785,6043,2928,1971,1226,"CD4+CD8-"
"14141",1696,5345,2117,3484,4817,4607,2551,5039,2126,3268,"Monocytes"
"14144",1522,1083,7018,5814,5454,1789,6476,1801,1504,1037,"CD4+CD8-"
"14145",2159,4539,1907,5039,5637,2607,5721,4644,2892,2381,"Monocytes"
"14149",2808,1713,6615,5729,5463,1835,6815,1482,1889,1242,"CD4+CD8-"
"14157",1430,2226,7135,5613,5402,1434,5626,1660,1335,801,"CD4+CD8-"
"14158",1675,2469,6786,5798,5542,1925,6724,2770,1570,1248,"CD4+CD8-"
"14160",2514,2340,7417,5765,5126,1982,5789,1544,1383,752,"CD4+CD8-"
"14161",2876,5402,927,3832,5037,4371,2222,4944,3134,3638,"Monocytes"
"14162",2151,5050,1817,3469,4965,4201,1809,4892,2932,2581,"Monocytes"
"14173",2077,4325,6714,5845,5455,1814,6062,2395,1399,718,"CD4+CD8-"
"14176",2248,2743,7109,5759,5601,1590,5646,2056,1830,1196,"CD4+CD8-"
"14177",6377,3191,2171,6776,5333,6044,3060,2884,2259,1336,"Mature SIg Kappa"
"14183",1730,4903,2056,3382,5182,4491,1867,5048,2920,3182,"Monocytes"
"14185",2210,4189,6941,1508,5415,2543,5923,6052,1122,987,"CD8+CD4-"
"14186",2568,1531,7028,1495,5611,2445,6158,6287,1587,1237,"CD8+CD4-"
"14188",2599,4342,2851,4382,5198,4496,1888,4797,2684,3328,"Monocytes"
"14193",1598,3257,6834,1422,5666,2768,6496,6313,1519,1051,"CD8+CD4-"
"14194",2571,1733,6901,5609,5461,1645,6209,1305,1689,1006,"CD4+CD8-"
"14196",1982,4706,1505,1942,5563,5263,2416,3268,1892,1365,"CD56dim"
"14197",2744,5553,1162,730,5143,6214,0,4382,2083,1185,"CD56bright"
"14198",1907,4632,3004,3604,4914,4541,2507,4934,2902,3114,"Monocytes"
"14200",2125,4576,3161,4106,5211,4770,2224,5411,2997,2581,"Monocytes"
"14201",2261,3046,2992,4277,5147,3304,3166,4147,4168,6272,"Eosinophils"
"14202",1260,2594,6588,6048,5539,1869,6718,2125,2093,1242,"CD4+CD8-"
"14203",1963,6033,1046,1099,5513,2728,1555,3416,1750,1248,"CD56dim"
"14206",2363,4246,7310,5982,5452,1249,6002,2769,1525,992,"CD4+CD8-"
"14207",2334,4376,4005,4714,5457,3785,3992,4372,3604,7023,"Eosinophils"
"14212",2017,3650,2471,3740,4901,3753,1977,4216,2956,2664,"Monocytes"
"14216",2192,2911,7019,5827,5253,1987,6101,2419,1723,858,"CD4+CD8-"
"14217",2414,4705,2603,2201,5526,5172,1464,3251,1792,1073,"CD56dim"
"14219",2680,3145,2829,4231,5224,3379,3569,3764,4164,6314,"Eosinophils"
"14220",2189,4159,1795,4083,5032,4330,2125,4580,2854,2422,"Monocytes"
"14222",2198,3264,6989,5772,5092,1669,5826,2119,1223,528,"CD4+CD8-"
"14225",1333,4955,7246,5940,5451,1420,6359,2671,1613,1037,"CD4+CD8-"
"14226",2007,5921,2455,2385,5594,5406,2133,4153,2145,1309,"CD56dim"
"14228",2899,1724,6928,1641,5389,2412,6018,5910,1322,934,"CD8+CD4-"
"14229",1925,3512,6811,3730,5399,1462,4907,6067,1847,953,"CD8+CD4-"
"14231",3115,2465,7144,1797,5481,1660,5827,6253,1459,1073,"CD8+CD4-"
"14234",1692,4806,2194,3712,4977,4581,2554,5013,2525,2623,"Monocytes"
"14238",2431,2902,6760,2733,5733,2263,5025,5975,1808,1166,"CD8+CD4-"
"14239",1682,3933,7305,5746,5214,2072,5969,2049,1192,815,"CD4+CD8-"
"14245",6316,5051,1731,6551,5659,3033,3964,6562,1609,906,"Mature SIg Lambda"
"14246",1968,4476,7227,5772,5456,1185,5897,2042,1103,877,"CD4+CD8-"
"14248",1107,2982,7049,5518,5351,1089,5639,2300,1436,829,"CD4+CD8-"
"14256",2512,5329,1645,3897,4981,4896,2245,5326,3025,2543,"Monocytes"
"14260",2432,3668,3364,4549,5359,3597,3902,4111,3834,6765,"Eosinophils"
"14262",1678,3283,6712,3476,5580,2363,6100,5882,1528,1040,"CD8+CD4-"
"14267",1605,4412,7280,5729,5271,2014,5544,1407,1168,758,"CD4+CD8-"
"14271",3574,2759,7229,5874,5529,1900,6379,1930,1568,812,"CD4+CD8-"
"14272",2347,3744,3094,4365,5333,2978,3691,4057,4459,6587,"Eosinophils"
"14274",2073,6307,2322,2394,5580,5042,1901,5011,1829,1339,"CD56dim"
"14275",1493,3940,6892,5784,5438,1406,6188,662,1342,835,"CD4+CD8-"
"14279",1420,5779,1500,2390,5219,4302,2575,3025,1947,1161,"CD56dim"
"14280",1099,4496,7241,5659,5047,1599,5248,2313,1189,428,"CD4+CD8-"
"14283",2312,5520,1336,1838,5468,5209,2149,3975,1973,1497,"CD56dim"
"14293",2457,2265,6721,1574,5321,2351,5790,5901,1289,826,"CD8+CD4-"
"14295",1530,3343,7236,5837,5387,1506,6238,2898,1905,2147,"CD4+CD8-"
"14300",1868,4245,7371,5889,5535,1224,6135,2747,1469,939,"CD4+CD8-"
"14301",2582,6216,2734,2027,5385,5170,1513,3421,1986,1172,"CD56dim"
"14303",1902,5408,869,2076,5269,4294,2572,3034,1791,1196,"CD56dim"
"14304",796,3827,7236,5816,5258,1656,5999,2585,1342,804,"CD4+CD8-"
"14308",884,808,7228,5872,5485,1302,6713,1818,1760,1109,"CD4+CD8-"
"14309",2167,6411,326,1226,5665,4414,1766,4823,1996,1424,"CD56dim"
"14316",5438,1930,1862,6175,4843,2090,2163,5869,1665,937,"Mature SIg Lambda"
"14318",1980,3666,2060,2676,5473,4694,1632,3244,1972,1199,"CD56dim"
"14319",2238,5952,193,1962,5504,5127,1167,3649,1569,1460,"CD56dim"
"14321",1929,5263,7198,6021,5467,1586,6203,2427,1520,1009,"CD4+CD8-"
"14327",2163,3388,628,1764,5545,5408,2338,2603,1539,1169,"CD56dim"
"14329",2272,1338,6818,1205,5581,2993,3804,6170,1786,1180,"CD8+CD4-"
"14332",1947,4742,1971,3699,5151,3823,2585,4571,3022,2121,"Monocytes"
"14333",3050,3620,3058,4473,5305,3602,3857,3973,4258,6784,"Eosinophils"
"14334",2008,4631,2420,3783,4914,4662,2287,5050,2963,1878,"Monocytes"
"14342",2905,5937,2430,1583,5656,5421,353,5232,2010,1177,"CD56dim"
"14344",2337,3393,7019,5751,5506,1610,5986,2355,1790,894,"CD4+CD8-"
"14345",2467,3862,7158,5932,5384,1463,6005,1674,1505,939,"CD4+CD8-"
"14351",2854,5273,2245,3967,4761,4576,2182,5045,2455,3272,"Monocytes"
"14356",1279,3843,7179,5767,5337,1573,6000,1967,1441,1004,"CD4+CD8-"
"14357",1951,5173,2066,4164,5095,4073,2203,4811,2591,3140,"Monocytes"
"14358",2393,4204,3063,4697,4971,3899,1802,4597,2432,2906,"Monocytes"
"14359",2266,6140,400,1530,5526,5826,923,4816,1906,1301,"CD56bright"
"14368",6123,3998,1617,6753,5305,2522,1912,6215,1783,914,"Mature SIg Lambda"
"14371",1918,1252,7237,5926,5502,1033,6684,2069,1887,1218,"CD4+CD8-"
"14372",2079,1384,7139,2679,5879,573,5385,6366,1816,1131,"CD8+CD4-"
"14376",1937,5168,2555,3786,4962,4099,2110,4978,2876,2563,"Monocytes"
"14377",2597,3137,3632,4221,5206,3232,2855,3811,3471,6199,"Eosinophils"
"14378",2726,4245,7108,5897,5389,2181,5764,1913,1292,692,"CD4+CD8-"
"14379",1424,5070,7218,5807,5369,929,6019,2277,1295,789,"CD4+CD8-"
"14380",1649,5684,962,1979,5577,4934,1950,3439,1865,1349,"CD56dim"
"14381",2614,3011,3509,4106,5122,2974,3194,3879,3478,5930,"Eosinophils"
"14383",2350,3349,1875,2054,5277,4186,1847,4849,1798,948,"CD56dim"
"14385",1883,4663,2085,3586,5147,4527,1760,4864,2372,3637,"Monocytes"
"14386",1396,2242,7136,1992,5725,2520,5862,6482,1769,1468,"CD8+CD4-"
"14387",1484,4127,7194,5589,5381,1672,6025,1570,1356,923,"CD4+CD8-"
"14388",2120,6203,0,1181,5614,4107,2307,5182,2255,1413,"CD56dim"
"14390",6083,2827,1408,7018,5491,2906,901,6555,1994,1304,"Mature SIg Lambda"
"14391",1876,4614,2025,3502,4985,4122,2569,4850,3142,2964,"Monocytes"
"14394",1903,4089,7001,1799,5674,3499,4069,6092,2085,889,"CD8+CD4-"
"14396",1909,4544,7514,5766,5312,1410,5978,1817,1308,1062,"CD4+CD8-"
"14398",1630,5784,859,1855,5559,5091,1463,3590,1941,1590,"CD56dim"
"14400",6374,4476,1142,6186,5251,2129,1867,4431,1531,1034,"Mature SIg Lambda"
"14406",3450,3582,3651,4738,5422,3767,3946,4294,4077,6875,"Eosinophils"
"14408",1935,5297,1315,1583,5593,5108,1666,5035,1759,1363,"CD56dim"
"14412",1284,4792,7223,5801,5351,1239,6107,2383,1217,789,"CD4+CD8-"
"14414",1733,1934,6751,4053,5832,1956,5488,6321,1753,1468,"CD8+CD4-"
"14415",2453,3852,4135,4299,4934,3177,2489,3665,4222,6694,"Eosinophils"
"14418",2360,4885,2111,4009,4839,4019,1752,4746,2819,3046,"Monocytes"
"14419",2965,3257,6818,5930,5704,2022,6666,1747,1535,1051,"CD4+CD8-"
"14421",1896,4937,1411,882,5461,5195,1665,3276,1867,1256,"CD56dim"
"14423",3365,1279,7113,5583,5454,7575,6095,7302,1485,1841,"CD8+CD4-"
"14424",2079,4862,2340,3817,4785,3758,1909,4465,2561,3489,"Monocytes"
"14432",2116,3045,3001,4430,5417,3538,3577,4221,4372,6868,"Eosinophils"
"14433",6329,4771,1335,6875,5387,5361,2233,2785,1393,976,"Mature SIg Kappa"
"14435",2620,4656,7289,5684,5219,1362,5623,2456,1358,889,"CD4+CD8-"
"14437",1738,3481,6575,2687,5472,1126,4373,5842,1442,953,"CD8+CD4-"
"14440",2839,4819,981,2509,5596,5134,1655,4714,1814,1193,"CD56dim"
"14444",1909,1838,6709,2463,5661,3090,5689,6168,1987,1234,"CD8+CD4-"
"14449",2877,2954,6925,5599,5384,1803,6248,2151,1114,824,"CD4+CD8-"
"14454",1768,1533,6811,1770,5414,105,5418,6115,1129,1084,"CD8+CD4-"
"14456",2757,2711,7060,1229,5579,611,6069,6096,1379,843,"CD8+CD4-"
"14457",1435,4037,7045,5806,5433,1184,5832,1453,1365,1054,"CD4+CD8-"
"14460",1579,1685,6278,5623,5524,1741,5052,1290,2171,1210,"CD4+CD8-"
"14462",1957,3711,6940,1160,5364,2139,5781,6243,1271,619,"CD8+CD4-"
"14465",1990,5549,606,743,5374,4861,1350,2286,1974,1180,"CD56dim"
"14467",1979,4446,1679,4392,5102,3966,1910,4385,2691,2471,"Monocytes"
"14468",2018,2237,2827,3072,5004,3122,2045,3958,2890,1363,"CD56dim"
"14469",2306,5216,740,2013,5483,5374,2371,5038,1804,1834,"CD56dim"
"14473",2694,992,6722,5760,5490,1588,6437,1273,1449,801,"CD4+CD8-"
"14476",1764,4654,2405,3850,4968,3667,2500,4303,2375,3513,"Monocytes"
"14480",1830,2805,7094,5900,5638,1889,6711,2591,1714,984,"CD4+CD8-"
"14483",2153,5517,609,2024,5666,5148,2376,3161,1686,1161,"CD56dim"
"14486",2104,3768,889,4016,5437,4289,2549,4789,2354,2920,"Monocytes"
"14490",2572,3439,6647,2796,5721,2196,5839,6355,2195,1598,"CD8+CD4-"
"14492",2303,6451,41,2568,5338,4878,2022,2925,2016,1487,"CD56dim"
"14493",1722,5672,1062,2523,5319,4872,2234,2659,1724,1004,"CD56dim"
"14496",2366,4535,1855,4305,4779,4357,1783,4865,2490,3229,"Monocytes"
"14498",2191,4219,6772,1561,5393,918,6018,6183,1570,841,"CD8+CD4-"
"14499",2017,4757,1573,4402,4973,4376,1949,4849,2952,3476,"Monocytes"
"14503",2640,3783,3288,4409,5331,3253,3802,4077,4406,6878,"Eosinophils"
"14504",3173,2804,6777,5822,5285,1205,6676,2197,1925,1012,"CD4+CD8-"
"14505",1553,3732,6708,5941,5291,1999,6082,2267,1285,832,"CD4+CD8-"
"14507",1030,3876,7374,5696,5230,1159,5741,2384,1234,829,"CD4+CD8-"
"14519",2831,4411,6887,1782,5846,1825,6361,6020,1481,951,"CD8+CD4-"
"14524",2389,3721,7375,5886,5469,1194,5808,2643,1103,786,"CD4+CD8-"
"14526",2399,4841,2014,3977,4914,4478,2427,4926,2929,2955,"Monocytes"
"14528",2426,4860,2024,3700,4746,4481,1882,5021,3003,2772,"Monocytes"
"14534",2041,2024,6808,2754,5788,2741,4885,5814,1522,1174,"CD8+CD4-"
"14535",2388,5060,1467,3784,4681,4443,2465,4950,2653,3466,"Monocytes"
"14541",3379,3534,7056,5901,5283,1531,5969,441,1252,666,"CD4+CD8-"
"14542",2066,2437,6909,987,5282,1399,5845,6138,1226,766,"CD8+CD4-"
"14545",1892,3873,2260,3582,5035,4346,1729,4608,2566,2061,"Monocytes"
"14549",5947,2937,2455,6574,4831,2176,1572,5352,1510,872,"Mature SIg Lambda"
"14556",2040,4451,1786,4109,5122,4371,2556,4988,2739,2638,"Monocytes"
"14558",2808,4122,7181,5748,5191,1640,6173,2695,1755,1031,"CD4+CD8-"
"14559",2255,3688,1170,1796,5464,5184,2676,5544,1795,1344,"CD56dim"
"14565",912,1819,6754,1531,5389,1308,5964,6156,1173,866,"CD8+CD4-"
"14566",2865,4944,2367,5028,5450,3842,6219,4668,3083,2332,"Monocytes"
"14570",2101,5546,2049,2665,5586,4193,2320,3625,1839,1494,"CD56dim"
"14571",1993,4063,7170,5747,5204,1880,5831,2732,1307,937,"CD4+CD8-"
"14575",2851,4222,7336,5865,5437,710,6127,2275,1403,939,"CD4+CD8-"
"14579",1875,4042,1657,1959,5413,4080,2335,2664,1759,1250,"CD56dim"
"14580",1220,4713,7182,5911,5370,1939,6285,2274,1390,666,"CD4+CD8-"
"14581",2332,5543,1692,2162,5404,5148,2071,4363,1806,1210,"CD56dim"
"14582",1805,4768,1188,2264,5371,5281,1544,3153,1868,1266,"CD56dim"
"14584",2220,4641,1893,4209,5166,3969,1916,4628,3398,1868,"Monocytes"
"14585",5902,2787,1821,6734,5162,3384,1792,5936,1518,1523,"Mature SIg Lambda"
"14586",2227,4792,2071,4250,5411,4188,2179,4696,3354,2507,"Monocytes"
"14591",1852,4211,7260,6000,5611,1474,6437,2095,1457,911,"CD4+CD8-"
"14592",1965,2572,7399,5792,5387,1238,5901,1000,1239,984,"CD4+CD8-"
"14593",2637,4394,7340,5940,5546,1585,6164,1844,1341,875,"CD4+CD8-"
"14594",1775,1129,6552,2443,5506,1915,4229,5776,1453,998,"CD8+CD4-"
"14597",3183,3298,3834,4694,5268,3587,3868,4339,3687,6664,"Eosinophils"
"14599",1670,3526,7243,5817,5406,1732,6019,2486,1530,769,"CD4+CD8-"
"14600",1957,4421,1040,3801,5001,4140,2184,4671,1716,2677,"Monocytes"
"14606",1875,4536,7148,1265,5881,2094,5214,6280,1876,1182,"CD8+CD4-"
"14607",1927,4794,2077,2838,5451,4832,2367,3843,1833,1073,"CD56dim"
"14611",2351,4805,909,4356,4933,4205,2517,4964,2803,3315,"Monocytes"
"14612",2166,4128,2076,4222,5583,3664,2319,4306,3126,2753,"Monocytes"
"14613",1560,5216,7584,5939,5450,1774,6146,2093,1333,1210,"CD4+CD8-"
"14614",562,1634,6865,5575,5337,1535,6620,357,1492,801,"CD4+CD8-"
"14617",1753,3565,7402,6009,5595,1516,6547,2508,1662,1001,"CD4+CD8-"
"14622",2305,5066,2214,2560,5575,5391,1776,5504,2031,1507,"CD56dim"
"14625",2329,4242,7016,5779,5240,1542,5853,2479,1367,648,"CD4+CD8-"
"14627",1594,5883,994,2254,5414,4762,1366,4544,2000,1357,"CD56dim"
"14635",1860,3103,7461,6034,5440,1770,6113,2296,1288,671,"CD4+CD8-"
"14639",2242,3143,3810,4081,5208,3141,3118,3686,3833,5977,"Eosinophils"
"14641",1216,2361,7232,5873,5461,1180,6123,1964,1533,735,"CD4+CD8-"
