"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"2774",2014,5236,831,2333,5482,4986,2337,4594,2006,1341,"CD56dim"
"2780",1204,4877,7020,5684,5328,1897,5643,1896,1716,763,"CD4+CD8-"
"2782",1028,4375,7000,5773,5504,1377,6538,1242,1991,1003,"CD4+CD8-"
"2783",1570,5552,7171,5902,5383,1354,5945,908,1751,1098,"CD4+CD8-"
"2786",6216,3709,1879,6483,5298,2905,2407,5025,1575,686,"Mature SIg Lambda"
"2787",2404,2830,3132,4581,5274,3474,3978,4078,3609,7304,"Eosinophils"
"2791",2403,5312,6963,796,5542,2832,5902,6012,1662,1064,"CD8+CD4-"
"2792",2285,4711,7455,5839,5281,1467,5827,2498,1532,922,"CD4+CD8-"
"2793",2021,5345,604,2440,5515,4869,2118,5040,2043,1489,"CD56dim"
"2794",3937,5786,7115,5928,5522,1544,6692,1534,1839,942,"CD4+CD8-"
"2795",1888,4393,1436,1606,5552,5156,2049,5621,1928,1128,"CD56dim"
"2808",5955,2641,2492,6538,5128,3150,2558,5549,1803,877,"Mature SIg Lambda"
"2812",2291,2039,7097,5609,5330,1385,5470,2106,1545,874,"CD4+CD8-"
"2813",2192,4490,7270,5949,5418,796,5896,2555,1794,945,"CD4+CD8-"
"2814",1576,4307,7291,5869,5374,1716,5824,1868,1593,849,"CD4+CD8-"
"2816",1423,1531,7363,5900,5543,1434,6098,3013,2436,1053,"CD4+CD8-"
"2818",2042,5731,7035,5812,5448,1528,5779,2286,1481,1051,"CD4+CD8-"
"2819",1693,2442,7282,5930,5359,1744,5716,2092,1723,812,"CD4+CD8-"
"2823",2465,4825,3059,5271,5543,4700,2798,5456,3972,4568,"Monocytes"
"2826",1614,1954,7103,5550,5356,1946,4805,2438,2134,798,"CD4+CD8-"
"2827",2376,4646,7235,5851,5497,1409,5777,1950,1624,860,"CD4+CD8-"
"2829",848,4850,7059,5822,5444,1511,5854,2989,1568,781,"CD4+CD8-"
"2834",5830,3913,2061,6484,5461,5703,2962,3912,1759,829,"Mature SIg Kappa"
"2835",1396,972,7339,5973,5606,1784,5856,2472,2120,1128,"CD4+CD8-"
"2836",2074,2819,3201,4476,5492,3493,3825,4079,3758,7417,"Eosinophils"
"2837",2668,2353,2774,4295,5202,3304,3363,3759,4330,6862,"Eosinophils"
"2838",6071,5033,1128,6777,5873,3359,2661,7002,2021,1296,"Mature SIg Lambda"
"2839",2315,3949,6914,5708,5211,1579,5774,2494,1741,1804,"CD4+CD8-"
"2843",2039,3225,1644,2006,5155,1693,1839,2434,2322,942,"CD56dim"
"2845",1929,4008,3221,4548,5340,4778,2725,5538,3306,4672,"Monocytes"
"2846",1435,1686,7239,5984,5542,1575,6066,2615,1642,959,"CD4+CD8-"
"2847",3112,3191,6747,5701,5421,1974,6103,2024,1394,703,"CD4+CD8-"
"2848",2704,3904,7269,5864,5344,1253,6005,1558,1529,806,"CD4+CD8-"
"2849",2258,5368,7193,5873,5412,987,6177,1848,1663,1031,"CD4+CD8-"
"2855",1815,1308,6951,6054,5635,1048,6643,2372,1735,1128,"CD4+CD8-"
"2857",1463,2995,7600,5858,5404,2000,5478,1962,1815,636,"CD4+CD8-"
"2858",2512,3919,7365,5851,5488,1506,5945,2422,1386,1051,"CD4+CD8-"
"2860",2165,1569,6904,5851,5392,1741,5733,1986,1542,1100,"CD4+CD8-"
"2861",1479,1693,7276,5918,5581,1864,6831,1201,2037,1003,"CD4+CD8-"
"2866",2035,4639,1593,2345,5641,4985,2278,5237,2088,1431,"CD56dim"
"2869",2441,2682,6834,5148,5456,1799,5227,6070,2356,1339,"CD8+CD4-"
"2879",1365,4250,7260,5850,5332,1330,6014,1073,1662,732,"CD4+CD8-"
"2880",5724,4064,1838,6581,5405,2270,2328,6271,1668,852,"Mature SIg Lambda"
"2882",2155,5612,6809,5858,5482,1810,5919,2439,1613,1001,"CD4+CD8-"
"2883",2058,5760,691,1636,5351,5151,1927,4807,1752,1196,"CD56dim"
"2884",2444,4384,6654,1510,5592,1772,6019,6233,1973,1141,"CD8+CD4-"
"2890",6022,5246,614,6574,5220,5309,3030,4020,1664,846,"Mature SIg Kappa"
"2892",1730,3297,7287,5851,5483,1256,6044,1823,1837,1084,"CD4+CD8-"
"2893",1287,1966,6700,5587,5351,1149,6068,2072,1170,829,"CD4+CD8-"
"2895",2346,4930,1780,4469,5094,3983,2778,5081,2776,3464,"Monocytes"
"2897",1603,3308,7200,5691,5466,971,5532,1306,1499,607,"CD4+CD8-"
"2900",1132,2532,7383,5868,5475,2359,5737,2086,1559,781,"CD4+CD8-"
"2904",2405,5641,6505,5800,5424,1248,5896,1375,1555,772,"CD4+CD8-"
"2905",2543,1943,7003,2001,5397,1700,6109,5965,2392,1095,"CD8+CD4-"
"2906",2584,2130,7327,6048,5671,3695,5299,2655,1602,1743,"CD4+CD8-"
"2909",1586,307,7378,5877,5377,2024,5595,3660,2189,1056,"CD4+CD8-"
"2911",5804,4208,1499,6683,5510,6394,3424,4357,1628,894,"Mature SIg Kappa"
"2912",2589,3970,6440,5762,5378,1288,6061,1902,1559,866,"CD4+CD8-"
"2914",3064,5785,7356,5825,5431,1676,6232,2355,1755,1062,"CD4+CD8-"
"2915",3668,5501,7084,5894,5377,1925,6370,1273,1718,855,"CD4+CD8-"
"2917",2341,4201,7289,5871,5450,1145,5809,1970,1771,880,"CD4+CD8-"
"2919",791,3901,7124,5903,5319,1536,6627,2384,1940,1003,"CD4+CD8-"
"2923",2691,1003,6717,5754,5295,1451,5163,2370,2235,978,"CD4+CD8-"
"2927",2328,772,6937,5579,4819,1553,5780,1944,2027,821,"CD4+CD8-"
"2929",2314,5542,2031,1381,5664,5042,1045,4928,2152,1339,"CD56dim"
"2932",1849,4464,6983,5942,5436,1500,6085,2130,1837,905,"CD4+CD8-"
"2933",1993,4143,7414,5835,5290,1456,5635,1718,1519,654,"CD4+CD8-"
"2938",2515,4322,7137,5709,5393,1210,6088,2540,1704,717,"CD4+CD8-"
"2939",839,2281,7228,1815,5508,1736,6170,6089,1691,1239,"CD8+CD4-"
"2944",2000,4346,2230,5238,5388,4882,2561,5545,3829,4167,"Monocytes"
"2946",2324,823,7467,6110,5789,1041,5452,2149,1761,1070,"CD4+CD8-"
"2957",2284,2355,1199,1754,5454,5251,1174,5292,2204,1312,"CD56dim"
"2959",1577,1785,6919,5810,5469,2058,5837,1783,1690,803,"CD4+CD8-"
"2962",1414,4897,7496,5983,5489,1797,6131,2250,2186,1075,"CD4+CD8-"
"2966",1763,3441,6712,1526,5582,2639,5911,5845,1539,886,"CD8+CD4-"
"2971",1893,4369,7445,5822,5494,1568,5795,1546,1762,956,"CD4+CD8-"
"2972",2647,3272,7383,5981,5395,1948,6072,2178,2100,1020,"CD4+CD8-"
"2977",2374,6056,7101,6254,5759,1385,5934,2199,1442,1492,"CD4+CD8-"
"2980",6091,4394,1605,6391,5220,3823,2557,4409,1509,840,"Mature SIg Kappa"
"2981",2208,4889,1587,4480,5334,3977,2648,5070,2405,3750,"Monocytes"
"2982",2084,5731,789,2130,5661,5176,1933,5091,2084,1710,"CD56dim"
"2984",2554,2610,7198,5843,5394,1345,5821,1114,1730,821,"CD4+CD8-"
"2985",2321,1948,7170,5529,5162,2021,5047,1891,1232,631,"CD4+CD8-"
"2986",2294,5165,7189,5836,5345,1767,5861,2443,1882,891,"CD4+CD8-"
"2987",2472,3899,7216,5842,5450,2219,6155,2980,2159,1045,"CD4+CD8-"
"2988",2093,4461,1630,5051,5413,4207,2712,5202,3008,3210,"Monocytes"
"2989",2261,2992,7110,5926,5283,2050,6632,2253,1775,1003,"CD4+CD8-"
"2990",2479,5002,7124,5855,5443,1052,5951,812,1879,1258,"CD4+CD8-"
"2994",2074,4590,1198,4160,5434,3958,2502,5058,3006,3720,"Monocytes"
"2996",1476,1008,6909,1770,5530,2347,5358,5970,1854,1139,"CD8+CD4-"
"2999",2443,4465,2274,4389,5527,4818,2300,5463,2965,4133,"Monocytes"
"3000",2591,4791,1320,2631,5642,4898,2085,4433,1998,1125,"CD56dim"
"3002",3352,3262,7375,5750,5130,1242,5885,2776,2193,939,"CD4+CD8-"
"3012",2505,3980,6954,5901,5452,1750,6143,1845,1600,905,"CD4+CD8-"
"3013",602,1759,6664,5493,5463,563,6348,5561,1803,981,"CD8+CD4-"
"3015",2749,5106,7539,6019,5476,1400,5703,1516,1760,1001,"CD4+CD8-"
"3022",1653,4528,6470,5604,5160,1889,6055,2502,1734,917,"CD4+CD8-"
"3027",6425,2960,1626,6441,5265,5344,2013,4331,1670,815,"Mature SIg Kappa"
"3028",3768,4746,7307,5872,5409,1411,5826,1629,1838,829,"CD4+CD8-"
"3029",1515,4201,7070,5922,5308,1270,5792,2663,2072,823,"CD4+CD8-"
"3031",2048,6035,257,2562,5793,5549,2098,5138,2295,1363,"CD56dim"
"3033",2190,2358,2818,4010,5215,3132,3323,3460,3966,6520,"Eosinophils"
"3037",2155,5337,1477,1184,5594,5009,2113,5113,2037,1554,"CD56dim"
"3038",2248,4558,7172,6001,5420,2203,6158,1691,1550,889,"CD4+CD8-"
"3040",1376,3310,7167,5711,5360,1353,5547,1911,1457,795,"CD4+CD8-"
"3047",1400,2738,6295,5852,5416,1641,6683,1703,2151,1070,"CD4+CD8-"
"3052",3282,3954,6872,5992,5564,1120,5876,1913,1894,934,"CD4+CD8-"
"3053",2180,3754,1831,1307,5541,4765,1637,5057,2005,1331,"CD56dim"
"3054",1177,3212,6858,5588,5137,689,5431,2383,1628,566,"CD4+CD8-"
"3056",1798,2569,2833,4325,5190,3392,4099,3963,4245,6489,"Eosinophils"
"3060",1274,1778,6606,5662,5440,977,4722,2250,1549,1073,"CD4+CD8-"
"3062",2482,2846,2403,4010,5184,3259,2536,3644,4237,6328,"Eosinophils"
"3064",2222,4755,7072,5796,5383,1401,6351,1854,1989,1015,"CD4+CD8-"
"3066",1919,4510,2158,1641,5486,4835,2564,5058,1712,1193,"CD56dim"
"3069",1464,4045,7226,5955,5605,1932,6259,2325,1864,1119,"CD4+CD8-"
"3085",1378,1130,6849,5857,5494,1965,6222,2503,1722,928,"CD4+CD8-"
"3086",1575,1201,7307,5912,5351,1889,6265,2106,1921,911,"CD4+CD8-"
"3089",2434,2613,6902,5842,5466,1481,6400,2617,1664,990,"CD4+CD8-"
"3090",1916,5288,2322,5771,5737,5532,3847,6211,5918,4830,"Monocytes"
"3091",1850,3040,7255,5731,5345,1237,5634,2212,1606,683,"CD4+CD8-"
"3095",2162,4884,2241,4499,5110,4350,2362,5280,3236,3636,"Monocytes"
"3096",444,1562,6980,6017,5693,1781,6447,3007,1750,1410,"CD4+CD8-"
"3102",1346,3295,7393,6060,5577,1360,5806,1309,1755,1009,"CD4+CD8-"
"3110",1356,5439,7341,6104,5501,1453,5995,1785,1846,889,"CD4+CD8-"
"3112",2325,5772,309,1943,5594,5176,1630,4962,2245,1458,"CD56dim"
"3114",2500,2788,3389,4393,5287,3318,3698,3783,3945,6961,"Eosinophils"
"3115",1263,1552,7110,5939,5398,1868,5945,1476,1950,962,"CD4+CD8-"
"3116",2458,3843,7115,5951,5595,921,6156,1049,1253,948,"CD4+CD8-"
"3120",1448,4309,7189,5764,5410,1651,5840,2357,1780,1045,"CD4+CD8-"
"3122",1947,1535,6920,5863,5427,1283,6366,1542,2072,1006,"CD4+CD8-"
"3123",4139,4081,2548,5138,4700,4032,2854,4505,2554,4014,"Monocytes"
"3133",2546,4463,7303,5734,5385,1479,5175,2171,1407,712,"CD4+CD8-"
"3136",2041,2699,6743,5579,5343,1639,5963,2251,1461,846,"CD4+CD8-"
"3138",1957,3467,7479,5680,5246,1419,5518,2475,1528,625,"CD4+CD8-"
"3141",2038,5910,1226,1453,5421,4356,1643,5381,2073,1250,"CD56dim"
"3143",2050,5730,7319,5959,5413,1326,6422,1471,1689,835,"CD4+CD8-"
"3144",1815,5029,634,4142,5218,4704,2555,5558,2887,3807,"Monocytes"
"3147",2002,3130,6952,2111,5095,2501,5962,6054,2522,1245,"CD8+CD4-"
"3150",2256,2988,7092,5960,5488,1374,5746,1796,1907,855,"CD4+CD8-"
"3151",2119,4788,2341,4801,5659,5062,3270,5961,5422,2924,"Monocytes"
"3155",731,1353,7198,5852,5470,1418,6439,1726,1434,1100,"CD4+CD8-"
"3166",1390,4192,7180,5602,5409,1883,6037,2263,1844,633,"CD4+CD8-"
"3170",1926,3776,7041,5781,5298,1185,5803,1884,1548,852,"CD4+CD8-"
"3177",1512,5190,7049,5945,5427,816,5862,2774,2091,976,"CD4+CD8-"
"3178",1575,3862,7193,5814,5419,849,5947,2145,1719,786,"CD4+CD8-"
"3181",6469,4417,1866,6702,5565,5811,1702,4694,1644,1026,"Mature SIg Kappa"
"3182",1963,3702,7137,5850,5368,1442,5943,1235,1598,723,"CD4+CD8-"
"3184",1610,2763,6983,5799,5593,1826,6473,2235,2373,1220,"CD4+CD8-"
"3193",1201,4742,6954,5727,5262,2047,5690,2391,1552,843,"CD4+CD8-"
"3194",6240,3122,1878,6318,4975,3971,1667,3904,1894,911,"Mature SIg Kappa"
"3195",2489,3993,6894,298,5725,1746,5947,6129,2022,1188,"CD8+CD4-"
"3198",2010,4429,2232,5420,5559,5200,2674,5899,3837,5045,"Monocytes"
"3199",1754,5478,1446,4695,5312,3545,3682,4685,2929,2503,"Monocytes"
"3200",385,2051,6664,6081,5736,1770,6288,2286,1769,1450,"CD4+CD8-"
"3201",1787,5540,912,958,5476,5143,1988,4912,2225,1344,"CD56dim"
"3202",2631,4628,7109,5744,5289,2042,5527,1779,1807,795,"CD4+CD8-"
"3205",2573,3877,7402,5815,5521,1030,5581,2874,1750,908,"CD4+CD8-"
"3208",2408,4582,3927,4926,5727,4739,3009,5631,4987,2279,"Monocytes"
"3210",1053,3615,6686,1418,5583,1000,6140,6296,2346,1341,"CD8+CD4-"
"3215",5988,3604,1037,6676,5585,3478,3607,6592,1844,1125,"Mature SIg Lambda"
"3218",2098,5022,1987,1590,5692,5250,1031,5106,1921,1554,"CD56dim"
"3219",3134,3922,6953,5743,5160,1692,5654,2304,1775,823,"CD4+CD8-"
"3222",2433,4341,7224,6010,5511,905,5890,2580,1945,970,"CD4+CD8-"
"3223",2449,6304,0,1440,5686,5833,774,5944,2468,1693,"CD56dim"
"3228",1939,4483,6863,5837,5417,1609,5732,1483,1428,723,"CD4+CD8-"
"3230",2561,3398,6988,1596,5647,797,5515,6311,2061,1163,"CD8+CD4-"
"3231",1238,656,6894,5848,5563,1535,6411,2196,1331,1028,"CD4+CD8-"
"3235",677,3327,6627,5817,5528,1287,6838,2705,2164,1239,"CD4+CD8-"
"3236",2945,934,6363,5390,5176,1531,6335,1988,1591,697,"CD4+CD8-"
"3243",2072,3176,6741,5708,5350,2271,5609,2033,2236,832,"CD4+CD8-"
"3244",1328,1630,7087,5683,5456,1140,5872,1523,1603,849,"CD4+CD8-"
"3245",2638,4512,2557,4912,5572,4636,1879,5439,4113,4271,"Monocytes"
"3246",1560,3632,7004,5812,5355,1336,5910,528,1445,642,"CD4+CD8-"
"3247",1716,3104,7319,5997,5439,1524,5777,1594,1537,720,"CD4+CD8-"
"3248",1643,3204,7262,5883,5440,1026,5443,2057,1160,866,"CD4+CD8-"
"3251",2582,3117,6847,2421,5769,246,6469,6435,2262,1331,"CD8+CD4-"
"3253",3255,2630,7171,5955,5516,1737,6269,1652,1592,1111,"CD4+CD8-"
"3255",1869,1154,6773,5514,5268,892,5328,1191,1866,998,"CD4+CD8-"
"3258",3082,4400,7376,5803,5406,1379,5846,2112,1391,691,"CD4+CD8-"
"3260",2013,4921,1320,2350,5205,4076,2087,5187,1764,1139,"CD56dim"
"3261",6760,1588,2303,7353,5385,3331,2293,6082,2187,1512,"Mature SIg Lambda"
"3270",2794,1202,6980,5842,5463,1472,6727,1922,1682,1130,"CD4+CD8-"
"3275",2360,2953,7388,6006,5698,1308,5303,2353,2230,1051,"CD4+CD8-"
"3276",2269,5287,1501,2313,5336,5046,1695,4664,1989,1056,"CD56dim"
"3278",1840,3011,7046,6029,5500,1448,5957,2447,1639,1111,"CD4+CD8-"
"3284",2001,6053,682,669,5406,5998,2032,3707,2275,1341,"CD56bright"
"3285",2417,4559,7187,5927,5419,1417,6222,2326,1391,925,"CD4+CD8-"
"3287",1606,3362,6824,5920,5534,1461,5630,1738,1499,956,"CD4+CD8-"
"3292",1998,3312,6693,5905,5428,1667,6050,1655,1886,872,"CD4+CD8-"
"3294",1947,5409,1617,1663,5480,4619,1778,4356,1840,1009,"CD56dim"
"3299",1613,2062,6854,5621,5431,2164,5690,2424,1607,743,"CD4+CD8-"
"3303",1164,3620,7040,5940,5632,844,5909,2142,1480,1169,"CD4+CD8-"
"3307",1299,2841,7482,5893,5420,1468,5737,762,1700,846,"CD4+CD8-"
"3308",2280,5885,256,1497,5546,5675,864,4990,2234,1437,"CD56dim"
"3309",1548,1711,6686,1893,5614,1598,5130,5925,1476,950,"CD8+CD4-"
"3310",1873,4413,2276,1538,5569,2951,4045,3758,1663,1242,"CD56dim"
"3311",1692,1285,7189,5991,5500,1092,5801,1894,2004,806,"CD4+CD8-"
"3313",6375,3978,874,6867,5562,6168,3314,4364,1981,1117,"Mature SIg Kappa"
"3320",1833,4994,7088,5793,5503,1685,6196,2303,1905,1204,"CD4+CD8-"
"3322",2163,4601,1547,2258,5555,5628,1041,5482,2001,1394,"CD56dim"
"3323",2136,2154,7241,5867,5423,1918,5763,2084,1502,700,"CD4+CD8-"
"3326",985,1943,7226,6048,5610,1007,6265,2470,2057,1196,"CD4+CD8-"
"3327",5909,4495,1784,6764,5239,4937,3081,4449,1476,849,"Mature SIg Kappa"
"3328",1687,2305,6474,1534,5705,731,5218,5990,1412,1031,"CD8+CD4-"
"3330",2370,3988,7430,5813,5502,2009,5610,2262,1642,874,"CD4+CD8-"
"3332",1856,3307,6802,5598,5518,1876,5975,1649,1609,928,"CD4+CD8-"
"3335",1792,2139,6934,5799,5708,1607,5766,2400,1425,1089,"CD4+CD8-"
"3336",894,2847,7308,5936,5453,974,6336,2311,1813,992,"CD4+CD8-"
"3341",1647,4876,1380,2101,5499,4782,1817,5527,1897,1141,"CD56dim"
"3347",1588,3857,7525,5825,5499,1683,6150,3295,2091,1037,"CD4+CD8-"
"3349",1275,3815,7062,6010,5686,1568,6825,2317,1653,1147,"CD4+CD8-"
"3350",1921,1264,6973,5740,5489,1366,6076,2652,2097,1020,"CD4+CD8-"
"3352",1370,829,7051,5781,5515,1468,5247,1445,1557,766,"CD4+CD8-"
"3355",982,850,6560,5638,5244,1264,5813,2366,1398,789,"CD4+CD8-"
"3357",2547,3811,1546,2383,5452,5952,718,4890,2155,1528,"CD56bright"
"3362",1496,3459,7019,5687,5546,1125,5658,2292,1814,846,"CD4+CD8-"
"3365",1978,1462,7258,5769,5434,1102,6651,2790,1729,1031,"CD4+CD8-"
"3367",3278,2917,6765,4787,5838,2587,6002,6393,2269,1266,"CD8+CD4-"
"3368",707,2387,7029,5925,5594,697,6536,2851,1623,1089,"CD4+CD8-"
"3369",1518,1771,6650,5462,5167,1183,5571,1613,1757,723,"CD4+CD8-"
"3370",2335,4518,7137,6047,5520,1353,6006,2062,1965,855,"CD4+CD8-"
"3372",2087,2939,2676,4473,5183,3170,3541,3881,3901,6756,"Eosinophils"
"3378",6099,3837,2139,6521,5411,5635,1068,4085,1685,818,"Mature SIg Kappa"
"3383",1579,3755,7176,5993,5397,1636,6187,2137,1727,1070,"CD4+CD8-"
"3390",2318,2666,6801,5004,5530,1832,6336,6007,2362,1386,"CD8+CD4-"
"3391",1941,5011,588,534,5436,5040,1775,5353,1938,1264,"CD56dim"
"3400",2379,3581,1587,2769,5317,4788,1090,4754,1557,973,"CD56dim"
"3401",2068,4649,1725,4723,5132,3934,2424,4959,3178,3713,"Monocytes"
"3403",2433,1935,6944,5653,5357,1687,5850,2623,1872,922,"CD4+CD8-"
"3404",1941,2529,3380,4278,5284,3331,3943,3886,3918,7166,"Eosinophils"
"3405",1750,2938,6964,5767,5318,1312,5923,2460,2040,900,"CD4+CD8-"
"3406",2124,3499,6720,1946,5661,3251,5311,6185,1880,1253,"CD8+CD4-"
"3407",1992,5055,1731,3988,4937,4554,2228,5338,3145,3882,"Monocytes"
"3409",2004,2902,1037,2014,5488,4999,1627,4848,2089,1062,"CD56dim"
"3413",2028,935,7007,1451,5450,2102,5442,6140,2083,1078,"CD8+CD4-"
"3418",2259,2322,2728,3947,5139,2829,3303,3730,3646,6409,"Eosinophils"
"3419",1179,3139,6646,998,5588,637,6413,5802,1902,1158,"CD8+CD4-"
"3420",2037,3095,6774,5544,5357,1071,5520,1932,1626,665,"CD4+CD8-"
"3422",2621,4860,1061,1823,5443,5242,1295,5636,2046,1106,"CD56dim"
"3424",1365,2928,6745,640,5745,780,5646,6278,1970,1288,"CD8+CD4-"
"3428",1384,4635,7128,5763,5360,1312,5986,1627,1575,792,"CD4+CD8-"
"3431",1839,4740,7244,5798,5175,1153,5337,2122,1628,809,"CD4+CD8-"
"3435",2466,4053,7202,5693,5480,1807,6140,2992,1931,973,"CD4+CD8-"
"3441",2386,5854,769,1501,5345,4560,1668,5432,2245,1588,"CD56dim"
"3444",1586,2887,7323,5983,5429,1390,5878,1556,1984,735,"CD4+CD8-"
"3445",1544,3262,7374,5862,5426,1270,5644,743,1417,689,"CD4+CD8-"
"3448",1738,2473,6850,5971,5534,1505,5925,2286,1866,1053,"CD4+CD8-"
"3449",2463,4772,1943,4385,5617,4972,2346,5670,5751,3406,"Monocytes"
"3454",2024,4040,6769,5550,5179,1303,5381,2446,1533,894,"CD4+CD8-"
"3458",1404,2916,6948,1604,5671,4465,5412,6200,2357,1355,"CD8+CD4-"
"3464",1249,2151,7194,6019,5732,843,6544,2445,2111,1037,"CD4+CD8-"
"3465",3052,4084,6786,1588,5686,2464,5423,6258,1896,1023,"CD8+CD4-"
"3466",3328,5629,6927,6095,5619,817,6868,1809,1210,1028,"CD4+CD8-"
"3467",1413,842,6161,5926,5319,1412,6610,1548,2173,990,"CD4+CD8-"
"3470",1777,4314,7111,5788,5338,1369,5554,1953,1336,717,"CD4+CD8-"
"3472",1288,2279,7209,6089,5562,1750,6435,2344,1993,1328,"CD4+CD8-"
"3474",6429,4182,2827,7656,5546,3774,2458,5796,1833,1147,"Mature SIg Lambda"
"3476",1992,6088,1404,1828,5569,5414,1410,5648,2409,1458,"CD56dim"
"3478",1880,3690,6754,1304,5438,1360,5058,5144,1619,959,"CD8+CD4-"
"3484",2655,4502,7429,5954,5438,1310,6151,1090,1856,992,"CD4+CD8-"
"3486",1685,3420,7355,6084,5522,1341,5798,1606,1823,766,"CD4+CD8-"
"3487",1151,2728,7352,5939,5547,2611,5837,1792,1934,894,"CD4+CD8-"
"3489",1712,2416,6775,1510,5632,1565,5244,6227,2126,1150,"CD8+CD4-"
"3492",1898,5031,7290,5982,5521,2140,5807,2040,1756,1155,"CD4+CD8-"
"3495",1534,4384,6950,623,5394,1005,5720,5863,1630,1009,"CD8+CD4-"
"3498",1762,4102,7255,5784,5438,1113,5908,2471,1690,798,"CD4+CD8-"
"3499",2112,4147,2430,4975,5513,4662,2355,5729,5305,2309,"Monocytes"
"3501",2527,382,7215,5640,5501,1506,6288,1528,1691,874,"CD4+CD8-"
"3502",2274,4498,7433,5909,5476,1434,5879,1381,1714,823,"CD4+CD8-"
"3504",2436,3179,7274,5713,5410,2172,5868,1717,1599,758,"CD4+CD8-"
"3508",2035,3981,7205,5916,5332,1684,5620,1920,1560,642,"CD4+CD8-"
"3509",2271,2831,3026,4312,5164,3147,3285,3527,3357,6558,"Eosinophils"
"3512",1138,2567,7393,6051,5435,1738,5817,1022,1307,732,"CD4+CD8-"
"3515",2336,3995,7326,5894,5559,1720,5981,2442,1695,1320,"CD4+CD8-"
"3517",2523,4755,1248,900,5472,5592,637,4273,2177,1444,"CD56dim"
"3518",2059,1226,7084,5884,5530,1370,5543,1806,1618,1067,"CD4+CD8-"
"3519",2222,4452,7291,5841,5361,1659,5793,968,1517,706,"CD4+CD8-"
"3520",2667,4190,2373,5178,5543,5100,3045,5676,3695,3811,"Monocytes"
"3521",2692,1003,6906,5866,5439,1353,6586,2025,1919,1169,"CD4+CD8-"
"3522",1748,5364,6454,5507,5037,1213,6063,418,1330,706,"CD4+CD8-"
"3527",6484,2399,1216,6643,5552,3366,1800,6798,2147,1228,"Mature SIg Lambda"
"3528",2499,1006,6663,5981,5702,1238,6555,2462,2132,1328,"CD4+CD8-"
"3531",2598,4496,7120,5685,5243,1689,5842,497,1483,843,"CD4+CD8-"
"3533",2084,2005,2578,4398,5397,3237,3724,3648,4013,6738,"Eosinophils"
"3535",1161,848,6992,5801,5500,2565,6675,2685,2142,1064,"CD4+CD8-"
"3536",1629,3618,7512,5961,5381,954,5862,1972,1518,783,"CD4+CD8-"
"3537",2039,4463,7165,5852,5453,1682,6381,2255,1820,886,"CD4+CD8-"
"3543",3258,2641,6714,3424,5375,1454,6063,5830,1878,939,"CD8+CD4-"
"3545",1133,2683,7007,2474,5787,4512,5696,6141,2448,1405,"CD8+CD4-"
"3547",1794,1637,6949,2007,5439,1184,6059,5569,1947,976,"CD8+CD4-"
"3550",1689,3393,7146,5609,5253,1520,5889,1865,1483,789,"CD4+CD8-"
"3554",2066,3607,6794,5965,5696,1623,6468,1372,1554,1056,"CD4+CD8-"
"3555",2103,5020,1943,5382,5515,4791,2598,5628,5780,2849,"Monocytes"
"3557",1895,4618,6403,4977,4739,1787,4529,1383,919,584,"CD4+CD8-"
"3565",1977,977,6961,6022,5718,1958,6634,2407,1729,1193,"CD4+CD8-"
"3566",1945,2269,7086,5876,5567,1542,5972,2415,1964,869,"CD4+CD8-"
"3568",924,4320,7536,5949,5403,1166,6221,2343,1571,872,"CD4+CD8-"
"3569",6141,3279,1791,6072,5320,4293,3141,4136,1572,900,"Mature SIg Kappa"
"3572",6517,3455,1853,6531,5309,5537,1959,4333,1759,1064,"Mature SIg Kappa"
"3574",6179,4648,1470,6513,5422,4565,3320,3973,1819,953,"Mature SIg Kappa"
"3576",3009,3107,7145,5908,4998,1114,6097,2808,2302,1434,"CD4+CD8-"
"3577",2368,5707,1176,2439,5461,5185,1862,4937,2067,1421,"CD56dim"
"3579",1953,1285,7186,5949,5422,2188,5586,2503,2237,995,"CD4+CD8-"
"3583",1809,4119,7307,5892,5512,2052,5703,2129,1546,826,"CD4+CD8-"
"3589",1097,4192,6878,5674,5440,1616,5878,1423,1403,894,"CD4+CD8-"
"3594",2040,4179,1723,1841,5238,4724,1306,4369,1618,928,"CD56dim"
"3598",2605,3023,7007,5833,5477,1385,5292,2376,1743,891,"CD4+CD8-"
"3600",2359,1937,7193,5956,5542,1559,6351,2254,1851,1034,"CD4+CD8-"
"3601",2471,4453,6990,5794,5402,1596,5552,2432,1423,651,"CD4+CD8-"
"3604",2381,5722,799,1571,5479,5532,974,4680,2111,1507,"CD56dim"
"3605",1648,3129,6849,5382,5049,1617,5502,2362,1173,528,"CD4+CD8-"
"3607",5739,4038,1711,6229,5604,6162,3554,3933,1769,855,"Mature SIg Kappa"
"3608",2580,2871,7224,5938,5585,1363,6970,2552,1993,1285,"CD4+CD8-"
"3610",1015,3188,7184,6041,5346,1312,5713,1387,2018,889,"CD4+CD8-"
"3612",1906,5020,941,1637,5532,4899,2001,5921,2267,1261,"CD56dim"
