"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"15136",2864,3001,3103,4543,5436,3557,3574,4137,4708,7242,"Eosinophils"
"15138",1056,1475,7051,5640,5350,1828,6162,2388,1348,869,"CD4+CD8-"
"15143",6097,4575,1123,6779,5627,3810,4159,6344,1616,1006,"Mature SIg Lambda"
"15148",721,941,7193,5829,5457,2417,6148,1854,1656,874,"CD4+CD8-"
"15154",3193,5015,861,4563,5874,5469,2489,5360,5565,3052,"Monocytes"
"15158",2355,4881,7257,5889,5405,2026,6009,2179,1382,639,"CD4+CD8-"
"15166",1315,910,7181,6265,5689,2602,5545,2705,1871,1239,"CD4+CD8-"
"15181",1985,6501,0,2764,5380,5075,2923,4214,2228,1536,"CD56dim"
"15185",2015,3533,2154,4776,5840,4980,2159,4904,3405,2966,"Monocytes"
"15186",1843,3411,6956,771,5598,3247,4858,6093,1890,1389,"CD8+CD4-"
"15188",1744,3766,6966,1820,5671,2714,5811,6270,2300,1296,"CD8+CD4-"
"15190",2166,4157,2130,5003,5683,5426,2387,5493,3605,3166,"Monocytes"
"15195",2588,4999,2165,4164,5567,5493,2748,5497,2948,3702,"Monocytes"
"15197",2986,1642,6505,1659,5649,1435,6123,5634,2215,1296,"CD8+CD4-"
"15200",2341,1963,7342,5711,5410,1853,5443,2398,1490,628,"CD4+CD8-"
"15204",2993,4614,2627,5083,5822,5659,2375,5814,4936,1918,"Monocytes"
"15205",2153,1327,7240,1205,5620,1329,5870,6265,1849,1001,"CD8+CD4-"
"15207",1439,4481,7320,5874,5386,2352,6281,2493,1239,962,"CD4+CD8-"
"15210",2021,4534,6899,3566,5732,1478,5621,5934,1814,1009,"CD8+CD4-"
"15214",2627,4485,2719,5196,6079,5239,2088,5345,3419,3663,"Monocytes"
"15221",886,2977,6691,5716,5415,1658,6725,2230,1892,1031,"CD4+CD8-"
"15229",1371,1176,6796,2291,5569,4440,4967,6085,2010,897,"CD8+CD4-"
"15233",2695,4995,2403,4728,5516,5601,2910,5553,3160,3170,"Monocytes"
"15252",6168,3682,1781,6499,5197,3803,1377,4286,1857,984,"Mature SIg Lambda"
"15254",2169,3677,6628,2247,5409,2579,5817,5923,870,1410,"CD8+CD4-"
"15266",2491,4709,6987,554,5572,3307,5971,6225,1691,945,"CD8+CD4-"
"15278",3277,4842,7463,5782,5483,2960,6288,3300,1660,2225,"CD4+CD8-"
"15282",2268,4711,2209,5021,5859,5386,2134,5448,4813,2857,"Monocytes"
"15289",3014,1581,6848,2939,5691,2229,5676,5870,1694,1261,"CD8+CD4-"
"15292",2184,4681,7039,5662,5335,1261,6017,1808,1358,660,"CD4+CD8-"
"15302",2595,4359,2745,4727,5594,5498,2102,5763,3251,3048,"Monocytes"
"15309",1903,2335,7116,2389,5765,3317,5195,3509,1739,1218,"TCRgd-"
"15311",968,732,7516,5754,5409,2131,6247,2341,1687,1242,"CD4+CD8-"
"15312",2497,3249,7066,1325,5586,2101,5975,6248,1492,837,"CD8+CD4-"
"15315",1241,4454,7535,6032,5482,1700,6243,1323,1292,897,"CD4+CD8-"
"15319",6634,6090,1893,7284,5845,4725,3081,3562,2623,2169,"Mature SIg Kappa"
"15320",2018,1658,7125,5721,5421,2092,6407,1334,1183,697,"CD4+CD8-"
"15324",2731,4115,2273,4257,5379,4707,2298,5097,3112,2891,"Monocytes"
"15330",2263,2227,7185,1150,5978,4393,5196,6390,2731,1598,"CD8+CD4-"
"15332",2123,4368,2391,4600,5669,5333,2032,5256,4284,2955,"Monocytes"
"15334",2094,4277,2264,4247,5500,5064,2438,5010,5259,2723,"Monocytes"
"15338",2539,4763,6901,2263,5357,1582,5630,5249,1039,683,"CD8+CD4-"
"15341",757,1818,6442,5896,5509,2247,6689,2395,2160,1100,"CD4+CD8-"
"15345",1641,3807,6788,2167,5496,2128,5998,6025,1143,1081,"CD8+CD4-"
"15347",2763,4002,7349,5820,5485,2322,6336,2710,1870,860,"CD4+CD8-"
"15350",928,4385,7332,6003,5489,1757,6208,2078,1499,769,"CD4+CD8-"
"15355",2062,3561,6880,5333,4987,2575,5761,2410,1049,840,"CD4+CD8-"
"15358",5838,4270,3456,6242,5286,5752,4079,3929,1995,2373,"Mature SIg Kappa"
"15366",2600,4269,2451,5005,5737,5653,2446,5536,4415,2851,"Monocytes"
"15370",2563,4151,7103,2131,5641,2905,5299,6317,1607,1128,"CD8+CD4-"
"15371",6202,3387,2237,6875,5342,6466,1467,3638,1884,1325,"Mature SIg Kappa"
"15376",2619,5587,2087,2172,5463,4350,2248,4731,2186,1349,"CD56dim"
"15378",3067,4095,7619,5948,5602,1909,6270,1315,1467,758,"CD4+CD8-"
"15387",961,3862,6748,2105,5635,1005,6218,5406,2030,1073,"CD8+CD4-"
"15393",2178,4699,2036,4763,5666,5659,3084,5536,3113,3880,"Monocytes"
"15403",1861,4872,3047,3890,5551,5363,2134,5308,4877,2202,"Monocytes"
"15405",2659,4830,4039,3882,5427,5320,2088,5501,3757,2794,"Monocytes"
"15406",2059,2288,6756,2173,5361,2084,6078,5855,1263,760,"CD8+CD4-"
"15411",1868,3580,3395,4571,5651,3490,4086,4165,4115,7651,"Eosinophils"
"15412",1911,4562,1224,4800,5767,5618,2783,5452,5551,2518,"Monocytes"
"15415",2314,3507,3177,5767,5820,5557,2860,5586,3149,3649,"Monocytes"
"15416",2480,3185,3269,4352,5393,3426,3692,4185,4605,7016,"Eosinophils"
"15425",2425,1771,6884,3858,5675,1235,5299,6119,2065,1095,"CD8+CD4-"
"15426",2381,1995,5896,2584,5669,5251,5853,6172,1788,1538,"CD8+CD4-"
"15429",2702,5095,1495,3871,5557,5468,1765,5516,3535,4145,"Monocytes"
"15431",2504,3786,6913,1566,5871,4777,5457,5922,2455,1494,"CD8+CD4-"
"15433",711,669,7044,6150,5727,2366,6541,2361,1947,1282,"CD4+CD8-"
"15439",2532,2272,7538,6041,5414,2007,6058,1805,1413,772,"CD4+CD8-"
"15461",1334,3472,6627,3493,5477,3320,5891,6365,2016,1239,"CD8+CD4-"
"15467",6389,5398,1944,7077,5642,4203,4817,5961,1882,789,"Mature SIg Lambda"
"15474",2907,5505,6990,2102,5810,775,5478,6395,2019,1357,"CD8+CD4-"
"15477",2734,4480,2957,5083,5740,5561,1753,5528,5260,2293,"Monocytes"
"15485",3445,4500,7373,5890,5486,1583,6495,2159,1719,939,"CD4+CD8-"
"15493",6010,4776,1730,6692,5455,3916,3099,5942,1641,888,"Mature SIg Lambda"
"15495",925,4450,7018,1776,5477,2010,6217,6120,1466,905,"CD8+CD4-"
"15498",2922,4950,1399,5045,5605,5432,761,5398,2890,3498,"Monocytes"
"15507",2093,2484,6740,2611,5607,1268,4928,5954,1957,1234,"CD8+CD4-"
"15508",1814,1102,7188,1434,5308,1923,5721,5901,1277,694,"CD8+CD4-"
"15514",2015,3896,6933,2174,5653,1095,5279,6164,1874,1177,"CD8+CD4-"
"15516",1573,3448,7328,6087,5578,2559,6540,2996,1938,1199,"CD4+CD8-"
"15520",2362,2999,2747,4399,5329,3168,3711,3929,4295,7021,"Eosinophils"
"15526",986,5039,6750,1537,5505,2759,5340,5834,1627,911,"CD8+CD4-"
"15538",3236,1751,7242,5997,5588,1970,5793,1738,1834,948,"CD4+CD8-"
"15540",2227,3995,7243,702,5734,4110,5407,6518,1784,1378,"CD8+CD4-"
"15549",6504,3966,2388,6692,5389,5800,2995,3867,2004,1293,"Mature SIg Kappa"
"15550",1483,2438,6895,2459,5542,2695,6068,6209,1531,880,"CD8+CD4-"
"15567",1989,2121,6632,1101,5247,1495,5232,5937,1328,783,"CD8+CD4-"
"15570",2289,4608,7322,5933,5522,1701,6074,2820,1357,795,"CD4+CD8-"
"15571",2777,3668,7062,5892,5599,1523,6733,1495,1206,919,"CD4+CD8-"
"15581",1960,1158,6995,3848,5894,5020,5121,4878,2021,1415,"CD8+CD4-"
"15582",1990,2263,6830,2858,5838,1982,6810,5993,2338,1528,"CD8+CD4-"
"15584",1939,4880,3229,5218,5647,5190,2209,5203,4148,3624,"Monocytes"
"15586",2498,3460,7156,5998,5648,1067,6043,1951,1740,975,"CD4+CD8-"
"15587",2724,3503,2547,5094,5733,5530,2355,5401,4937,2092,"Monocytes"
"15598",1894,2569,7014,2620,5630,2870,5915,6538,2402,1180,"CD8+CD4-"
"15600",2165,892,7480,6025,5577,1866,5531,3092,1847,1557,"CD4+CD8-"
"15603",2034,2087,7098,2697,5683,4565,5561,6409,2103,1376,"CD8+CD4-"
"15610",1513,3954,7044,5879,5407,1726,6021,2267,1545,766,"CD4+CD8-"
"15615",2326,1588,7007,4096,5740,2597,5521,6676,2160,1357,"CD8+CD4-"
"15620",1828,4370,3021,3274,5514,5033,2237,5128,4456,1741,"Monocytes"
"15621",1829,1102,7056,1873,5672,1195,5788,6373,2126,1258,"CD8+CD4-"
"15627",2062,4010,7080,1922,5573,1221,6149,6287,1759,1059,"CD8+CD4-"
"15628",2998,4479,6857,5959,5804,1003,6027,2659,1328,891,"CD4+CD8-"
"15629",1894,4795,2158,2092,5502,4840,1924,4891,2055,1407,"CD56dim"
"15637",6182,4218,1232,7082,5527,6639,1487,3562,1958,1392,"Mature SIg Kappa"
"15639",2878,3410,7286,5794,5549,2408,5853,2238,1512,1092,"CD4+CD8-"
"15642",2425,4324,1693,4418,5533,5173,2536,5107,5177,2629,"Monocytes"
"15645",1932,4708,7053,2233,5480,1421,6104,6262,1548,962,"CD8+CD4-"
"15652",2216,1454,6919,3100,5843,4961,4986,5878,2125,1575,"CD8+CD4-"
"15654",2042,5000,7021,5607,5225,1183,5925,2952,1406,888,"CD4+CD8-"
"15658",2907,3199,6741,6195,5789,3397,5333,2971,1696,1806,"CD4+CD8-"
"15659",1953,1154,6932,3588,5743,2820,5157,5641,1668,1234,"CD8+CD4-"
"15661",2032,4627,2502,4693,5893,5549,2918,5502,5561,3066,"Monocytes"
"15663",2584,4381,2150,5219,6227,5528,2243,5494,5415,2119,"Monocytes"
"15681",2346,4988,1056,4916,5773,5560,1409,5481,3028,3669,"Monocytes"
"15684",2426,4527,6806,2093,5553,1733,6055,6421,1316,863,"CD8+CD4-"
"15689",3006,4412,6983,2051,5541,764,5940,6332,1369,720,"CD8+CD4-"
"15697",6295,5508,946,6849,5565,5879,3349,3767,2094,962,"Mature SIg Kappa"
"15706",2975,3997,2980,5107,5800,5411,1325,5356,3305,3446,"Monocytes"
"15709",1855,3510,7065,1704,5486,1120,5873,6239,1463,840,"CD8+CD4-"
"15710",2458,4607,3020,4729,5602,5333,2477,5388,5237,2473,"Monocytes"
"15713",2251,4862,2516,3923,5556,5563,2384,5522,4121,3690,"Monocytes"
"15717",2677,2103,6841,2002,5908,3036,5325,6366,2177,1320,"CD8+CD4-"
"15719",2319,986,7321,6214,5804,2434,5651,2596,2039,1336,"CD4+CD8-"
"15727",2392,4976,6668,1812,5195,2800,4516,6178,1804,1223,"CD8+CD4-"
"15728",1811,1064,7461,6013,5441,1129,6037,2895,1265,928,"CD4+CD8-"
"15731",1635,4335,7128,5877,5603,1822,6213,2477,1777,908,"CD4+CD8-"
"15733",2540,4655,2274,5288,5704,5604,1152,5450,5388,2145,"Monocytes"
"15738",1183,1429,6812,3200,5719,968,6290,6312,1976,1274,"CD8+CD4-"
"15741",1249,4595,7084,2307,5565,352,6214,6230,1730,922,"CD8+CD4-"
"15743",3148,2103,7094,2055,5677,2725,6095,6391,1706,1341,"CD8+CD4-"
"15746",2864,2271,7024,5934,5542,2311,6746,2719,2287,1196,"CD4+CD8-"
"15747",1269,210,7130,5765,5391,1952,6695,987,1751,1045,"CD4+CD8-"
"15748",2409,2223,6643,2735,5660,1980,6171,6205,1876,1481,"CD8+CD4-"
"15749",6439,4246,1734,6734,5416,6920,300,4302,2226,1174,"Mature SIg Kappa"
"15750",3078,1146,6841,5818,5545,1462,6645,1826,1731,1064,"CD4+CD8-"
"15751",2854,1974,7064,1948,6040,1049,6022,6705,2560,1389,"CD8+CD4-"
"15758",2194,2597,1327,2823,5306,1365,2089,1427,2056,964,"CD56dim"
"15764",1537,3287,6981,4265,5656,3040,5270,6528,2108,1212,"CD8+CD4-"
"15771",1949,3656,7209,5816,5383,1842,5810,2047,1533,897,"CD4+CD8-"
"15780",2554,1642,7140,2254,5694,2328,5158,2309,2165,1484,"TCRgd-"
"15783",1456,3330,7081,1432,5811,2491,6159,6481,2060,1378,"CD8+CD4-"
"15790",641,1243,6987,1254,5817,2807,6199,6499,2048,1209,"CD8+CD4-"
"15795",2757,4743,2925,4889,5879,5387,2742,5418,5070,2649,"Monocytes"
"15796",2154,3243,6591,2815,5480,3686,4915,5306,1297,1053,"CD8+CD4-"
"15804",3042,1412,7282,4718,5867,1990,6332,6589,2051,1226,"CD8+CD4-"
"15814",1830,4728,7449,5920,5449,1992,5577,2205,1065,590,"CD4+CD8-"
"15821",1169,2351,7419,5860,5343,2036,6224,2678,1447,894,"CD4+CD8-"
"15832",1834,3560,7388,5792,5445,2161,6032,2361,1526,869,"CD4+CD8-"
"15835",2191,521,7335,4610,5882,4098,5556,6673,2211,1600,"CD8+CD4-"
"15839",1617,3222,5890,2056,5363,1682,5198,1333,1217,939,"TCRgd-"
"15842",2000,2165,7113,5907,5527,2778,5981,2494,1997,1370,"CD4+CD8-"
"15853",2052,3182,7153,5668,5493,1207,6116,2009,1223,855,"CD4+CD8-"
"15859",1771,3277,6931,5905,5418,2417,5909,2182,1490,806,"CD4+CD8-"
"15862",2232,5794,791,2875,5778,5295,1353,4232,2311,2020,"CD56dim"
"15864",2367,1566,7254,6023,5701,2263,6072,3084,2133,1250,"CD4+CD8-"
"15873",2064,3212,7162,2239,5763,4138,6235,5961,2462,1218,"CD8+CD4-"
"15885",2124,5200,7500,5915,5432,1566,5856,2409,1394,723,"CD4+CD8-"
"15904",1636,2098,7242,5772,5428,2316,5739,2588,1591,630,"CD4+CD8-"
"15905",2064,4035,2007,1515,5397,5097,1137,3675,2363,815,"CD56dim"
"15906",1896,2084,6888,1950,5708,3361,5881,6349,2160,1562,"CD8+CD4-"
"15911",1151,3917,7480,6086,5587,1172,6633,2065,1686,987,"CD4+CD8-"
"15912",2198,4606,2266,4773,5829,5515,2892,5429,4347,2369,"Monocytes"
"15921",2779,6501,7214,2284,5675,1863,6298,2305,2093,964,"TCRgd-"
"15926",3107,1239,7171,3366,5915,5344,5417,6576,2618,1582,"CD8+CD4-"
"15927",2237,2544,6944,2488,5577,3794,5483,6137,2376,1073,"CD8+CD4-"
"15929",2674,4360,1946,4740,5706,4979,1690,4979,4761,3718,"Monocytes"
"15933",2833,2806,3422,4291,5536,3645,3150,4075,4270,6923,"Eosinophils"
"15937",1852,4841,1965,4634,5640,5504,2505,5370,3283,3299,"Monocytes"
"15939",1082,5673,7481,5858,5477,1757,6338,1808,1548,778,"CD4+CD8-"
"15945",1134,4636,6813,5717,5089,1840,6179,3111,1611,709,"CD4+CD8-"
"15952",2233,4809,1571,4857,5575,5509,2572,5384,3040,4158,"Monocytes"
"15954",2216,3000,7063,1408,5822,3437,5775,6341,2408,1258,"CD8+CD4-"
"15955",1978,4328,2805,4689,5775,5428,2504,5399,2995,3170,"Monocytes"
"15957",816,1823,7216,2396,5584,2300,6316,6240,1583,1117,"CD8+CD4-"
"15959",2114,6313,0,1591,5505,3654,1791,4059,2126,1325,"CD56dim"
"15962",2313,5051,6982,1588,6025,2572,5789,6601,2913,1523,"CD8+CD4-"
"15970",2477,2238,7200,5796,5505,1669,6002,2355,1660,778,"CD4+CD8-"
"15973",937,3430,6872,5771,5484,1904,6525,2563,1706,1119,"CD4+CD8-"
"15976",2407,5930,5915,3135,5674,5961,1833,5294,1592,1397,"CD8+CD4-"
"15985",3034,4322,3528,4689,5563,5147,1935,5042,2422,3971,"Monocytes"
"15989",2721,3450,6513,5621,5407,1750,7043,2980,1494,1239,"CD4+CD8-"
"15995",1732,5859,682,2574,5480,5242,2690,5463,1601,1554,"CD56dim"
"16001",3185,3990,6865,2010,5658,1556,6097,6100,1628,1001,"CD8+CD4-"
"16010",6260,2714,2947,6549,5237,6599,53,4245,1629,737,"Mature SIg Kappa"
"16011",1540,2175,6880,2328,5926,2928,5892,6489,1767,1103,"CD8+CD4-"
"16014",2115,3936,7088,5826,5363,1831,5921,2268,1345,560,"CD4+CD8-"
"16020",3163,2087,6938,5996,5601,2028,6848,3083,2077,1336,"CD4+CD8-"
"16022",1863,2211,6865,5929,5502,2173,6183,2243,1442,928,"CD4+CD8-"
"16034",2097,4663,2388,1561,5647,4771,2435,4763,2322,1593,"CD56dim"
"16049",1857,4426,3575,4597,5487,3880,3892,4398,4327,7523,"Eosinophils"
"16051",1798,3261,7250,1573,5661,1283,6077,6334,1159,812,"CD8+CD4-"
"16053",2684,435,6922,5736,5446,2207,6549,2863,1909,1141,"CD4+CD8-"
"16062",2439,4675,2216,4568,5636,5603,2285,5576,3529,3174,"Monocytes"
"16067",2348,5367,7313,6137,5712,1116,6255,2937,2065,1306,"CD4+CD8-"
"16072",2007,4906,982,4394,5479,5604,3417,5434,2812,2832,"Monocytes"
"16075",3042,5882,7163,5686,5424,2470,6167,2029,1388,880,"CD4+CD8-"
"16077",6344,5114,2363,7144,5411,6661,2048,3826,1994,1634,"Mature SIg Kappa"
"16078",2288,4913,2565,4669,5580,5588,2494,5576,5279,2169,"Monocytes"
"16084",1536,4861,7409,5781,5488,2352,5703,2053,1265,706,"CD4+CD8-"
"16088",667,2960,6684,5742,5307,2422,7096,2915,2309,871,"CD4+CD8-"
"16095",2176,2393,3043,4414,5467,3349,3869,3890,5090,7055,"Eosinophils"
"16097",2494,4294,1453,5558,5969,5737,3021,5868,5004,2772,"Monocytes"
"16099",2160,4373,2406,5034,5926,5539,1253,5571,4199,3150,"Monocytes"
"16100",1310,2325,7245,6035,5532,1538,5783,2649,1985,1039,"CD4+CD8-"
"16107",2661,4307,2907,5033,5733,5392,2604,5414,2726,2935,"Monocytes"
"16109",2153,729,6860,2307,5697,2262,5722,5923,1606,1177,"CD8+CD4-"
"16111",2112,2812,7106,2149,5740,1180,5755,6249,2053,1228,"CD8+CD4-"
"16112",2549,4396,1734,4679,5652,5531,2306,5572,5478,3052,"Monocytes"
"16118",3806,4031,6916,1292,5387,1433,5776,6112,1141,651,"CD8+CD4-"
"16121",1459,2883,6823,2142,5312,2840,5764,5717,1101,689,"CD8+CD4-"
"16123",2415,5564,2957,4916,5903,5634,2867,5749,4834,2133,"Monocytes"
"16128",1138,4258,7021,2978,5549,2105,5882,5837,1258,1084,"CD8+CD4-"
"16134",3415,5132,3475,2980,4727,5899,2439,6338,2561,2853,"Monocytes"
"16135",842,1363,7018,5784,5399,1289,6345,2113,2116,973,"CD4+CD8-"
"16137",2419,2559,7283,5862,5379,2115,6246,2058,1608,800,"CD4+CD8-"
"16139",2581,4836,2317,5359,5939,5679,2679,5756,4268,3660,"Monocytes"
"16140",2537,4940,1360,3893,5571,5573,3595,5601,4759,2020,"Monocytes"
"16143",2287,4367,2703,4970,5831,5647,1011,5822,5454,2171,"Monocytes"
"16144",2108,2761,3283,4457,5429,3437,3656,4038,4468,7444,"Eosinophils"
"16147",1836,3111,7058,6048,5628,1619,5730,2350,1976,1139,"CD4+CD8-"
"16149",3502,3775,7364,5852,5505,2730,6499,2714,1553,950,"CD4+CD8-"
"16154",2442,4331,2560,4641,5456,5181,2086,5130,3043,3274,"Monocytes"
"16169",2630,4517,2377,4948,5722,5473,3285,5412,3045,3353,"Monocytes"
"16170",2339,4998,1910,4292,5717,5358,1923,5380,3279,3463,"Monocytes"
"16171",2627,3503,3218,4491,5330,3807,4108,4048,3787,7227,"Eosinophils"
"16174",1735,4907,2040,3295,5531,5510,2570,5569,3470,2695,"Monocytes"
"16178",2405,2349,7235,5955,5556,1910,4963,3246,2452,1180,"CD4+CD8-"
"16187",2240,3540,7027,2630,5651,2488,6196,6359,1761,1031,"CD8+CD4-"
"16190",2960,5821,7001,2422,5918,1339,6130,5947,1815,1314,"CD8+CD4-"
"16191",2510,4085,7135,5888,5487,2171,6289,2560,1403,903,"CD4+CD8-"
"16193",2514,4479,1019,4463,5710,5435,2067,5396,5319,2337,"Monocytes"
"16195",3080,4237,6692,1305,5544,1329,5971,6393,1319,970,"CD8+CD4-"
"16202",1965,2406,6739,2198,5764,443,5453,6256,1883,1223,"CD8+CD4-"
"16204",2456,3904,7233,5902,5476,941,5804,2464,1470,837,"CD4+CD8-"
"16205",454,3751,7094,5599,5396,1582,6033,2371,1175,590,"CD4+CD8-"
"16214",1521,4107,7088,2087,5974,2585,5402,6525,2384,1776,"CD8+CD4-"
"16218",1349,817,6973,1552,5706,2127,6245,6374,2513,1277,"CD8+CD4-"
"16225",5563,5558,2053,6829,5490,4917,3587,4178,1522,792,"Mature SIg Kappa"
"16229",1661,3462,7044,1176,5404,2650,5357,5163,1687,740,"CD8+CD4-"
"16236",2632,1549,7105,6143,5849,2091,6809,2371,1902,1376,"CD4+CD8-"
"16237",1896,4595,2357,4554,5719,5570,2412,5524,5328,2244,"Monocytes"
"16239",6500,3897,1940,6577,5491,4418,2660,6138,1827,1009,"Mature SIg Lambda"
"16241",1140,3897,7421,5970,5450,2368,6248,2560,1541,987,"CD4+CD8-"
"16244",2015,2590,6987,1601,5578,1195,5986,6234,1497,922,"CD8+CD4-"
"16249",2234,1942,6621,6023,5516,1668,6735,852,2234,1392,"CD4+CD8-"
"16254",2532,2902,7265,5814,5566,2176,6086,2229,1880,970,"CD4+CD8-"
"16266",1991,1146,7113,1610,5768,1579,4925,6512,2374,1338,"CD8+CD4-"
"16267",1659,4339,6458,5957,5517,1733,6094,2235,1277,689,"CD4+CD8-"
"16268",1669,3930,7211,5861,5501,1944,6319,2390,1439,1014,"CD4+CD8-"
"16269",1543,4968,6742,2640,5445,2679,6190,6148,1486,740,"CD8+CD4-"
"16274",2073,2361,3514,4599,5563,3797,4295,4104,4112,8191,"Eosinophils"
"16280",2651,1004,7190,1784,5742,4378,5271,6172,1652,1223,"CD8+CD4-"
"16281",1251,3841,7269,5957,5629,1553,6441,2963,2218,1089,"CD4+CD8-"
"16282",3071,3059,6369,2622,5578,2096,5904,6037,2217,1215,"CD8+CD4-"
"16283",2564,2231,7271,1266,5612,2440,6242,6314,1390,987,"CD8+CD4-"
"16286",3199,3334,7314,2349,5631,3211,6203,6207,1708,1111,"CD8+CD4-"
"16292",1966,4909,6971,5802,5309,1180,5992,2377,1271,706,"CD4+CD8-"
"16301",3288,3288,6850,5796,5433,2420,6160,2870,2610,680,"CD4+CD8-"
"16302",3085,4124,2587,4314,5778,5657,2116,5491,3366,2974,"Monocytes"
"16303",809,2174,7127,5659,5302,1652,6100,2725,1327,900,"CD4+CD8-"
"16310",1367,1841,6467,2692,5516,1494,4379,3410,2126,1160,"TCRgd-"
"16312",2287,4289,2842,5029,5855,5508,1455,5462,5306,1811,"Monocytes"
"16322",1842,638,6809,3746,5626,1140,5402,5947,1738,1193,"CD8+CD4-"
"16326",2008,1815,6703,5924,5511,1796,6705,2469,2150,1234,"CD4+CD8-"
"16334",2068,779,7127,1455,5891,3040,5175,6551,2120,1507,"CD8+CD4-"
"16335",1922,3038,7271,5948,5407,2048,5524,3195,1662,911,"CD4+CD8-"
"16337",3265,5972,7357,5918,5477,2234,6261,2121,1462,962,"CD4+CD8-"
"16339",1725,1314,6876,2563,5708,1405,6111,6325,1879,1119,"CD8+CD4-"
"16345",2341,4774,1207,4161,5719,5419,2274,5332,2822,3017,"Monocytes"
"16346",2010,3795,2216,4870,6107,5708,2361,5625,4517,3180,"Monocytes"
"16355",1427,2196,6988,5830,5388,1625,5834,2417,1831,1031,"CD4+CD8-"
"16358",2337,1661,6751,5798,5650,1683,6559,817,1312,818,"CD4+CD8-"
"16368",1873,3098,6790,2348,5820,2053,5527,6254,1860,1368,"CD8+CD4-"
"16373",1170,2055,7046,5951,5444,1896,6564,2454,1785,891,"CD4+CD8-"
"16375",1523,3710,6795,2614,5666,2136,6072,6309,1619,1136,"CD8+CD4-"
"16379",2236,5276,2323,5085,5930,5583,2614,5611,5299,2460,"Monocytes"
"16380",6881,4523,1917,7140,5516,6901,2844,4059,2026,1290,"Mature SIg Kappa"
"16384",1958,4141,1106,1926,5885,5241,2666,5693,2386,1927,"CD56dim"
"16392",2007,3655,7158,2915,5462,1449,6071,6290,1420,936,"CD8+CD4-"
"16396",2710,5399,2085,3751,5502,5704,3726,5579,3355,4498,"Monocytes"
"16402",1397,1878,7294,4597,5728,2572,5422,6264,1855,1285,"CD8+CD4-"
"16403",2478,5226,1432,4500,5353,5652,1979,5478,5747,2781,"Monocytes"
"16406",3623,4163,3058,4751,5530,5095,2382,5212,3328,3457,"Monocytes"
"16409",2049,1775,7057,5867,5550,2538,6774,2193,2136,1536,"CD4+CD8-"
"16412",2511,4225,1407,4262,5755,5834,2258,5730,5268,2225,"Monocytes"
"16415",2763,4355,2107,3124,5448,4556,3111,4712,2545,4537,"Monocytes"
"16418",2320,2182,3619,4453,5445,3832,4255,4103,3676,8191,"Eosinophils"
"16422",1584,3248,7126,1943,5901,4103,5486,6476,2303,1384,"CD8+CD4-"
"16423",1611,1299,7218,5818,5496,2455,6399,2861,1832,1034,"CD4+CD8-"
"16424",2406,2358,7186,5016,5987,4277,5661,6503,2351,1703,"CD8+CD4-"
"16437",1307,3011,7011,4306,5716,4375,5487,6533,2467,1188,"CD8+CD4-"
"16438",1591,3400,7128,1985,5600,1659,6234,5984,1844,1062,"CD8+CD4-"
"16441",2537,887,6993,1900,5762,2705,5311,5933,1682,1133,"CD8+CD4-"
"16447",2951,1710,7165,5869,5612,2151,6574,1985,1650,852,"CD4+CD8-"
"16453",2144,3471,6977,5856,5580,1608,6110,2470,1256,948,"CD4+CD8-"
"16460",1646,4282,7523,6109,5606,3117,6328,2878,1631,1458,"CD4+CD8-"
"16464",2694,1647,7234,5994,5621,2112,5990,2650,1683,967,"CD4+CD8-"
"16478",2195,5701,571,1985,5835,5663,769,3567,2118,1309,"CD56dim"
"16479",2078,3309,6769,4648,5762,962,6437,6348,2013,1067,"CD8+CD4-"
"16481",2864,3131,3281,4401,5335,3501,3604,4199,4062,6849,"Eosinophils"
"16482",1276,2315,7471,6012,5552,2068,6169,1738,2028,1130,"CD4+CD8-"
"16485",2014,2446,1847,2073,5566,4812,1640,3738,2291,1320,"CD56dim"
"16489",6142,4340,2767,6544,5503,3533,3057,5782,1466,1103,"Mature SIg Lambda"
"16496",2872,3838,7321,5930,5488,1402,6094,1937,1537,726,"CD4+CD8-"
"16504",2308,4729,2062,5013,5824,5570,3206,5860,4380,2966,"Monocytes"
"16510",2254,1266,7201,2820,5959,5038,5061,5440,2268,1685,"CD8+CD4-"
"16511",2529,2382,7141,4122,5817,4262,5433,6413,2178,1171,"CD8+CD4-"
"16512",2022,4159,7172,2293,5882,5150,5855,6595,2284,1823,"CD8+CD4-"
"16518",2719,2150,7450,5833,5501,2202,5837,1695,1649,674,"CD4+CD8-"
"16522",2596,4744,7572,6006,5611,2611,6471,2131,1553,888,"CD4+CD8-"
"16523",2413,4793,1918,4652,5477,5551,2311,5594,5086,2015,"Monocytes"
"16536",1772,2985,7122,2333,5868,4948,5598,6383,2212,1512,"CD8+CD4-"
"16541",2458,3081,7092,3716,5829,4553,5256,6600,2132,1378,"CD8+CD4-"
"16548",2383,1541,6793,5982,5433,2099,6548,2860,2100,1163,"CD4+CD8-"
