"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"8219",1116,2906,7081,5629,5219,1771,6518,2382,2071,778,"CD4+CD8-"
"8220",2215,5968,158,2242,5389,6054,922,6042,2505,1871,"CD56bright"
"8224",1016,3570,6932,2306,5504,1903,5370,6486,1769,1267,"CD8+CD4-"
"8227",2467,5662,7104,5801,5343,789,5702,2926,1470,781,"CD4+CD8-"
"8229",6071,3788,1292,6225,5342,2691,2353,6312,1780,769,"Mature SIg Lambda"
"8230",1350,3656,6907,1685,5697,1250,5804,6082,2252,1207,"CD8+CD4-"
"8231",1920,4862,1841,3847,5204,4074,3026,5098,2755,4318,"Monocytes"
"8235",1876,2638,7140,5693,5311,1475,5392,1498,1814,866,"CD4+CD8-"
"8237",1372,3729,7145,5696,5260,1518,5966,2498,1505,827,"CD4+CD8-"
"8240",6415,4732,1893,6826,5361,6472,2539,3537,1944,937,"Mature SIg Kappa"
"8241",1876,2349,7208,873,5696,4939,5394,6119,1792,1048,"CD8+CD4-"
"8244",2382,4270,2352,3725,5028,4239,2021,5152,3902,2592,"Monocytes"
"8246",6788,3802,3441,7173,5734,6354,2908,4086,2267,1421,"Mature SIg Kappa"
"8251",3170,4968,7073,5594,5251,765,6205,1759,1531,838,"CD4+CD8-"
"8252",2363,4361,2452,3723,4939,3955,2416,4924,2899,3068,"Monocytes"
"8253",2485,1722,6943,5885,5581,2099,6491,2443,2134,1076,"CD4+CD8-"
"8258",1428,2366,6901,3804,5665,1302,5600,6446,2013,1095,"CD8+CD4-"
"8262",2028,5357,2232,3286,5004,4780,1974,5612,3218,2937,"Monocytes"
"8267",1345,917,7331,5904,5447,2002,5482,2491,2223,1004,"CD4+CD8-"
"8271",6421,4544,1991,6660,5343,5916,1998,3438,1769,886,"Mature SIg Kappa"
"8273",1864,2069,6838,4217,5640,2967,5203,6503,3062,1117,"CD8+CD4-"
"8274",1858,4506,6896,3313,5520,1310,5083,2187,1924,1120,"TCRgd-"
"8275",2814,3908,7301,5726,5202,1768,5805,2796,1552,578,"CD4+CD8-"
"8285",1462,1493,6990,5763,5210,1011,5853,2281,1902,844,"CD4+CD8-"
"8286",2002,4215,7140,5568,5269,1593,5982,2330,1523,698,"CD4+CD8-"
"8289",6431,3551,2586,6527,5340,3119,1253,6608,1778,1188,"Mature SIg Lambda"
"8290",2197,4924,1979,3887,5050,4208,2194,5078,3097,3745,"Monocytes"
"8291",2191,4361,1794,4124,5170,4357,1825,5086,3374,2790,"Monocytes"
"8292",2183,1338,7296,1945,5489,1742,5415,5940,1784,861,"CD8+CD4-"
"8293",1282,4621,6539,1106,5137,2396,5790,6120,1487,596,"CD8+CD4-"
"8294",1905,1462,7134,1977,5529,2139,5922,6330,1675,1026,"CD8+CD4-"
"8301",1610,5032,1544,3726,5276,4443,2523,5305,3551,3642,"Monocytes"
"8315",2010,2970,3013,4402,5335,3388,4157,4107,4119,7200,"Eosinophils"
"8317",1781,3574,1579,2073,5650,5685,2457,5097,2507,1528,"CD56dim"
"8319",6317,5071,1120,6805,5418,2918,3961,6031,1835,889,"Mature SIg Lambda"
"8326",1970,4264,2152,4086,5133,4227,2263,5145,4031,2883,"Monocytes"
"8328",2440,4444,7583,5802,5392,1518,6060,1281,1691,812,"CD4+CD8-"
"8330",1527,4465,2324,4347,5111,4429,1920,5151,3542,3384,"Monocytes"
"8331",1956,4205,1818,3865,4720,3854,2148,4666,3462,2876,"Monocytes"
"8332",1816,4372,2763,3595,4972,4176,1902,4917,2645,3132,"Monocytes"
"8336",1561,4519,6593,5666,5297,1129,6217,2452,1690,703,"CD4+CD8-"
"8337",6457,4132,1273,6354,5332,1668,2071,5915,1793,897,"Mature SIg Lambda"
"8340",2279,4465,693,2384,5800,5383,2889,5008,2154,1418,"CD56dim"
"8345",2022,2850,3775,4627,5523,3865,4088,4388,4085,7500,"Eosinophils"
"8347",1812,4167,1765,4485,4679,3303,2434,4530,3198,4171,"Monocytes"
"8349",2624,1829,6933,6094,5745,2532,6639,2508,2334,1528,"CD4+CD8-"
"8350",835,3326,7106,5733,5479,2088,6596,2382,1674,965,"CD4+CD8-"
"8354",2225,5279,1998,2135,5842,5791,543,5773,2109,1637,"CD56dim"
"8356",2316,3680,7079,5633,5241,2062,5981,2800,1833,984,"CD4+CD8-"
"8361",2383,2459,2378,4054,5361,2707,3324,3861,4070,6232,"Eosinophils"
"8362",1682,3409,7119,2753,5539,4325,5191,5988,1790,1153,"CD8+CD4-"
"8365",2389,3383,4045,4040,4920,3983,2294,3700,2701,5769,"Eosinophils"
"8367",2537,2583,3071,4431,5450,3456,3905,3998,3948,7443,"Eosinophils"
"8369",1321,3926,7040,6031,5702,2400,6722,2940,2277,1410,"CD4+CD8-"
"8375",2283,2812,2464,4365,5256,3493,3999,4179,4002,6814,"Eosinophils"
"8380",1754,3557,6941,1876,5826,4885,4942,6494,2263,1352,"CD8+CD4-"
"8381",2377,4551,1439,3946,5455,4307,1746,5179,3582,2612,"Monocytes"
"8389",1462,1250,6927,5577,5424,2418,5942,2239,1762,648,"CD4+CD8-"
"8390",2486,3516,3256,4192,5254,3620,3504,4062,4069,6536,"Eosinophils"
"8391",2284,4636,6846,5545,5215,1029,6184,2652,1590,892,"CD4+CD8-"
"8395",2336,2512,2735,3888,5247,2758,3568,3825,3873,6431,"Eosinophils"
"8396",849,4606,7576,5937,5412,1522,6066,2297,1639,654,"CD4+CD8-"
"8399",2076,4960,1241,3990,4692,4830,2340,5447,2655,3615,"Monocytes"
"8402",1961,3165,6810,5996,5674,1117,6368,1881,2164,1191,"CD4+CD8-"
"8404",2506,4592,1158,4125,4969,3497,2004,5162,3085,3388,"Monocytes"
"8411",2104,1088,6939,2130,5721,2305,5035,6348,1871,1174,"CD8+CD4-"
"8412",1852,3742,7070,1912,5523,2562,5996,6357,1539,920,"CD8+CD4-"
"8416",6272,3018,2498,6286,5360,3030,2615,5677,1727,1250,"Mature SIg Lambda"
"8417",1831,2720,1836,1348,5545,5151,1735,5560,2256,1123,"CD56dim"
"8424",1142,4442,7185,5741,5520,2450,6357,2386,1708,917,"CD4+CD8-"
"8426",1738,3196,7043,1345,5527,2012,5732,6325,1455,939,"CD8+CD4-"
"8435",1087,4692,7085,5836,5445,1898,6433,2459,1621,729,"CD4+CD8-"
"8436",2312,3468,7410,5989,5540,2082,6171,2284,1949,1188,"CD4+CD8-"
"8440",2270,4506,2301,4116,4874,3963,2225,5097,3412,3531,"Monocytes"
"8442",1658,4067,7162,5952,5615,1995,6127,2916,2098,1365,"CD4+CD8-"
"8444",6277,3397,1770,6353,5447,6238,3034,3340,1859,945,"Mature SIg Kappa"
"8446",6291,4512,1425,7049,5487,3964,2045,3979,2573,1950,"Mature SIg Kappa"
"8450",2199,3706,6731,5004,5819,2792,5854,6476,2135,1379,"CD8+CD4-"
"8451",2306,1095,7418,5714,5331,1801,5605,2118,1442,755,"CD4+CD8-"
"8452",1973,1410,6915,5703,5601,2472,6520,2041,1808,889,"CD4+CD8-"
"8453",3001,3880,1746,4002,4973,4014,2039,4916,3612,2532,"Monocytes"
"8455",2315,4537,2522,4017,5194,4472,2500,5118,3802,2385,"Monocytes"
"8457",2273,3406,3425,4182,5410,3388,3606,4043,4153,6841,"Eosinophils"
"8458",1949,3532,6931,1469,5515,1337,6158,6507,1890,1226,"CD8+CD4-"
"8460",2373,4238,1898,3750,4996,4168,2147,4809,3092,2984,"Monocytes"
"8464",2704,4722,2160,4386,5151,4643,2050,5397,3844,3481,"Monocytes"
"8466",2127,4637,722,3925,4893,4587,2307,5259,2737,3893,"Monocytes"
"8467",2578,2368,7087,1958,5549,1306,4763,6392,2156,1150,"CD8+CD4-"
"8468",2191,2971,3485,4378,5341,3275,3930,3994,4058,7077,"Eosinophils"
"8475",6474,4320,1240,6344,5221,4555,2384,3273,1818,849,"Mature SIg Kappa"
"8476",2215,3301,7173,5615,5528,1113,5720,2309,1780,878,"CD4+CD8-"
"8477",6532,4966,1767,7037,5811,4389,1813,7736,1959,1048,"Mature SIg Lambda"
"8479",2383,3388,7388,5793,5442,2655,5932,2582,2022,1434,"CD4+CD8-"
"8480",6109,5274,1866,6895,5316,6371,3903,3237,1786,1043,"Mature SIg Kappa"
"8485",1758,4666,1406,3760,4990,4553,2285,5315,3944,2887,"Monocytes"
"8486",2308,4463,2194,4173,5084,4126,2007,5100,4163,2800,"Monocytes"
"8488",2084,4592,2660,4285,4857,4126,2099,5059,3501,3468,"Monocytes"
"8493",6377,1045,2058,6298,5487,1128,2717,6058,1923,1344,"Mature SIg Lambda"
"8495",2383,2310,6999,4868,5782,2872,5791,6325,2025,1174,"CD8+CD4-"
"8497",1422,2030,6754,3535,5741,1796,5874,6422,2251,1505,"CD8+CD4-"
"8504",915,1540,7055,5908,5708,1581,5521,1433,1868,1153,"CD4+CD8-"
"8505",1944,4643,1555,3533,4956,4556,2825,5065,3255,3894,"Monocytes"
"8507",6393,5709,965,6805,5413,4974,5546,3195,1716,1098,"Mature SIg Kappa"
"8512",1778,1468,7192,4669,5363,2331,5620,6312,2057,1183,"CD8+CD4-"
"8513",6382,3118,2733,6288,5354,3166,2268,6368,1877,821,"Mature SIg Lambda"
"8517",6639,3493,2416,6599,5600,6072,2264,3395,1878,956,"Mature SIg Kappa"
"8518",2595,5019,7295,5683,5318,1081,6049,2136,1500,692,"CD4+CD8-"
"8519",1935,4056,7055,1904,5501,1935,6080,6379,1735,1120,"CD8+CD4-"
"8521",1631,4832,1606,4203,5199,4373,2479,5229,3442,3824,"Monocytes"
"8522",2660,2998,2845,4090,5061,3191,2946,4005,4117,6357,"Eosinophils"
"8526",1933,4826,7220,5566,5063,686,6133,1970,1649,755,"CD4+CD8-"
"8527",2169,4616,1428,4280,5165,4421,2250,5217,3874,3058,"Monocytes"
"8530",2325,2871,2329,4129,5222,2916,3650,4013,4549,6801,"Eosinophils"
"8531",2356,2684,3310,4230,5373,3123,3411,3932,4217,6826,"Eosinophils"
"8533",3608,3641,7261,5803,5598,1417,5966,2448,1838,981,"CD4+CD8-"
"8538",1968,2008,6732,1195,5747,1757,5203,6456,2114,1269,"CD8+CD4-"
"8540",1402,2903,7029,5778,5377,1588,5151,1993,1742,778,"CD4+CD8-"
"8544",6312,3391,1329,6239,5337,5935,2579,3442,1741,889,"Mature SIg Kappa"
"8547",1331,5072,7167,5654,5206,1406,5846,1552,1754,872,"CD4+CD8-"
"8548",2008,4288,1060,4290,5172,4209,2484,4992,3600,2910,"Monocytes"
"8549",1706,3104,6901,5710,5364,2203,6241,2367,2004,965,"CD4+CD8-"
"8550",1744,4972,1704,3799,5035,3535,2577,4788,3412,3934,"Monocytes"
"8552",2323,4561,2561,3701,5208,3499,2729,4839,2724,3611,"Monocytes"
"8553",2247,4791,752,4025,4728,4462,2403,5124,2963,3759,"Monocytes"
"8555",1197,3010,7015,4740,5682,3078,5581,5915,2007,990,"CD8+CD4-"
"8556",1822,5256,1464,4128,5157,4497,3075,5542,3333,4015,"Monocytes"
"8560",2594,5109,1988,4408,5139,4805,2378,5516,4107,3671,"Monocytes"
"8561",1598,5194,1631,4071,4974,4115,2024,5362,3350,3507,"Monocytes"
"8562",2250,1800,7279,5767,5458,1562,5909,2404,1777,1133,"CD4+CD8-"
"8564",2348,3705,1632,2174,5061,6128,3,3663,2059,1196,"CD56bright"
"8568",2217,4000,7303,5581,5061,1482,5703,2237,1588,634,"CD4+CD8-"
"8574",3413,3739,7250,5845,5378,1793,5731,2323,1673,886,"CD4+CD8-"
"8576",1266,4040,7044,5485,5113,1689,6188,2108,1586,787,"CD4+CD8-"
"8579",1379,4391,7339,5833,5323,1315,5689,1496,1629,700,"CD4+CD8-"
"8585",1312,4805,7404,5755,5483,1813,5964,2827,1752,1056,"CD4+CD8-"
"8586",2679,2555,6769,5800,5466,1130,5746,2750,1979,1004,"CD4+CD8-"
"8593",2768,5259,7377,5706,5198,1520,5457,1853,1367,584,"CD4+CD8-"
"8597",1843,5631,1208,2320,5521,5521,1992,5593,2143,1466,"CD56dim"
"8598",2762,1520,6987,2555,5442,2525,6101,6265,1832,925,"CD8+CD4-"
"8600",2925,4933,6919,5638,5419,1037,6195,2220,1870,1056,"CD4+CD8-"
"8603",1638,4672,6970,5774,5314,696,6160,2342,1677,1087,"CD4+CD8-"
"8605",6139,5041,2147,6597,5125,2761,2288,6116,1787,995,"Mature SIg Lambda"
"8612",2389,5058,7185,5461,5260,1445,5943,1996,1748,660,"CD4+CD8-"
"8614",2098,4630,7509,5816,5336,1703,6057,1718,1701,1098,"CD4+CD8-"
"8616",2862,4863,7405,5705,5273,1748,6145,2333,1815,1453,"CD4+CD8-"
"8619",2126,4719,1753,3841,5337,4304,2318,5244,3436,3557,"Monocytes"
"8620",6462,2540,1093,6581,5156,5087,2217,4262,2192,1248,"Mature SIg Kappa"
"8624",526,3346,7335,5787,5453,1063,6077,2636,1743,937,"CD4+CD8-"
"8625",6325,2276,1695,6499,5363,4316,2338,3490,2026,995,"Mature SIg Kappa"
"8627",6263,4862,2414,6760,5536,5800,5285,3678,1931,1128,"Mature SIg Kappa"
"8628",6159,4450,2414,6301,5425,3135,2081,6177,1756,925,"Mature SIg Lambda"
"8632",1613,2688,6703,2171,5802,1783,6133,6484,2320,1675,"CD8+CD4-"
"8636",2164,5094,1885,3509,5149,3288,1960,4573,2981,3717,"Monocytes"
"8637",2332,739,7047,1408,5513,3837,5287,5760,1845,1253,"CD8+CD4-"
"8641",6276,4684,1492,6530,5183,4200,3065,3161,1647,789,"Mature SIg Kappa"
"8646",2779,2673,7153,5792,5360,1788,6367,2104,1686,937,"CD4+CD8-"
"8649",6624,2052,1692,6382,5322,4897,3280,3192,1759,1169,"Mature SIg Kappa"
"8650",2381,4106,1641,4039,4948,3516,1897,4876,3590,2916,"Monocytes"
"8656",6093,3641,2345,6565,4870,5425,1836,3234,1448,775,"Mature SIg Kappa"
"8658",2245,5595,1638,2160,5690,5108,2475,5993,2496,1878,"CD56dim"
"8661",2031,2702,2541,3893,5140,3132,3499,3721,3860,6350,"Eosinophils"
"8662",2980,3387,7229,5883,5210,1171,5775,2372,1820,801,"CD4+CD8-"
"8663",2367,4073,6932,5588,5173,1103,5968,2611,1482,695,"CD4+CD8-"
"8665",6219,2641,2039,6194,5443,4809,2966,3222,1844,942,"Mature SIg Kappa"
"8666",6192,3703,1788,6563,5460,2226,1193,5950,1845,914,"Mature SIg Lambda"
"8668",6421,3580,1366,6713,5355,5187,1688,3793,2599,1616,"Mature SIg Kappa"
"8669",1003,2535,7031,5685,5528,1792,6470,2755,1871,1009,"CD4+CD8-"
"8671",2041,4320,7403,5878,5424,2011,6620,1185,1925,937,"CD4+CD8-"
"8677",3435,2431,6680,5740,5462,1982,6333,1811,1748,878,"CD4+CD8-"
"8680",2529,4212,1549,4185,5087,4447,2751,4917,3811,2638,"Monocytes"
"8681",206,5054,6923,5658,5504,2233,6570,2332,1679,787,"CD4+CD8-"
"8684",2332,1756,7368,2676,5898,4078,5755,6593,2197,1779,"CD8+CD4-"
"8685",6454,3920,2702,6350,5468,2495,2828,6062,1683,878,"Mature SIg Lambda"
"8687",722,3066,6957,5686,5305,1919,6197,2790,2001,923,"CD4+CD8-"
"8688",2684,3289,6806,5695,5344,1745,6610,2779,2101,954,"CD4+CD8-"
"8689",2902,2296,3485,4194,5235,3529,3067,3987,3626,6782,"Eosinophils"
"8691",6454,4392,1733,6700,5587,3199,2475,6289,1797,1264,"Mature SIg Lambda"
"8695",2629,4539,1690,4035,5044,4405,1668,4972,3235,2889,"Monocytes"
"8699",6333,3524,2306,6124,5331,1178,2289,5414,1763,718,"Mature SIg Lambda"
"8700",2165,4722,1748,2243,4934,4449,2445,5005,3404,2832,"Monocytes"
"8704",2094,2286,3299,4269,5316,3662,3500,3939,4084,6871,"Eosinophils"
"8705",2013,3811,2428,2533,5552,5490,4146,3985,2348,2083,"CD56dim"
"8708",2002,4694,1409,4113,4967,4407,2794,5296,3577,2811,"Monocytes"
"8709",2314,4375,7072,5805,5485,1918,6287,2736,1785,993,"CD4+CD8-"
"8710",1609,2895,6915,2629,5276,1456,5887,6150,1483,886,"CD8+CD4-"
"8711",2869,4752,2836,3693,4616,4090,2653,4964,3017,4035,"Monocytes"
"8714",6470,3665,2087,6403,5375,2652,2960,5731,1762,1001,"Mature SIg Lambda"
"8716",1433,3888,7455,5802,5390,2052,6143,3149,1630,931,"CD4+CD8-"
"8718",2654,3937,7167,5722,5221,1930,5882,2066,1529,573,"CD4+CD8-"
"8724",2005,3178,7158,5710,5421,956,6506,1960,1773,937,"CD4+CD8-"
"8726",1932,5176,1041,4095,5114,4520,2413,5289,3931,2673,"Monocytes"
"8728",2349,5099,1970,2567,5578,5519,1246,4399,2243,1229,"CD56dim"
"8729",2574,6000,561,2586,5696,5506,1627,5382,2411,1460,"CD56dim"
"8732",2313,2832,6746,2423,5726,4544,4548,6103,2458,1575,"CD8+CD4-"
"8735",1706,4148,6786,2212,5613,3194,5899,6288,2415,1114,"CD8+CD4-"
"8738",2942,3717,7345,5552,5249,1603,6146,2315,1615,738,"CD4+CD8-"
"8739",2693,5039,6976,5533,5262,1844,5899,1937,1759,866,"CD4+CD8-"
"8740",6690,1578,1572,6625,5410,3107,2006,5349,1898,976,"Mature SIg Lambda"
"8741",2231,1833,6643,1922,5650,5236,5109,6405,2484,1405,"CD8+CD4-"
"8742",2636,3230,7043,5739,5317,2265,5888,2667,1646,721,"CD4+CD8-"
"8747",2036,4547,2592,4544,5157,3808,2362,4749,3104,3259,"Monocytes"
"8750",2208,3982,2028,4210,4768,3633,2626,4681,2592,4416,"Monocytes"
"8752",949,750,7400,5861,5378,1862,6718,2689,1912,1079,"CD4+CD8-"
"8755",2379,3683,7117,1824,5560,2253,5637,6450,1893,1139,"CD8+CD4-"
"8756",1442,3150,6822,5941,5416,1614,6506,2356,1749,861,"CD4+CD8-"
"8761",6215,2109,3088,6874,5273,5160,2040,3588,1865,1177,"Mature SIg Kappa"
"8763",5758,4649,1012,6645,5213,4213,4590,2742,1806,807,"Mature SIg Kappa"
"8767",1486,1899,7010,5734,5426,2233,6051,1843,1131,726,"CD4+CD8-"
"8769",2311,3012,7020,5685,5556,1666,6417,2238,1355,962,"CD4+CD8-"
"8773",2905,2890,7067,5735,5508,1438,6687,2827,1848,1218,"CD4+CD8-"
"8774",1533,3462,7343,5707,5418,1750,6051,2749,1658,1029,"CD4+CD8-"
"8775",2170,4883,2030,4231,5055,4333,1871,5064,3518,3013,"Monocytes"
"8778",2608,4363,7413,5780,5472,2262,5830,2059,1384,758,"CD4+CD8-"
"8782",2072,4120,7415,6081,5483,1393,5237,2472,1854,1081,"CD4+CD8-"
"8783",5898,3424,998,6275,5243,3034,5136,5377,1618,726,"Mature SIg Lambda"
"8785",2573,4670,2541,3786,5164,3061,1725,4907,3637,2001,"Monocytes"
"8786",1590,4788,7479,5901,5465,2137,6045,1629,2076,906,"CD4+CD8-"
"8789",1193,3477,6977,2348,5816,2729,6052,6271,2081,1418,"CD8+CD4-"
"8800",2337,2869,6667,4443,5660,1759,5513,6267,2021,1544,"CD8+CD4-"
"8801",2555,4027,3623,3949,4911,3758,2852,4288,5771,7101,"Eosinophils"
"8802",6587,4434,1323,6799,5480,6656,3509,3830,1921,1120,"Mature SIg Kappa"
"8805",2376,2701,3347,4165,5348,2953,3462,3897,4209,7523,"Eosinophils"
"8808",6631,4097,1496,6710,5348,5722,1716,3826,1755,1453,"Mature SIg Kappa"
"8817",2588,4078,6728,5782,5405,2319,6459,2619,1866,967,"CD4+CD8-"
"8818",855,1689,7256,5641,5471,2322,6260,3129,2058,993,"CD4+CD8-"
"8822",2575,1207,7123,5978,5527,2090,6273,2189,1560,1067,"CD4+CD8-"
"8823",2252,2134,6632,5520,5288,979,5911,2143,1716,807,"CD4+CD8-"
"8824",2205,4890,1854,3909,4940,3989,2044,4893,3460,2714,"Monocytes"
"8826",2404,4605,1406,3353,5009,3553,2260,4777,3326,3046,"Monocytes"
"8840",1032,4833,7512,2316,5850,5099,5508,6524,2138,1403,"CD8+CD4-"
"8844",6441,5073,496,6735,5344,3357,1389,6172,1757,931,"Mature SIg Lambda"
"8845",2093,2536,6869,1800,5381,2082,6174,6190,1792,984,"CD8+CD4-"
"8847",2096,4309,7281,5743,5323,896,5938,2389,1637,829,"CD4+CD8-"
"8851",2250,4694,2776,3988,5166,4429,2076,5122,3578,3235,"Monocytes"
"8853",2041,4537,2310,4228,4820,3981,2078,4828,3427,3665,"Monocytes"
"8854",2538,4816,1381,4001,4988,3996,2089,4523,3473,3237,"Monocytes"
"8857",6398,3967,1189,6447,5493,5412,2464,2663,1684,923,"Mature SIg Kappa"
"8858",6121,4734,1371,6554,4948,5445,4874,3177,1632,801,"Mature SIg Kappa"
"8861",2449,2487,6799,5863,5521,790,5564,2530,2274,1001,"CD4+CD8-"
"8866",2405,4800,1206,3708,5216,4701,1498,5353,3225,3042,"Monocytes"
"8867",2179,4432,2190,4683,5183,2604,2300,4886,3235,2768,"Monocytes"
"8871",2044,4779,1748,3514,4857,3224,2044,4517,3077,3759,"Monocytes"
"8874",2313,3530,7059,5869,5354,1451,6099,2379,1878,948,"CD4+CD8-"
"8876",2002,3145,7128,5760,5596,1542,5916,2566,2663,724,"CD4+CD8-"
"8877",6393,3543,968,6371,5354,5905,2246,3131,1822,749,"Mature SIg Kappa"
"8880",6677,3655,2118,6795,5364,6636,758,3876,1900,1174,"Mature SIg Kappa"
"8887",1932,4731,2238,4040,5036,4533,2101,4987,2947,3298,"Monocytes"
"8895",2212,4903,2161,3768,4842,4248,1566,5078,3036,3526,"Monocytes"
"8896",2707,953,7044,2665,5634,1105,5430,6504,2298,1373,"CD8+CD4-"
"8900",1966,4421,2375,3838,5000,4125,2190,4964,3517,3257,"Monocytes"
"8902",1971,4360,1111,4142,5176,4210,2516,5409,3525,3255,"Monocytes"
"8904",1751,4344,6641,5596,5429,1829,6467,2921,1846,1037,"CD4+CD8-"
"8905",6402,2639,1231,6658,5158,5017,2591,3574,2184,1606,"Mature SIg Kappa"
"8908",1307,3818,7117,5770,5500,2112,5508,1998,1727,942,"CD4+CD8-"
"8915",2100,4565,7112,5666,5235,1040,5984,1532,1499,686,"CD4+CD8-"
"8917",2140,6010,455,2210,5362,4846,2478,4930,2266,1368,"CD56dim"
"8919",1715,4445,2286,4204,5168,3571,2346,5092,3464,3507,"Monocytes"
"8923",172,4481,7240,5819,5522,1984,6853,2740,2391,1580,"CD4+CD8-"
"8929",2257,4315,1492,3759,4760,3962,2130,4717,2862,3455,"Monocytes"
"8932",6312,3754,2200,6337,5288,3906,1817,3681,1748,858,"Mature SIg Kappa"
"8934",6492,2803,2482,6461,5483,2330,4243,6408,1951,1007,"Mature SIg Lambda"
"8941",1761,2691,6941,3682,5720,1464,5100,6370,1986,1172,"CD8+CD4-"
"8942",1681,3696,7111,5833,5571,1940,6102,2513,1567,962,"CD4+CD8-"
"8945",1461,3498,6812,5429,5319,1823,6101,2085,1581,686,"CD4+CD8-"
"8946",2025,2705,7059,4394,5622,2779,5232,6408,1895,1153,"CD8+CD4-"
"8947",2036,3306,2654,4101,5318,3081,3052,3860,3888,6660,"Eosinophils"
"8948",1998,1273,6988,2029,5556,2454,3445,6530,2411,1534,"CD8+CD4-"
"8952",6562,3832,2071,6595,5409,5855,2685,3648,2213,1513,"Mature SIg Kappa"
"8955",1933,4201,2653,3680,5045,4032,1675,4856,3674,2550,"Monocytes"
"8960",1589,3493,7133,1324,5366,1719,5716,6176,1750,792,"CD8+CD4-"
"8962",6092,4839,1409,6625,5428,5359,4795,3081,1881,792,"Mature SIg Kappa"
"8964",2693,4580,1505,3269,4917,4625,2382,5245,2673,3795,"Monocytes"
"8967",2091,551,6826,2046,5472,4025,2100,5960,2230,1245,"CD8+CD4-"
"8973",2659,2838,7088,5423,5288,1774,6580,2909,1552,883,"CD4+CD8-"
"8974",1824,1287,7357,1857,5673,4890,4998,2849,2182,1161,"TCRgd-"
"8976",2122,1575,7088,2214,5762,1398,5614,5760,1821,1051,"CD8+CD4-"
"8977",2120,2813,6810,1439,5262,2332,5713,6165,1639,1020,"CD8+CD4-"
"8978",1661,2150,6883,4611,5748,3211,5478,6244,2131,1150,"CD8+CD4-"
"8981",2113,5010,1324,388,5375,5895,2079,3797,2040,1403,"CD56bright"
"8984",1914,4707,1726,4236,5014,4163,1849,4801,3126,4028,"Monocytes"
"8986",2250,4301,6983,5658,5305,953,6192,1348,1393,677,"CD4+CD8-"
"8990",6264,3824,2176,6479,4887,1848,3636,3285,1760,829,"Mature SIg Kappa"
"8991",6358,2902,1874,6397,5353,2351,3170,5600,1750,855,"Mature SIg Lambda"
"8998",1045,3362,7146,6049,5633,994,6298,1991,1468,1229,"CD4+CD8-"
"8999",2189,4686,2562,3825,5092,4614,2569,5197,3405,3032,"Monocytes"
"9000",2917,2300,7075,4742,5726,2026,5214,6309,2012,1210,"CD8+CD4-"
"9002",1457,2379,6725,5706,5546,1923,6386,1744,2410,1500,"CD4+CD8-"
"9005",1913,4635,2554,4264,5184,1987,3527,4066,3376,1999,"Monocytes"
"9006",6575,4268,2153,6546,5490,3837,2317,6768,1832,858,"Mature SIg Lambda"
"9007",2123,3640,2275,4214,5210,2138,2433,3994,3543,2521,"Monocytes"
"9010",2922,4078,7201,5808,5316,2009,5652,1726,1743,835,"CD4+CD8-"
"9012",3066,3623,7047,5923,5641,774,5995,2561,1831,1218,"CD4+CD8-"
"9016",1398,2173,6953,5927,5547,1702,5792,2480,1917,948,"CD4+CD8-"
"9020",6068,2163,1307,7002,5484,6978,3570,3555,2268,1323,"Mature SIg Kappa"
"9022",2160,4665,2070,4046,4857,3305,2430,4779,3329,3771,"Monocytes"
"9028",2407,4260,2627,4124,4775,4430,2090,5009,3581,3212,"Monocytes"
"9031",1753,1422,6982,4542,5471,1812,5462,6161,1929,995,"CD8+CD4-"
"9038",2501,4910,1652,3481,5012,4689,2039,5308,3719,3140,"Monocytes"
"9045",6507,3789,1436,6449,5150,1825,2941,4826,2074,1079,"Mature SIg Lambda"
"9048",1980,3950,1370,4437,5069,4138,2090,4853,3581,1984,"Monocytes"
"9049",6240,3633,2331,6438,5304,5956,1629,3291,1629,861,"Mature SIg Kappa"
"9057",1840,1587,6781,1548,5399,1662,5753,6056,1807,934,"CD8+CD4-"
"9061",2029,2930,7520,5796,5317,1494,5829,2661,1335,789,"CD4+CD8-"
"9064",2380,4509,1380,3905,4903,3422,2241,4640,2891,3681,"Monocytes"
"9066",2137,3298,3234,4719,5563,3486,4123,4363,3321,7149,"Eosinophils"
"9070",3002,3041,7343,5565,5323,1833,6095,2960,1856,1051,"CD4+CD8-"
"9071",2195,4913,2482,4309,5041,4028,2299,4949,3323,3769,"Monocytes"
"9073",2265,2850,2973,4278,5397,3448,4000,4109,3720,6808,"Eosinophils"
"9074",1446,1469,6781,5062,5455,1429,5918,6091,2081,1147,"CD8+CD4-"
"9076",6175,3616,2853,6599,5607,2693,3637,5963,1873,998,"Mature SIg Lambda"
"9078",792,2414,6863,5698,5269,1644,6546,1845,1797,732,"CD4+CD8-"
"9085",2130,3106,2902,4141,5115,3478,3476,3944,4003,6438,"Eosinophils"
"9089",1732,3302,7057,5953,5554,1341,5499,1563,2055,1285,"CD4+CD8-"
"9090",6523,4800,2181,6931,5610,2719,2039,6622,1788,1045,"Mature SIg Lambda"
