"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"30938",2869,3820,6933,5764,5438,1872,6215,1854,2301,1321,"CD4+CD8-"
"30943",2941,5295,7038,5407,4972,1540,5796,2849,1700,1004,"CD4+CD8-"
"30944",1972,4381,3069,4057,4905,4993,3315,5086,3463,3603,"Monocytes"
"30945",3143,3672,7182,5816,5242,2384,6017,2494,2311,1334,"CD4+CD8-"
"30946",1490,2360,6970,1834,5310,931,5661,6230,2151,1087,"CD8+CD4-"
"30947",3433,3548,7196,1482,5415,3969,4251,3559,2489,1622,"TCRgd-"
"30949",2382,3287,3143,4039,5112,3263,3555,3867,3295,6820,"Eosinophils"
"30952",1238,2773,6661,5556,5257,630,5436,2431,1961,1207,"CD4+CD8-"
"30954",2272,3718,7019,1686,5282,1720,5918,5630,2497,1148,"CD8+CD4-"
"30957",5579,2991,2275,6368,5184,6049,1046,2755,2123,1347,"Mature SIg Kappa"
"30961",3347,2456,7338,6060,5359,1676,5865,1954,2199,974,"CD4+CD8-"
"30972",1774,3169,6824,5639,5379,1794,6383,1927,2385,1288,"CD4+CD8-"
"30978",1807,2235,7145,5796,5466,4001,4363,2954,2576,1565,"CD4+CD8-"
"30983",1208,3549,6936,5735,5387,1818,5770,2239,2257,1342,"CD4+CD8-"
"30985",3396,3423,7230,5645,5265,1718,6164,2249,2349,1148,"CD4+CD8-"
"30988",1754,2144,6708,4938,5343,1970,5707,5561,2188,1115,"CD8+CD4-"
"30989",2223,6050,725,1798,5568,4770,2787,3094,2751,1876,"CD56dim"
"30992",2023,4419,2149,4637,5109,4795,2035,4975,3895,3797,"Monocytes"
"30993",1807,1654,7018,5755,5422,1460,5438,2496,2089,1188,"CD4+CD8-"
"30996",1866,3040,7164,5696,5309,1695,5597,2882,1940,1369,"CD4+CD8-"
"31001",6117,3364,1719,6499,5364,5755,2966,2084,2027,1046,"Mature SIg Kappa"
"31007",2183,1981,6989,5818,5277,1193,4763,2333,1765,1183,"CD4+CD8-"
"31011",3560,3159,6652,5652,5304,1914,6155,2655,2126,1310,"CD4+CD8-"
"31013",1689,3813,6883,6022,5575,1325,5901,2838,2345,1450,"CD4+CD8-"
"31015",2096,2509,7153,5972,5563,796,5144,2736,2327,1471,"CD4+CD8-"
"31018",1955,3484,2634,4584,4919,4995,2626,5054,3866,3731,"Monocytes"
"31019",2222,3355,7105,2142,5443,835,5859,6437,2263,1421,"CD8+CD4-"
"31024",5994,1992,1426,6205,5238,2131,2386,5961,2008,1013,"Mature SIg Lambda"
"31026",1542,4075,6838,681,5386,373,5861,6228,2166,1126,"CD8+CD4-"
"31032",1994,3907,2516,3688,5146,4953,2285,4985,3736,3269,"Monocytes"
"31033",2130,2935,6958,468,5480,2307,4926,5817,2243,1178,"CD8+CD4-"
"31047",2323,3017,6657,5122,5472,1122,5204,5956,2139,1267,"CD8+CD4-"
"31053",2266,4747,7173,5777,5367,1713,5417,1875,2152,1210,"CD4+CD8-"
"31055",2916,4096,7134,5823,5136,1144,5805,2155,2087,1013,"CD4+CD8-"
"31057",1978,4063,2609,3394,4927,4533,2032,4825,3411,3376,"Monocytes"
"31066",2054,4129,2296,3962,4818,4882,3389,4979,3361,3938,"Monocytes"
"31075",2049,3773,6721,1701,5224,907,5850,6077,2000,847,"CD8+CD4-"
"31078",6011,1839,2770,6810,5222,6291,2903,3067,2138,1432,"Mature SIg Kappa"
"31079",3035,4185,7260,5712,5349,2015,5673,1978,2324,1264,"CD4+CD8-"
"31081",1405,3962,7314,5796,5450,1676,6194,2744,2608,1513,"CD4+CD8-"
"31087",1752,4453,7177,5642,5234,1563,5631,2941,1934,1471,"CD4+CD8-"
"31105",6026,4491,2083,6528,5092,5832,4096,2604,2098,1054,"Mature SIg Kappa"
"31114",2303,4762,2946,4274,5026,5220,1873,5202,4117,3926,"Monocytes"
"31118",1980,2797,6613,5500,5196,1361,5412,2194,1846,934,"CD4+CD8-"
"31122",2110,2900,6804,3353,5629,1323,6322,6139,2561,1432,"CD8+CD4-"
"31123",2441,3095,6763,1269,5686,2006,4716,6091,2302,1283,"CD8+CD4-"
"31126",2167,4614,1864,4576,5049,5069,1097,5130,4152,4006,"Monocytes"
"31133",2598,2970,6671,1306,5240,2247,4970,2628,2234,1194,"TCRgd-"
"31134",2496,3647,6680,5735,5296,1164,6169,2443,2276,1054,"CD4+CD8-"
"31148",2248,3077,6836,1967,5265,1774,5460,5961,2299,968,"CD8+CD4-"
"31150",1764,2077,7142,5898,5317,1058,4885,2662,2300,1624,"CD4+CD8-"
"31153",2873,2917,6993,2090,5786,2437,5570,6478,2399,1429,"CD8+CD4-"
"31155",2504,3519,6732,5825,5470,1659,6088,2099,2708,1339,"CD4+CD8-"
"31165",1655,3567,6993,5751,5226,1701,6370,1765,2291,1318,"CD4+CD8-"
"31170",2641,2995,6611,3721,5378,1047,5355,6150,1984,1159,"CD8+CD4-"
"31171",5524,2347,1160,6585,5402,2601,1797,6458,2481,1363,"Mature SIg Lambda"
"31174",2415,2451,6923,5854,5623,2226,5808,1417,2484,1484,"CD4+CD8-"
"31176",2468,1423,7006,2219,5226,1136,5683,6174,2104,1213,"CD8+CD4-"
"31179",2042,5500,3223,2582,5460,5394,3313,3911,2448,1686,"CD56dim"
"31182",2699,3809,7304,5728,5332,1842,5846,2265,2035,1018,"CD4+CD8-"
"31183",2012,2647,6999,5890,5497,1896,5352,2308,1919,957,"CD4+CD8-"
"31187",3180,3838,6574,5773,5452,1427,6451,2489,2408,1432,"CD4+CD8-"
"31195",3586,2710,7167,1252,5319,550,5997,6119,2206,1153,"CD8+CD4-"
"31197",3047,3735,6801,1204,5469,1656,5838,6169,2609,1632,"CD8+CD4-"
"31198",2509,2038,6695,1600,5324,2474,5312,6151,2018,1128,"CD8+CD4-"
"31204",1684,3032,6880,5753,5255,1547,5588,2371,1967,1049,"CD4+CD8-"
"31210",1951,3252,3026,3864,4750,4329,1826,4533,4143,3950,"Monocytes"
"31212",2328,2370,3560,3942,5138,3476,3539,3843,2940,7151,"Eosinophils"
"31214",1479,3649,7062,5746,5357,1467,5685,1793,1783,993,"CD4+CD8-"
"31216",2190,3393,6901,1460,5340,1493,5387,6329,2191,1411,"CD8+CD4-"
"31220",3516,4380,6894,5714,5454,1972,6380,2371,2133,1232,"CD4+CD8-"
"31222",1984,4348,7099,5801,5190,1840,5268,729,2038,1001,"CD4+CD8-"
"31225",2426,4474,6955,5823,5134,1978,5287,1998,2056,1112,"CD4+CD8-"
"31226",3441,4060,7200,5604,5252,2033,5602,2317,1917,999,"CD4+CD8-"
"31229",5901,3874,2531,6419,5165,4790,1685,3491,2135,1007,"Mature SIg Kappa"
"31230",2863,3683,6440,1134,5309,3401,4437,6101,2336,1411,"CD8+CD4-"
"31233",1485,2750,6903,1294,5440,1862,5784,5858,2108,1188,"CD8+CD4-"
"31246",2021,3807,7277,5828,5167,1027,5221,1189,1979,960,"CD4+CD8-"
"31259",2474,2507,6669,1868,5328,711,5263,5861,2132,1178,"CD8+CD4-"
"31273",1193,3565,6986,5664,5364,1830,5855,2819,1792,1395,"CD4+CD8-"
"31278",3133,1884,7161,1466,5303,735,6062,6376,2058,1202,"CD8+CD4-"
"31281",1731,3175,6979,1955,5238,1212,5541,5789,2020,1095,"CD8+CD4-"
"31283",5662,3139,969,6314,4974,5521,1902,2937,1944,1026,"Mature SIg Kappa"
"31284",1498,1598,6834,2409,5552,1056,5460,6394,2594,1339,"CD8+CD4-"
"31288",2204,2818,7191,5759,5313,1477,5406,1335,2064,940,"CD4+CD8-"
"31296",2081,4623,1113,1116,5426,4828,1791,3331,2294,1670,"CD56dim"
"31300",2798,3761,6828,5695,5370,1214,5400,2561,2337,1104,"CD4+CD8-"
"31316",1354,3418,6955,680,5423,2337,5563,6324,2171,1180,"CD8+CD4-"
"31317",2772,3452,6901,966,5652,1834,5154,6399,2297,1588,"CD8+CD4-"
"31321",2324,3515,7064,1242,5372,1380,5852,6023,1939,1169,"CD8+CD4-"
"31326",1890,818,6882,1274,5442,3435,4282,5596,2048,1213,"CD8+CD4-"
"31333",2391,3881,6965,6057,5581,1994,6354,2097,2478,1568,"CD4+CD8-"
"31338",2293,2596,7186,5822,5400,1706,5254,2178,1831,892,"CD4+CD8-"
"31347",5994,1303,1958,6750,5240,1940,2183,6152,2082,1004,"Mature SIg Lambda"
"31350",965,2135,6616,5567,5210,2149,5852,1977,1823,1079,"CD4+CD8-"
"31360",2267,3923,1624,4355,5009,4802,2008,5076,3914,3720,"Monocytes"
"31361",1691,5349,2202,660,5173,4715,2869,3516,2199,1339,"CD56dim"
"31371",2393,1704,6689,2399,5228,724,5391,6244,1950,1068,"CD8+CD4-"
"31381",2319,2588,7005,1129,5810,2243,5167,6401,2441,1596,"CD8+CD4-"
"31382",882,3374,7252,5820,5409,1125,6191,1875,2134,1169,"CD4+CD8-"
"31388",1905,3401,6892,5676,5148,1983,5157,1790,1789,733,"CD4+CD8-"
"31395",2611,5144,6853,5782,5390,1733,6306,2113,1955,1117,"CD4+CD8-"
"31404",1562,3038,6621,5528,5288,1668,5967,2747,2109,1218,"CD4+CD8-"
"31410",1918,4114,2751,3969,4831,4832,2490,4945,3943,3961,"Monocytes"
"31417",1730,4118,2524,4282,4757,5009,2185,5158,4184,3208,"Monocytes"
"31418",2221,2379,6799,1397,5355,1184,5524,6171,1894,1076,"CD8+CD4-"
"31423",1991,2061,3733,4075,5122,3447,3469,3957,3422,6807,"Eosinophils"
"31425",1955,3602,6966,6051,5406,1642,6552,2404,2046,1267,"CD4+CD8-"
"31433",886,2909,6976,5594,5155,1741,5464,2962,1860,790,"CD4+CD8-"
"31438",2189,4090,7012,5746,5342,1978,5533,1595,2154,1175,"CD4+CD8-"
"31439",1133,4638,7080,5703,5228,1784,5339,1872,2236,1216,"CD4+CD8-"
"31445",1958,2883,6962,2085,5163,2579,5550,5966,1911,1035,"CD8+CD4-"
"31458",1907,901,6948,5492,5307,1594,5838,1727,2364,1049,"CD4+CD8-"
"31465",1137,4192,7168,5702,5227,1564,5524,2770,2031,1001,"CD4+CD8-"
"31469",2872,3452,6758,1886,5598,2101,5368,6428,2586,1329,"CD8+CD4-"
"31471",1886,4255,2854,3995,4738,5257,1199,5256,3364,3794,"Monocytes"
"31472",2026,4009,6786,5643,5246,1838,5305,1249,1998,1243,"CD4+CD8-"
"31473",2887,4389,7021,5687,5287,1814,5927,2977,2109,1159,"CD4+CD8-"
"31483",1896,3214,7319,5768,5328,1436,5707,2590,2149,1153,"CD4+CD8-"
"31491",2316,3664,1769,4417,4665,4409,1586,4404,3397,2999,"Monocytes"
"31496",3021,4088,7175,5869,5409,1942,6111,2800,2429,1435,"CD4+CD8-"
"31497",2001,4142,1552,4536,5309,4720,1715,4801,4443,3715,"Monocytes"
"31498",1728,3420,6875,5682,5712,3435,5681,2343,2715,1334,"CD4+CD8-"
"31505",2003,4348,3048,4632,4953,5194,1874,5011,3719,3644,"Monocytes"
"31509",2845,3916,6991,1585,5493,2410,5907,6290,2174,1355,"CD8+CD4-"
"31511",3249,2982,4029,4529,5220,3606,3255,4182,3247,7471,"Eosinophils"
"31514",6305,3406,1405,6245,5174,4103,2103,5426,2344,1645,"Mature SIg Lambda"
"31519",2148,3901,1628,3830,4939,4642,1787,4842,3337,2592,"Monocytes"
"31540",2714,4250,7104,5782,5369,1579,6363,2080,2556,1342,"CD4+CD8-"
"31544",1671,4762,7041,5798,5368,1418,5926,737,2165,993,"CD4+CD8-"
"31547",2579,4787,7306,5711,5206,1815,6035,2196,2298,1267,"CD4+CD8-"
"31548",2315,2414,7233,6019,5447,1876,6349,1923,2337,1226,"CD4+CD8-"
"31549",1623,3316,6930,884,5181,1488,5594,6063,2221,1115,"CD8+CD4-"
"31550",2456,3373,6952,1979,5543,1477,5982,6080,2368,1714,"CD8+CD4-"
"31553",2189,1844,6879,5812,5309,1693,5411,1733,1937,982,"CD4+CD8-"
"31554",1837,4397,1132,2266,5602,5060,2885,3415,2643,1726,"CD56dim"
"31558",2185,4383,1247,2237,5523,5217,2059,3391,2267,1321,"CD56dim"
"31567",2244,1623,6698,2513,5635,1567,5953,6277,2267,1194,"CD8+CD4-"
"31570",1805,3956,6572,5120,5075,1592,4898,2111,2045,733,"TCRgd-"
"31577",1916,3032,6865,5842,5475,1584,5755,1845,1879,946,"CD4+CD8-"
"31579",1880,4558,7006,5736,5226,1313,5715,2568,2061,1073,"CD4+CD8-"
"31582",2197,3800,6933,5816,5418,2013,5664,2156,2198,1145,"CD4+CD8-"
"31584",1183,4042,7124,5748,5325,1207,5902,2457,2102,1026,"CD4+CD8-"
"31586",2232,3399,7029,5708,5354,844,5502,2387,1999,1071,"CD4+CD8-"
"31590",2265,3689,7139,5891,5399,1080,5315,2386,2409,1411,"CD4+CD8-"
"31596",6193,3579,1862,6315,5242,5618,2832,3436,1978,1051,"Mature SIg Kappa"
"31599",1943,4811,2168,4427,5053,5005,1659,5127,3820,3076,"Monocytes"
"31612",1935,968,6990,5814,5557,1707,5084,1788,2007,1167,"CD4+CD8-"
"31618",2549,1540,7160,429,5387,1905,4977,5977,2298,1098,"CD8+CD4-"
"31628",1740,4360,2351,4272,4846,4735,1869,4736,4217,3565,"Monocytes"
"31629",3035,3632,6717,5607,5259,1357,5311,1327,2038,909,"CD4+CD8-"
"31636",5903,2621,1709,6372,5405,1988,2182,5370,2017,1007,"Mature SIg Lambda"
"31640",1967,2168,6614,5983,5543,2035,4973,1650,2777,1366,"CD4+CD8-"
"31643",2719,2301,6919,1614,5334,1907,5310,6149,1672,1210,"CD8+CD4-"
"31652",2932,4502,7139,5838,5399,1463,5716,1608,2168,1218,"CD4+CD8-"
"31656",2102,2948,6509,5734,5487,1048,6050,1734,2517,1369,"CD4+CD8-"
"31670",1919,3313,6713,5875,5426,1974,5692,1697,1987,1071,"CD4+CD8-"
"31672",2534,5110,7362,5785,5330,1796,5749,1785,2211,1270,"CD4+CD8-"
"31673",1889,3506,7001,5479,4926,1559,5198,1850,2076,855,"CD4+CD8-"
"31676",2043,3235,1972,4324,5243,4773,2563,4856,3575,3849,"Monocytes"
"31683",2553,4114,6921,5598,5306,1464,5666,1762,1994,993,"CD4+CD8-"
"31685",1606,3567,6545,2565,5224,1670,5728,5762,1901,1164,"CD8+CD4-"
"31692",2622,4668,7242,5897,5331,1753,5875,2265,2170,1073,"CD4+CD8-"
"31703",1368,3530,7105,5721,5552,1648,5287,2672,2655,1601,"CD4+CD8-"
"31707",6080,3551,1920,6659,5073,6792,3360,3576,2201,1120,"Mature SIg Kappa"
"31708",2276,2544,6901,1929,5292,462,5453,6146,1962,1161,"CD8+CD4-"
"31710",2003,2363,3947,4282,5294,3398,3660,3985,3757,6754,"Eosinophils"
"31713",3031,3380,6995,5499,5331,1597,5584,2516,2223,1226,"CD4+CD8-"
"31720",2689,5033,1742,1743,5316,5402,1872,3683,2416,1414,"CD56dim"
"31721",2552,3857,7184,5781,5163,2003,5715,2342,2313,1161,"CD4+CD8-"
"31736",1233,3854,7041,5568,5241,1911,5747,2418,1937,1134,"CD4+CD8-"
"31745",2399,3799,7003,5660,5065,1626,5519,1881,1886,878,"CD4+CD8-"
"31746",1655,2893,7058,5811,5280,1979,5954,2194,2536,1414,"CD4+CD8-"
"31747",2596,2541,7064,5596,5198,1441,5162,2464,1730,895,"CD4+CD8-"
"31749",2692,4042,6894,5679,5269,1737,5684,2279,1864,957,"CD4+CD8-"
"31752",3145,1589,7152,1251,5485,2213,5381,2316,2526,1398,"TCRgd-"
"31757",2389,3546,6971,5552,5049,1392,5437,2330,2034,934,"CD4+CD8-"
"31758",2194,2420,6610,694,5342,2060,5662,5876,2153,1032,"CD8+CD4-"
"31760",3257,3808,6664,5696,5377,1356,6632,1292,2214,1350,"CD4+CD8-"
"31768",2185,2180,6941,5651,5321,1554,5802,1824,2171,1329,"CD4+CD8-"
"31770",2042,1848,6897,1756,5495,1823,4688,6363,2351,1366,"CD8+CD4-"
"31779",2777,2823,6753,979,5341,946,5422,5999,2049,1106,"CD8+CD4-"
"31780",2659,3118,6588,1459,5361,879,5460,3304,2303,1224,"TCRgd-"
"31784",2772,3434,1912,1559,5282,5875,941,4812,2465,1537,"CD56bright"
"31787",2359,4195,7010,5763,5282,1375,5687,1726,2037,1145,"CD4+CD8-"
"31798",2383,3170,2706,3849,4180,3023,2189,4783,4194,2654,"Monocytes"
"31810",2030,2672,7043,2162,5362,1447,5666,6223,2301,1264,"CD8+CD4-"
"31811",2122,3626,6814,5719,5397,2268,5764,2528,2420,1245,"CD4+CD8-"
"31812",2106,3284,7111,5848,5495,2272,6262,2599,2427,1366,"CD4+CD8-"
"31818",2483,4430,7079,5617,5363,1349,5481,1670,2006,1199,"CD4+CD8-"
"31823",2257,2318,6584,5730,5534,2143,5410,2804,2256,1109,"CD4+CD8-"
"31825",2650,2287,7015,5698,5307,1959,6111,2093,2276,1150,"CD4+CD8-"
"31826",1221,4523,6829,5587,5166,1512,5557,2306,1802,730,"CD4+CD8-"
"31834",3904,2217,6795,5849,5585,1681,6228,2255,2297,1432,"CD4+CD8-"
"31838",6348,2529,1433,6726,5307,2972,1627,5768,2081,1046,"Mature SIg Lambda"
"31842",1951,5367,1651,1704,5387,5079,1420,3147,2554,1762,"CD56dim"
"31843",1746,2388,7049,5877,5288,893,4907,1913,2369,1139,"CD4+CD8-"
"31853",1057,1559,6620,1935,5656,1380,5401,6293,2531,1477,"CD8+CD4-"
"31870",2131,5345,1801,1988,5333,4816,1410,3843,2174,1708,"CD56dim"
"31871",2325,2091,6576,1664,5606,3253,4906,6157,2160,1286,"CD8+CD4-"
"31874",2143,3344,2654,3367,4011,2533,2231,4365,3658,2910,"Monocytes"
"31888",1479,2365,6841,5909,5280,948,5502,2435,2610,1339,"CD4+CD8-"
"31895",2251,4142,7036,5697,5353,1388,5884,2433,2308,1226,"CD4+CD8-"
"31897",3563,3664,6762,1361,5274,2358,5838,6125,2195,1210,"CD8+CD4-"
"31918",3536,4227,7299,5823,5458,1845,5861,2618,2074,1169,"CD4+CD8-"
"31923",2071,3918,6780,5774,5295,1402,5915,2446,2145,1148,"CD4+CD8-"
"31928",2654,2440,6869,1805,5372,1924,5005,6175,2327,1167,"CD8+CD4-"
"31935",2682,2973,7037,5714,5491,1446,5344,2483,1832,1123,"CD4+CD8-"
"31951",1841,4379,6626,5538,5293,1690,5945,2912,1840,1024,"CD4+CD8-"
"31957",1721,2675,6732,5763,5305,1446,5868,2639,2145,1167,"CD4+CD8-"
"31958",1897,2532,6645,5659,5423,1299,5192,2066,2207,1109,"CD4+CD8-"
"31959",2917,3437,7236,5751,5364,1119,5339,2421,2121,1126,"CD4+CD8-"
"31960",1104,3908,6973,5792,5437,1408,5816,1812,1989,1210,"CD4+CD8-"
"31963",2368,3857,6930,5597,5376,2082,5744,2552,2043,968,"CD4+CD8-"
"31964",3725,2998,6770,5792,5438,1614,6352,2751,2074,1175,"CD4+CD8-"
"31965",1841,4500,2782,4089,4906,5066,1848,5184,4264,3624,"Monocytes"
"31967",1547,2690,6808,5449,5150,1457,4866,2394,2108,990,"CD4+CD8-"
"31968",2577,3365,6994,5550,5203,1669,5542,1955,2044,993,"CD4+CD8-"
"31975",2620,3144,7048,5812,5532,1552,6082,1790,2414,1245,"CD4+CD8-"
"31977",2264,4564,6762,1147,5246,2049,6039,5921,2219,1202,"CD8+CD4-"
"31983",2170,4245,1699,3718,4819,4396,2303,4724,3502,3676,"Monocytes"
"31986",2029,2198,7107,5857,5576,1397,5735,2330,2238,1207,"CD4+CD8-"
"31993",2043,2373,6905,1507,5435,510,5507,5919,2037,1038,"CD8+CD4-"
"31995",2915,3406,6933,1888,5755,1115,4831,6554,2431,1652,"CD8+CD4-"
"32012",2490,4422,2825,4378,5072,5028,2060,5074,4136,2517,"Monocytes"
"32014",2000,4072,2471,3807,4216,3954,2201,4231,2619,3234,"Monocytes"
"32016",1751,4422,1831,4091,4937,4670,3070,5018,3833,3680,"Monocytes"
"32021",2038,2065,7135,5932,5336,934,5789,2749,2122,1115,"CD4+CD8-"
"32024",1623,3454,6673,1554,5291,426,5771,6217,2121,1142,"CD8+CD4-"
"32029",2175,3029,6936,5908,5532,2204,5712,2275,2269,1445,"CD4+CD8-"
"32030",2775,3204,6677,5780,5488,1497,6646,2701,2898,1482,"CD4+CD8-"
"32038",2566,4859,6815,5559,5218,1212,5355,1675,2131,1029,"CD4+CD8-"
"32051",2861,1593,6824,5910,5412,1344,5316,2682,2369,1280,"CD4+CD8-"
"32064",2755,5121,1307,892,5738,5509,2190,3792,2583,1673,"CD56dim"
"32067",2097,2060,7230,5787,5415,872,5801,1329,2038,976,"CD4+CD8-"
"32070",2178,1792,6565,1767,5362,1973,4553,5637,2206,1068,"CD8+CD4-"
"32071",3262,3122,6946,567,5423,1617,5824,6154,2315,1448,"CD8+CD4-"
"32074",2338,3118,7253,5825,5274,1536,5580,2151,2118,1156,"CD4+CD8-"
"32075",2189,5204,1493,1756,5565,5404,1253,3786,2565,1578,"CD56dim"
"32076",1272,4407,7125,5857,5468,1195,5870,1751,1917,1194,"CD4+CD8-"
"32080",1829,4965,2132,4359,4719,3442,2836,4261,4222,2792,"Monocytes"
"32084",2669,4998,1592,1591,5287,5041,1323,2974,2400,1578,"CD56dim"
"32085",2835,2612,6911,5601,5273,1746,5506,2775,2167,987,"CD4+CD8-"
"32086",148,3064,6934,5782,5312,1679,6540,1942,2096,1245,"CD4+CD8-"
"32087",2094,3012,7163,5913,5602,3617,5274,2689,2681,1513,"CD4+CD8-"
"32088",2290,1408,6652,5424,5295,1543,5674,2145,1988,1106,"CD4+CD8-"
"32089",2314,2622,7252,5754,5443,1495,5939,2695,2329,1347,"CD4+CD8-"
"32090",2865,2934,2724,3726,5385,3996,3315,4198,3621,2958,"Monocytes"
"32091",6400,3005,1847,6577,5375,5720,1246,3207,1972,996,"Mature SIg Kappa"
"32096",2943,4036,7050,5880,5388,1511,6089,1613,2558,1601,"CD4+CD8-"
"32098",2569,2206,7031,1493,5662,4883,5697,6454,2578,1435,"CD8+CD4-"
"32099",3266,3144,7048,5833,5281,1959,5684,2301,2242,1315,"CD4+CD8-"
"32100",2999,4273,6827,5570,5141,2002,5964,1206,1947,1076,"CD4+CD8-"
"32105",2614,3065,7183,5744,5271,1670,5328,2341,2028,1065,"CD4+CD8-"
"32108",2971,2586,7115,1477,5350,2009,5744,6130,2224,1148,"CD8+CD4-"
"32115",6180,2329,1202,6706,5268,2998,1315,6502,2147,1073,"Mature SIg Lambda"
"32117",1610,4298,7266,5662,4974,1520,5716,2045,2147,1188,"CD4+CD8-"
"32118",2172,3199,6960,2322,5546,2910,5821,6435,2228,1235,"CD8+CD4-"
"32123",2252,1270,7284,5784,5379,1181,5990,779,2222,1264,"CD4+CD8-"
"32126",6079,2194,1906,6658,5031,4868,3040,3734,2486,1245,"Mature SIg Kappa"
"32131",2860,3500,6654,5756,5357,2017,5826,2417,2183,1156,"CD4+CD8-"
"32132",2092,2460,6809,5797,5331,1718,5840,2678,2258,1339,"CD4+CD8-"
"32138",2409,3050,7020,5661,4968,2627,5878,3263,2035,1134,"CD4+CD8-"
"32152",3510,2692,6492,1829,5385,811,5207,2595,2714,1464,"TCRgd-"
"32156",1054,4238,7199,5733,5347,1796,5928,2665,2407,1406,"CD4+CD8-"
"32162",2925,1367,7204,5801,5296,1724,5594,2507,1944,1518,"CD4+CD8-"
"32189",2175,3609,6716,5305,5291,834,5387,1733,1930,776,"CD4+CD8-"
"32191",2206,4176,2235,4380,5166,4196,1643,5049,2350,2902,"Monocytes"
"32205",3408,4343,6228,4874,5279,2101,5267,1592,1922,990,"TCRgd-"
"32208",1727,2322,6857,5564,5477,1617,4844,2520,2443,1371,"CD4+CD8-"
"32216",1928,4140,7081,5739,5201,428,5681,1774,2042,1104,"CD4+CD8-"
"32225",2875,2140,7525,1444,5847,4597,4839,2391,2608,1759,"TCRgd-"
"32229",1980,4262,2245,1831,5249,4922,2245,3743,2651,1575,"CD56dim"
"32241",1345,3236,6878,5901,5451,1240,5715,2424,2462,1131,"CD4+CD8-"
"32243",1733,4259,2703,3513,5042,5038,2143,4977,3638,3715,"Monocytes"
"32246",2087,4748,6898,5668,5357,2071,5412,2881,2697,1539,"CD4+CD8-"
"32247",2478,4210,6697,5728,5353,1263,6453,2680,1951,1142,"CD4+CD8-"
"32251",6215,3845,2120,6623,5185,6688,1712,3481,2109,1256,"Mature SIg Kappa"
"32257",3055,2807,6883,1244,5411,1355,5757,6075,2159,1307,"CD8+CD4-"
"32259",5980,4669,1706,6525,5207,6021,3353,3295,2267,1256,"Mature SIg Kappa"
"32267",2604,2163,3858,4205,5253,3561,3066,4059,3625,6294,"Eosinophils"
"32269",2182,5241,3242,1867,5408,5014,1897,3644,2611,1844,"CD56dim"
"32270",3152,2864,7486,1166,5732,2330,5314,2899,2300,1495,"TCRgd-"
"32271",2096,4032,2923,4502,4717,4835,2523,5054,5212,3271,"Monocytes"
"32272",1844,2539,6495,2333,5331,1256,4640,5687,1725,689,"CD8+CD4-"
"32276",2873,3514,7260,5705,5273,858,5613,2242,1973,1021,"CD4+CD8-"
"32280",6116,2986,2309,6387,5280,2340,1480,6118,1961,962,"Mature SIg Lambda"
"32287",2265,5183,1501,1034,5607,5544,2494,3783,2419,1573,"CD56dim"
"32298",3419,2901,6845,1277,5460,2456,5794,6196,2020,1137,"CD8+CD4-"
"32300",2996,2051,6971,4142,5725,1121,5136,6229,2515,1819,"CD8+CD4-"
"32306",1901,3104,6849,1382,5383,989,5673,6297,1943,1015,"CD8+CD4-"
"32308",3465,5246,6582,2382,5568,1279,5897,6067,2353,1736,"CD8+CD4-"
"32312",1350,2353,7035,968,5298,218,5736,6230,1922,1221,"CD8+CD4-"
"32326",1259,1754,6978,1232,5404,1423,5671,6310,1962,1024,"CD8+CD4-"
"32333",1864,2233,6814,5833,5507,2005,5980,2278,2386,1272,"CD4+CD8-"
"32336",1742,4193,3181,2427,5379,4612,2123,4146,2699,1792,"CD56dim"
"32340",2229,4294,2852,1404,4959,5747,2490,1952,2277,1189,"CD56dim"
"32341",5780,1570,1798,6584,5361,2642,2031,6274,2472,1267,"Mature SIg Lambda"
"32343",2672,2683,6576,1645,5608,1424,5258,6087,2410,1291,"CD8+CD4-"
"32345",2617,3105,6708,2493,5261,1889,5408,6104,2086,1216,"CD8+CD4-"
"32349",2197,986,7132,5775,5461,1753,5707,1773,2026,1221,"CD4+CD8-"
"32350",1817,3272,2879,3759,4722,4457,1749,4595,3580,4147,"Monocytes"
"32355",1947,3423,2736,2494,5535,4690,2098,3007,2162,1445,"CD56dim"
"32361",1909,2306,3433,4276,5271,3533,4081,4134,3869,7423,"Eosinophils"
"32365",1359,4307,6898,5755,5422,1273,5658,2275,2051,1079,"CD4+CD8-"
"32369",5434,3581,2008,6194,5461,5911,1094,3007,2187,1060,"Mature SIg Kappa"
"32370",1226,4162,6988,5828,5366,1317,5902,2771,2157,1294,"CD4+CD8-"
"32371",2373,2890,6980,5790,5258,1115,5901,2419,2274,1270,"CD4+CD8-"
"32373",2702,3164,6635,5891,5486,2582,5629,2384,2469,1323,"CD4+CD8-"
"32379",2033,1219,7151,6090,5571,1440,5060,2373,2717,1544,"CD4+CD8-"
"32385",2813,4335,7421,5794,5287,1333,6668,2564,2416,1371,"CD4+CD8-"
"32387",1243,4434,7280,5794,5312,1514,5722,2634,2156,1142,"CD4+CD8-"
